repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
8,17,26.07,simetrico,24,19269800,4391800000,2000000,2.1938
8,18,25.11,simetrico,64,15936580,4391800000,2000000,1.8144
8,18,26.07,simetrico,64,17135228,4391800000,2000000,1.9508
8,19,25.11,simetrico,128,15978864,4391800000,2000000,1.8192
8,19,26.07,simetrico,128,17202504,4391800000,2000000,1.9585
8,20,25.11,simetrico,16,20149932,4391800000,2000000,2.2940
8,20,26.07,simetrico,16,19102864,4391800000,2000000,2.1748
9,1,25.11,simetrico,32,15956908,4391800000,2000000,1.8167
9,1,26.07,simetrico,32,17151816,4391800000,2000000,1.9527
9,2,25.11,assimetrico,24,36914944,4391800000,2000000,4.2027
9,2,26.07,assimetrico,24,36612884,4391800000,2000000,4.1683
9,3,25.11,simetrico,24,15965532,4391800000,2000000,1.8177
9,3,26.07,simetrico,24,19131464,4391800000,2000000,2.1781
9,4,25.11,simetrico,512,15911148,4391800000,2000000,1.8115
9,4,26.07,simetrico,512,17187104,4391800000,2000000,1.9567
9,5,25.11,simetrico,96,15953476,4391800000,2000000,1.8163
9,5,26.07,simetrico,96,17178172,4391800000,2000000,1.9557
9,6,25.11,assimetrico,0,38108884,4391800000,2000000,4.3386
9,6,26.07,assimetrico,0,36192728,4391800000,2000000,4.1205
9,7,25.11,assimetrico,64,31315328,4391800000,2000000,3.5652
9,7,26.07,assimetrico,64,34130184,4391800000,2000000,3.8857
9,8,25.11,assimetrico,16,36081584,4391800000,2000000,4.1078
9,8,26.07,assimetrico,16,36439656,4391800000,2000000,4.1486
9,9,25.11,simetrico,0,17843804,4391800000,2000000,2.0315
9,9,26.07,simetrico,0,19358416,4391800000,2000000,2.2039
9,10,25.11,assimetrico,512,26111668,4391800000,2000000,2.9728
9,10,26.07,assimetrico,512,26054028,4391800000,2000000,2.9662
9,11,25.11,assimetrico,32,33376992,4391800000,2000000,3.7999
9,11,26.07,assimetrico,32,33362604,4391800000,2000000,3.7983
9,12,25.11,assimetrico,128,28115868,4391800000,2000000,3.2010
9,12,26.07,assimetrico,128,32191808,4391800000,2000000,3.6650
9,13,25.11,simetrico,128,15966500,4391800000,2000000,1.8178
9,13,26.07,simetrico,128,17168360,4391800000,2000000,1.9546
9,14,25.11,assimetrico,96,28176588,4391800000,2000000,3.2079
9,14,26.07,assimetrico,96,35811424,4391800000,2000000,4.0771
9,15,25.11,simetrico,256,15932224,4391800000,2000000,1.8139
9,15,26.07,simetrico,256,17122204,4391800000,2000000,1.9493
9,16,25.11,simetrico,48,16002316,4391800000,2000000,1.8218
9,16,26.07,simetrico,48,17177600,4391800000,2000000,1.9556
9,17,25.11,assimetrico,256,26752660,4391800000,2000000,3.0458
9,17,26.07,assimetrico,256,27492388,4391800000,2000000,3.1300
9,18,25.11,simetrico,64,16000820,4391800000,2000000,1.8217
9,18,26.07,simetrico,64,17130388,4391800000,2000000,1.9503
9,19,25.11,simetrico,16,20161152,4391800000,2000000,2.2953
9,19,26.07,simetrico,16,19198476,4391800000,2000000,2.1857
9,20,25.11,assimetrico,48,32885776,4391800000,2000000,3.7440
9,20,26.07,assimetrico,48,32947772,4391800000,2000000,3.7511
10,1,25.11,simetrico,64,15966896,4391800000,2000000,1.8178
10,1,26.07,simetrico,64,17147680,4391800000,2000000,1.9522
10,2,25.11,assimetrico,512,26379672,4391800000,2000000,3.0033
10,2,26.07,assimetrico,512,26532748,4391800000,2000000,3.0207
10,3,25.11,simetrico,32,15952244,4391800000,2000000,1.8161
10,3,26.07,simetrico,32,17202240,4391800000,2000000,1.9584
10,4,25.11,assimetrico,96,28210688,4391800000,2000000,3.2117
10,4,26.07,assimetrico,96,35299484,4391800000,2000000,4.0188
10,5,25.11,simetrico,256,16008168,4391800000,2000000,1.8225
10,5,26.07,simetrico,256,17161056,4391800000,2000000,1.9538
10,6,25.11,simetrico,16,20267456,4391800000,2000000,2.3074
10,6,26.07,simetrico,16,19677900,4391800000,2000000,2.2403
10,7,25.11,assimetrico,256,26363788,4391800000,2000000,3.0015
10,7,26.07,assimetrico,256,26951716,4391800000,2000000,3.0684
10,8,25.11,assimetrico,64,31431092,4391800000,2000000,3.5784
10,8,26.07,assimetrico,64,34390048,4391800000,2000000,3.9153
10,9,25.11,simetrico,128,15935304,4391800000,2000000,1.8142
10,9,26.07,simetrico,128,17154060,4391800000,2000000,1.9530
10,10,25.11,assimetrico,16,36256748,4391800000,2000000,4.1278
10,10,26.07,assimetrico,16,36085104,4391800000,2000000,4.1082
