repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
2,18,26.07,simetrico,0,24529032,4391800000,2000000,2.7926
2,19,25.11,assimetrico,512,33730048,4391800000,2000000,3.8401
2,19,26.07,assimetrico,512,34531948,4391800000,2000000,3.9314
2,20,25.11,assimetrico,128,37666772,4391800000,2000000,4.2883
2,20,26.07,assimetrico,128,39326980,4391800000,2000000,4.4773
3,1,25.11,assimetrico,256,34289244,4391800000,2000000,3.9038
3,1,26.07,assimetrico,256,36563516,4391800000,2000000,4.1627
3,2,25.11,assimetrico,48,42524328,4391800000,2000000,4.8413
3,2,26.07,assimetrico,48,42075880,4391800000,2000000,4.7903
3,3,25.11,simetrico,96,20653996,4391800000,2000000,2.3514
3,3,26.07,simetrico,96,22196856,4391800000,2000000,2.5271
3,4,25.11,assimetrico,0,50574876,4391800000,2000000,5.7579
3,4,26.07,assimetrico,0,46457840,4391800000,2000000,5.2892
3,5,25.11,simetrico,128,20598336,4391800000,2000000,2.3451
3,5,26.07,simetrico,128,22228096,4391800000,2000000,2.5306
3,6,25.11,simetrico,48,20601592,4391800000,2000000,2.3455
3,6,26.07,simetrico,48,22160468,4391800000,2000000,2.5229
3,7,25.11,assimetrico,64,41507708,4391800000,2000000,4.7256
3,7,26.07,assimetrico,64,45056660,4391800000,2000000,5.1296
3,8,25.11,simetrico,16,25985476,4391800000,2000000,2.9584
3,8,26.07,simetrico,16,24666004,4391800000,2000000,2.8082
3,9,25.11,simetrico,24,20659452,4391800000,2000000,2.3520
3,9,26.07,simetrico,24,24696188,4391800000,2000000,2.8116
3,10,25.11,simetrico,512,20618136,4391800000,2000000,2.3473
3,10,26.07,simetrico,512,22181896,4391800000,2000000,2.5254
3,11,25.11,simetrico,64,20613428,4391800000,2000000,2.3468
3,11,26.07,simetrico,64,22146652,4391800000,2000000,2.5214
3,12,25.11,assimetrico,128,36558148,4391800000,2000000,4.1621
3,12,26.07,assimetrico,128,38803468,4391800000,2000000,4.4177
3,13,25.11,assimetrico,512,34303500,4391800000,2000000,3.9054
3,13,26.07,assimetrico,512,34155264,4391800000,2000000,3.8885
3,14,25.11,simetrico,256,20663192,4391800000,2000000,2.3525
3,14,26.07,simetrico,256,22176792,4391800000,2000000,2.5248
3,15,25.11,assimetrico,32,43736748,4391800000,2000000,4.9794
3,15,26.07,assimetrico,32,42699448,4391800000,2000000,4.8613
3,16,25.11,simetrico,0,23120856,4391800000,2000000,2.6323
3,16,26.07,simetrico,0,24586452,4391800000,2000000,2.7991
3,17,25.11,assimetrico,24,49368044,4391800000,2000000,5.6205
3,17,26.07,assimetrico,24,49400472,4391800000,2000000,5.6242
3,18,25.11,simetrico,32,20608192,4391800000,2000000,2.3462
3,18,26.07,simetrico,32,22175032,4391800000,2000000,2.5246
3,19,25.11,assimetrico,16,46815252,4391800000,2000000,5.3298
3,19,26.07,assimetrico,16,47545872,4391800000,2000000,5.4130
3,20,25.11,assimetrico,96,36247156,4391800000,2000000,4.1267
3,20,26.07,assimetrico,96,46866468,4391800000,2000000,5.3357
4,1,25.11,assimetrico,64,41499216,4391800000,2000000,4.7246
4,1,26.07,assimetrico,64,43735208,4391800000,2000000,4.9792
4,2,25.11,simetrico,32,20628608,4391800000,2000000,2.3485
4,2,26.07,simetrico,32,22174284,4391800000,2000000,2.5245
4,3,25.11,assimetrico,96,36606460,4391800000,2000000,4.1676
4,3,26.07,assimetrico,96,45328844,4391800000,2000000,5.1606
4,4,25.11,assimetrico,256,34675696,4391800000,2000000,3.9478
4,4,26.07,assimetrico,256,35013836,4391800000,2000000,3.9863
4,5,25.11,simetrico,24,20578316,4391800000,2000000,2.3428
4,5,26.07,simetrico,24,24789468,4391800000,2000000,2.8222
4,6,25.11,simetrico,256,20632656,4391800000,2000000,2.3490
4,6,26.07,simetrico,256,22200904,4391800000,2000000,2.5275
4,7,25.11,simetrico,512,20607004,4391800000,2000000,2.3461
4,7,26.07,simetrico,512,22180664,4391800000,2000000,2.5252
4,8,25.11,simetrico,96,20659276,4391800000,2000000,2.3520
4,8,26.07,simetrico,96,22148500,4391800000,2000000,2.5216
4,9,25.11,simetrico,16,26007784,4391800000,2000000,2.9609
4,9,26.07,simetrico,16,24683384,4391800000,2000000,2.8102
4,10,25.11,assimetrico,48,42196572,4391800000,2000000,4.8040
4,10,26.07,assimetrico,48,43149348,4391800000,2000000,4.9125
4,11,25.11,assimetrico,16,46913768,4391800000,2000000,5.3411
4,11,26.07,assimetrico,16,46575232,4391800000,2000000,5.3025
4,12,25.11,assimetrico,0,49022732,4391800000,2000000,5.5812
4,12,26.07,assimetrico,0,46360248,4391800000,2000000,5.2780
4,13,25.11,simetrico,64,20603880,4391800000,2000000,2.3457
4,13,26.07,simetrico,64,22142076,4391800000,2000000,2.5208
4,14,25.11,assimetrico,512,34269752,4391800000,2000000,3.9016
4,14,26.07,assimetrico,512,34938948,4391800000,2000000,3.9777
4,15,25.11,simetrico,128,20620688,4391800000,2000000,2.3476
4,15,26.07,simetrico,128,22239800,4391800000,2000000,2.5320
4,16,25.11,simetrico,0,23008348,4391800000,2000000,2.6195
4,16,26.07,simetrico,0,24402356,4391800000,2000000,2.7782
4,17,25.11,assimetrico,32,42906952,4391800000,2000000,4.8849
4,17,26.07,assimetrico,32,43530828,4391800000,2000000,4.9559
4,18,25.11,assimetrico,128,37316620,4391800000,2000000,4.2484
4,18,26.07,assimetrico,128,38965564,4391800000,2000000,4.4362
4,19,25.11,simetrico,48,20673664,4391800000,2000000,2.3537
4,19,26.07,simetrico,48,22158576,4391800000,2000000,2.5227
4,20,25.11,assimetrico,24,49203088,4391800000,2000000,5.6017
4,20,26.07,assimetrico,24,46700808,4391800000,2000000,5.3168
5,1,25.11,assimetrico,32,43470988,4391800000,2000000,4.9491
5,1,26.07,assimetrico,32,42474784,4391800000,2000000,4.8357
5,2,25.11,assimetrico,512,34201684,4391800000,2000000,3.8938
5,2,26.07,assimetrico,512,34477388,4391800000,2000000,3.9252
5,3,25.11,assimetrico,24,48669500,4391800000,2000000,5.5410
5,3,26.07,assimetrico,24,47655740,4391800000,2000000,5.4255
5,4,25.11,simetrico,64,20631776,4391800000,2000000,2.3489
5,4,26.07,simetrico,64,22116644,4391800000,2000000,2.5179
5,5,25.11,simetrico,128,20594068,4391800000,2000000,2.3446
5,5,26.07,simetrico,128,22139700,4391800000,2000000,2.5206
5,6,25.11,assimetrico,16,46752200,4391800000,2000000,5.3227
5,6,26.07,assimetrico,16,48772416,4391800000,2000000,5.5527
5,7,25.11,assimetrico,0,48125528,4391800000,2000000,5.4790
5,7,26.07,assimetrico,0,47744488,4391800000,2000000,5.4356
5,8,25.11,simetrico,48,20582716,4391800000,2000000,2.3433
5,8,26.07,simetrico,48,22139568,4391800000,2000000,2.5206
5,9,25.11,simetrico,96,20601460,4391800000,2000000,2.3454
5,9,26.07,simetrico,96,22163768,4391800000,2000000,2.5233
5,10,25.11,simetrico,0,23031448,4391800000,2000000,2.6221
5,10,26.07,simetrico,0,24802888,4391800000,2000000,2.8238
5,11,25.11,assimetrico,48,41100180,4391800000,2000000,4.6792
5,11,26.07,assimetrico,48,42789516,4391800000,2000000,4.8715
5,12,25.11,assimetrico,128,37505072,4391800000,2000000,4.2699
5,12,26.07,assimetrico,128,39518160,4391800000,2000000,4.4991
5,13,25.11,simetrico,24,20613472,4391800000,2000000,2.3468
5,13,26.07,simetrico,24,24699752,4391800000,2000000,2.8120
5,14,25.11,simetrico,16,26026000,4391800000,2000000,2.9630
5,14,26.07,simetrico,16,24768084,4391800000,2000000,2.8198
5,15,25.11,simetrico,32,20651884,4391800000,2000000,2.3512
5,15,26.07,simetrico,32,22113344,4391800000,2000000,2.5176
5,16,25.11,simetrico,256,20716388,4391800000,2000000,2.3585
5,16,26.07,simetrico,256,22124344,4391800000,2000000,2.5188
5,17,25.11,assimetrico,96,37080956,4391800000,2000000,4.2216
5,17,26.07,assimetrico,96,45645952,4391800000,2000000,5.1967
5,18,25.11,assimetrico,64,41027184,4391800000,2000000,4.6709
5,18,26.07,assimetrico,64,45956328,4391800000,2000000,5.2321
5,19,25.11,simetrico,512,20619148,4391800000,2000000,2.3475
5,19,26.07,simetrico,512,22145904,4391800000,2000000,2.5213
5,20,25.11,assimetrico,256,34970892,4391800000,2000000,3.9814
5,20,26.07,assimetrico,256,36386724,4391800000,2000000,4.1426
6,1,25.11,simetrico,512,20602648,4391800000,2000000,2.3456
6,1,26.07,simetrico,512,22179432,4391800000,2000000,2.5251
6,2,25.11,simetrico,0,23240316,4391800000,2000000,2.6459
6,2,26.07,simetrico,0,25080396,4391800000,2000000,2.8554
6,3,25.11,simetrico,32,20713484,4391800000,2000000,2.3582
6,3,26.07,simetrico,32,22198220,4391800000,2000000,2.5272
6,4,25.11,assimetrico,48,41183604,4391800000,2000000,4.6887
6,4,26.07,assimetrico,48,43521940,4391800000,2000000,4.9549
6,5,25.11,assimetrico,64,40737048,4391800000,2000000,4.6379
6,5,26.07,assimetrico,64,45762420,4391800000,2000000,5.2100
6,6,25.11,simetrico,96,20599964,4391800000,2000000,2.3453
6,6,26.07,simetrico,96,22139304,4391800000,2000000,2.5205
6,7,25.11,assimetrico,0,49716084,4391800000,2000000,5.6601
6,7,26.07,assimetrico,0,46580908,4391800000,2000000,5.3032
6,8,25.11,assimetrico,16,47068516,4391800000,2000000,5.3587
6,8,26.07,assimetrico,16,48144976,4391800000,2000000,5.4812
6,9,25.11,simetrico,64,20605332,4391800000,2000000,2.3459
6,9,26.07,simetrico,64,22285252,4391800000,2000000,2.5371
6,10,25.11,simetrico,48,20570660,4391800000,2000000,2.3419
6,10,26.07,simetrico,48,22206712,4391800000,2000000,2.5282
6,11,25.11,assimetrico,96,37182508,4391800000,2000000,4.2332
6,11,26.07,assimetrico,96,46787004,4391800000,2000000,5.3266
6,12,25.11,assimetrico,512,33880880,4391800000,2000000,3.8573
6,12,26.07,assimetrico,512,34866832,4391800000,2000000,3.9695
6,13,25.11,assimetrico,128,37590476,4391800000,2000000,4.2796
6,13,26.07,assimetrico,128,39468704,4391800000,2000000,4.4935
6,14,25.11,assimetrico,256,35438040,4391800000,2000000,4.0346
6,14,26.07,assimetrico,256,36957580,4391800000,2000000,4.2076
6,15,25.11,assimetrico,24,46659228,4391800000,2000000,5.3121
6,15,26.07,assimetrico,24,47258024,4391800000,2000000,5.3803
6,16,25.11,assimetrico,32,43943372,4391800000,2000000,5.0029
6,16,26.07,assimetrico,32,43099100,4391800000,2000000,4.9068
6,17,25.11,simetrico,16,25982660,4391800000,2000000,2.9581
6,17,26.07,simetrico,16,24713216,4391800000,2000000,2.8136
6,18,25.11,simetrico,256,20582452,4391800000,2000000,2.3433
6,18,26.07,simetrico,256,22166628,4391800000,2000000,2.5236
6,19,25.11,simetrico,128,20596268,4391800000,2000000,2.3449
6,19,26.07,simetrico,128,22220572,4391800000,2000000,2.5298
6,20,25.11,simetrico,24,20650124,4391800000,2000000,2.3510
6,20,26.07,simetrico,24,24646908,4391800000,2000000,2.8060
7,1,25.11,simetrico,256,20615144,4391800000,2000000,2.3470
7,1,26.07,simetrico,256,22124652,4391800000,2000000,2.5189
7,2,25.11,simetrico,24,20656724,4391800000,2000000,2.3517
7,2,26.07,simetrico,24,24703272,4391800000,2000000,2.8124
7,3,25.11,simetrico,128,20573168,4391800000,2000000,2.3422
7,3,26.07,simetrico,128,22223344,4391800000,2000000,2.5301
7,4,25.11,simetrico,0,22928488,4391800000,2000000,2.6104
7,4,26.07,simetrico,0,24629352,4391800000,2000000,2.8040
7,5,25.11,assimetrico,48,42616420,4391800000,2000000,4.8518
7,5,26.07,assimetrico,48,43324776,4391800000,2000000,4.9325
7,6,25.11,assimetrico,256,33684288,4391800000,2000000,3.8349
7,6,26.07,assimetrico,256,37372368,4391800000,2000000,4.2548
7,7,25.11,assimetrico,128,37940628,4391800000,2000000,4.3195
7,7,26.07,assimetrico,128,39348056,4391800000,2000000,4.4797
7,8,25.11,simetrico,32,20603132,4391800000,2000000,2.3456
7,8,26.07,simetrico,32,22181676,4391800000,2000000,2.5254
7,9,25.11,assimetrico,16,46783088,4391800000,2000000,5.3262
7,9,26.07,assimetrico,16,47435740,4391800000,2000000,5.4005
7,10,25.11,assimetrico,0,50468044,4391800000,2000000,5.7457
7,10,26.07,assimetrico,0,46784980,4391800000,2000000,5.3264
7,11,25.11,assimetrico,64,41315296,4391800000,2000000,4.7037
7,11,26.07,assimetrico,64,45567764,4391800000,2000000,5.1878
7,12,25.11,assimetrico,24,48188404,4391800000,2000000,5.4862
7,12,26.07,assimetrico,24,47916396,4391800000,2000000,5.4552
7,13,25.11,simetrico,512,20559484,4391800000,2000000,2.3407
7,13,26.07,simetrico,512,22163416,4391800000,2000000,2.5233
7,14,25.11,assimetrico,32,43467556,4391800000,2000000,4.9487
7,14,26.07,assimetrico,32,42865900,4391800000,2000000,4.8802
7,15,25.11,simetrico,48,20628608,4391800000,2000000,2.3485
7,15,26.07,simetrico,48,22120868,4391800000,2000000,2.5184
7,16,25.11,assimetrico,512,34880296,4391800000,2000000,3.9711
7,16,26.07,assimetrico,512,35053128,4391800000,2000000,3.9907
7,17,25.11,simetrico,16,25949352,4391800000,2000000,2.9543
7,17,26.07,simetrico,16,24934712,4391800000,2000000,2.8388
7,18,25.11,assimetrico,96,38119752,4391800000,2000000,4.3399
7,18,26.07,assimetrico,96,45839728,4391800000,2000000,5.2188
7,19,25.11,simetrico,96,20646736,4391800000,2000000,2.3506
7,19,26.07,simetrico,96,22078980,4391800000,2000000,2.5137
7,20,25.11,simetrico,64,20597060,4391800000,2000000,2.3449
7,20,26.07,simetrico,64,22113080,4391800000,2000000,2.5175
8,1,25.11,assimetrico,48,42103468,4391800000,2000000,4.7934
8,1,26.07,assimetrico,48,43849520,4391800000,2000000,4.9922
8,2,25.11,assimetrico,32,46437072,4391800000,2000000,5.2868
8,2,26.07,assimetrico,32,42602340,4391800000,2000000,4.8502
8,3,25.11,assimetrico,128,36555420,4391800000,2000000,4.1618
8,3,26.07,assimetrico,128,39404464,4391800000,2000000,4.4861
8,4,25.11,simetrico,24,20606036,4391800000,2000000,2.3460
8,4,26.07,simetrico,24,24681624,4391800000,2000000,2.8100
8,5,25.11,simetrico,96,20609864,4391800000,2000000,2.3464
8,5,26.07,simetrico,96,22116512,4391800000,2000000,2.5179
8,6,25.11,simetrico,256,20621524,4391800000,2000000,2.3477
8,6,26.07,simetrico,256,22135256,4391800000,2000000,2.5201
8,7,25.11,assimetrico,256,34586376,4391800000,2000000,3.9376
8,7,26.07,assimetrico,256,35960980,4391800000,2000000,4.0941
8,8,25.11,simetrico,64,20615320,4391800000,2000000,2.3470
8,8,26.07,simetrico,64,22258896,4391800000,2000000,2.5341
8,9,25.11,simetrico,128,20627596,4391800000,2000000,2.3484
8,9,26.07,simetrico,128,22159280,4391800000,2000000,2.5228
8,10,25.11,simetrico,512,20597632,4391800000,2000000,2.3450
8,10,26.07,simetrico,512,22213400,4391800000,2000000,2.5290
8,11,25.11,assimetrico,0,49930232,4391800000,2000000,5.6845
8,11,26.07,assimetrico,0,45236972,4391800000,2000000,5.1502
8,12,25.11,assimetrico,96,36863904,4391800000,2000000,4.1969
8,12,26.07,assimetrico,96,46040412,4391800000,2000000,5.2416
8,13,25.11,simetrico,16,25968228,4391800000,2000000,2.9564
8,13,26.07,simetrico,16,24695660,4391800000,2000000,2.8116
8,14,25.11,simetrico,0,22992332,4391800000,2000000,2.6176
8,14,26.07,simetrico,0,24418196,4391800000,2000000,2.7800
8,15,25.11,simetrico,32,20621876,4391800000,2000000,2.3478
8,15,26.07,simetrico,32,22112684,4391800000,2000000,2.5175
8,16,25.11,assimetrico,16,47024692,4391800000,2000000,5.3537
8,16,26.07,assimetrico,16,48910708,4391800000,2000000,5.5684
8,17,25.11,simetrico,48,20686600,4391800000,2000000,2.3551
8,17,26.07,simetrico,48,22163680,4391800000,2000000,2.5233
8,18,25.11,assimetrico,64,40967916,4391800000,2000000,4.6641
8,18,26.07,assimetrico,64,44902132,4391800000,2000000,5.1120
8,19,25.11,assimetrico,512,35193488,4391800000,2000000,4.0067
8,19,26.07,assimetrico,512,35667984,4391800000,2000000,4.0607
8,20,25.11,assimetrico,24,49061056,4391800000,2000000,5.5855
8,20,26.07,assimetrico,24,47522024,4391800000,2000000,5.4103
9,1,25.11,simetrico,0,22973808,4391800000,2000000,2.6155
9,1,26.07,simetrico,0,24377892,4391800000,2000000,2.7754
9,2,25.11,assimetrico,48,42323732,4391800000,2000000,4.8185
9,2,26.07,assimetrico,48,43256356,4391800000,2000000,4.9247
9,3,25.11,assimetrico,256,35115916,4391800000,2000000,3.9979
9,3,26.07,assimetrico,256,35788676,4391800000,2000000,4.0745
9,4,25.11,assimetrico,512,34605472,4391800000,2000000,3.9398
9,4,26.07,assimetrico,512,34786972,4391800000,2000000,3.9604
9,5,25.11,assimetrico,64,41438628,4391800000,2000000,4.7177
9,5,26.07,assimetrico,64,45239260,4391800000,2000000,5.1504
9,6,25.11,simetrico,512,20606916,4391800000,2000000,2.3461
9,6,26.07,simetrico,512,22227436,4391800000,2000000,2.5306
9,7,25.11,assimetrico,0,51652480,4391800000,2000000,5.8806
9,7,26.07,assimetrico,0,46245672,4391800000,2000000,5.2650
9,8,25.11,assimetrico,32,43692880,4391800000,2000000,4.9744
9,8,26.07,assimetrico,32,44257708,4391800000,2000000,5.0387
9,9,25.11,simetrico,16,25988116,4391800000,2000000,2.9587
9,9,26.07,simetrico,16,24720080,4391800000,2000000,2.8143
9,10,25.11,simetrico,32,20638816,4391800000,2000000,2.3497
9,10,26.07,simetrico,32,22196636,4391800000,2000000,2.5271
9,11,25.11,assimetrico,24,48523948,4391800000,2000000,5.5244
9,11,26.07,assimetrico,24,46527668,4391800000,2000000,5.2971
9,12,25.11,simetrico,24,20620556,4391800000,2000000,2.3476
9,12,26.07,simetrico,24,24691216,4391800000,2000000,2.8111
9,13,25.11,simetrico,256,20711284,4391800000,2000000,2.3579
9,13,26.07,simetrico,256,22183744,4391800000,2000000,2.5256
9,14,25.11,assimetrico,128,36526336,4391800000,2000000,4.1585
9,14,26.07,assimetrico,128,39194628,4391800000,2000000,4.4623
9,15,25.11,simetrico,128,20680352,4391800000,2000000,2.3544
9,15,26.07,simetrico,128,22193072,4391800000,2000000,2.5266
9,16,25.11,assimetrico,16,47847316,4391800000,2000000,5.4473
9,16,26.07,assimetrico,16,47016200,4391800000,2000000,5.3527
9,17,25.11,simetrico,64,20562256,4391800000,2000000,2.3410
9,17,26.07,simetrico,64,22148324,4391800000,2000000,2.5216
9,18,25.11,assimetrico,96,36722708,4391800000,2000000,4.1808
9,18,26.07,assimetrico,96,46941884,4391800000,2000000,5.3443
9,19,25.11,simetrico,48,20606652,4391800000,2000000,2.3460
9,19,26.07,simetrico,48,22220880,4391800000,2000000,2.5298
9,20,25.11,simetrico,96,20630764,4391800000,2000000,2.3488
9,20,26.07,simetrico,96,22241252,4391800000,2000000,2.5321
10,1,25.11,assimetrico,32,43958552,4391800000,2000000,5.0046
10,1,26.07,assimetrico,32,42867660,4391800000,2000000,4.8804
10,2,25.11,simetrico,24,20669308,4391800000,2000000,2.3532
10,2,26.07,simetrico,24,24701468,4391800000,2000000,2.8122
10,3,25.11,assimetrico,24,48260212,4391800000,2000000,5.4944
10,3,26.07,assimetrico,24,47871340,4391800000,2000000,5.4501
10,4,25.11,simetrico,48,20635340,4391800000,2000000,2.3493
10,4,26.07,simetrico,48,22174108,4391800000,2000000,2.5245
10,5,25.11,simetrico,128,20621480,4391800000,2000000,2.3477
10,5,26.07,simetrico,128,22169092,4391800000,2000000,2.5239
10,6,25.11,assimetrico,256,34816056,4391800000,2000000,3.9638
10,6,26.07,assimetrico,256,35817584,4391800000,2000000,4.0778
10,7,25.11,assimetrico,96,37809464,4391800000,2000000,4.3046
10,7,26.07,assimetrico,96,46035748,4391800000,2000000,5.2411
10,8,25.11,simetrico,96,20649684,4391800000,2000000,2.3509
10,8,26.07,simetrico,96,22251152,4391800000,2000000,2.5333
10,9,25.11,simetrico,256,20643436,4391800000,2000000,2.3502
10,9,26.07,simetrico,256,22156464,4391800000,2000000,2.5225
10,10,25.11,simetrico,64,20598600,4391800000,2000000,2.3451
10,10,26.07,simetrico,64,22148940,4391800000,2000000,2.5216
10,11,25.11,assimetrico,0,48848140,4391800000,2000000,5.5613
10,11,26.07,assimetrico,0,47844060,4391800000,2000000,5.4470
10,12,25.11,simetrico,512,20640268,4391800000,2000000,2.3499
10,12,26.07,simetrico,512,22165088,4391800000,2000000,2.5235
10,13,25.11,assimetrico,48,42458020,4391800000,2000000,4.8338
10,13,26.07,assimetrico,48,42997284,4391800000,2000000,4.8952
10,14,25.11,assimetrico,16,46468400,4391800000,2000000,5.2904
10,14,26.07,assimetrico,16,47546708,4391800000,2000000,5.4131
10,15,25.11,simetrico,32,20603308,4391800000,2000000,2.3457
10,15,26.07,simetrico,32,22215600,4391800000,2000000,2.5292
10,16,25.11,assimetrico,128,36307788,4391800000,2000000,4.1336
10,16,26.07,assimetrico,128,39377712,4391800000,2000000,4.4831
10,17,25.11,simetrico,16,26015352,4391800000,2000000,2.9618
10,17,26.07,simetrico,16,24650472,4391800000,2000000,2.8064
10,18,25.11,simetrico,0,23061368,4391800000,2000000,2.6255
10,18,26.07,simetrico,0,24536512,4391800000,2000000,2.7934
10,19,25.11,assimetrico,512,34596980,4391800000,2000000,3.9388
10,19,26.07,assimetrico,512,36631408,4391800000,2000000,4.1704
10,20,25.11,assimetrico,64,41539784,4391800000,2000000,4.7292
10,20,26.07,assimetrico,64,44898964,4391800000,2000000,5.1117
11,1,25.11,assimetrico,32,43588556,4391800000,2000000,4.9625
11,1,26.07,assimetrico,32,43054396,4391800000,2000000,4.9017
11,2,25.11,assimetrico,96,36262336,4391800000,2000000,4.1284
11,2,26.07,assimetrico,96,47931048,4391800000,2000000,5.4569
11,3,25.11,assimetrico,48,42373496,4391800000,2000000,4.8242
11,3,26.07,assimetrico,48,42455820,4391800000,2000000,4.8335
11,4,25.11,simetrico,16,25922468,4391800000,2000000,2.9512
11,4,26.07,simetrico,16,24742784,4391800000,2000000,2.8169
11,5,25.11,assimetrico,512,34545720,4391800000,2000000,3.9330
11,5,26.07,assimetrico,512,34390136,4391800000,2000000,3.9153
11,6,25.11,simetrico,0,23346620,4391800000,2000000,2.6580
11,6,26.07,simetrico,0,24383524,4391800000,2000000,2.7760
11,7,25.11,simetrico,512,20647704,4391800000,2000000,2.3507
11,7,26.07,simetrico,512,22149996,4391800000,2000000,2.5217
11,8,25.11,assimetrico,24,49336980,4391800000,2000000,5.6169
