  sonda-relaxed: 20000 amostras de 2000000 rodadas, cpu 0, governor performance

  periodo de clock MEDIDO, apos 400 ms de aquecimento: 0.3150 ns  (3.17 GHz)
  frequencia lida do sysfs no mesmo instante:         5.41 GHz

  amostra  ns/operacao   GHz
       77       0.3345   5.36
       78       0.3351   5.36
       79       0.3345   5.36
       80       0.3338   5.36
       81       0.3351   5.36
       82       0.3349   5.36
       83       0.3340   5.36
       84       0.3343   5.36
       85       0.3348   5.36
       86       0.3342   5.36
       87       0.3352   5.36
       88       0.3355   5.36
       89       0.3353   5.36
       90       0.3332   5.36
       91       0.3344   5.36
       92       0.3346   5.36
       93       0.3335   5.36
       94       0.3349   5.36
       95       0.3344   5.36
       96       0.3339   5.36
       97       0.3348   5.36
       98       0.3349   5.36
       99       0.3339   5.36
      100       0.3345   5.36
      101       0.3343   5.36
      102       0.3335   5.36
      103       0.3334   5.36
      104       0.3344   5.36
      105       0.3341   5.36
      106       0.3351   5.36
      107       0.3356   5.36
      108       0.3344   5.36
      109       0.3347   5.36
      110       0.3348   5.36
      111       0.3340   5.36
      112       0.3343   5.36
      113       0.3352   5.36
      114       0.3342   5.36
      115       0.3347   5.36
      116       0.3347   5.36
      117       0.3337   5.35
      118       0.3343   5.35
      119       0.3349   5.36
      120       0.3345   5.36
      121       0.3348   5.36
      122       0.3343   5.36
      123       0.3336   5.36
      124       0.3346   5.36
      125       0.3341   5.36
      126       0.3336   5.36
      127       0.3346   5.36
      128       0.3346   5.36
      129       0.3343   5.36
      130       0.3344   5.36
      131       0.3348   5.36
      132       0.3336   5.36
      133       0.3349   5.36
      134       0.3349   5.36
      135       0.3339   5.36
      136       0.3343   5.36
      137       0.3348   5.36
      138       0.3341   5.36
      139       0.3355   5.36
      140       0.3345   5.36
      141       0.3340   5.36
      142       0.3349   5.36
      143       0.3352   5.36
      144       0.3321   5.36
      145       0.3354   5.36
      146       0.3346   5.36
      147       0.3336   5.36
      148       0.3349   5.36
      149       0.3345   5.36
      150       0.3349   5.36
      151       0.3360   5.36
      152       0.3348   5.36
      153       0.3334   5.36
      154       0.3334   5.36
      155       0.3345   5.36
      156       0.3338   5.36
      157       0.3340   5.36
      158       0.3346   5.36
      159       0.3336   5.36
      160       0.3342   5.36
      161       0.3348   5.36
      162       0.3346   5.36
      163       0.3338   5.36
      164       0.3349   5.36
      165       0.3343   5.36
      166       0.3332   5.36
      167       0.3350   5.36
      168       0.3346   5.36
      169       0.3337   5.36
      170       0.3352   5.36
      171       0.3352   5.36
      172       0.3335   5.36
      173       0.3348   5.36
      174       0.3345   5.36
      175       0.3330   5.36
      176       0.3349   5.36
      177       0.3352   5.36
      178       0.3343   5.36
      179       0.3353   5.36
      180       0.3347   5.36
      181       0.3335   5.36
      182       0.3354   5.36
      183       0.3350   5.35
      184       0.3344   5.36
      185       0.3349   5.36
      186       0.3349   5.36
      187       0.3340   5.36
      188       0.3351   5.36
      189       0.3345   5.36
      190       0.3348   5.36
      191       0.3350   5.36
      192       0.3350   5.35
      193       0.3339   5.36
      194       0.3349   5.36
      195       0.3349   5.36
      196       0.3343   5.36
      197       0.3355   5.36
      198       0.3351   5.36
      199       0.3340   5.36
      200       0.3349   5.36
      201       0.3348   5.36
      202       0.3344   5.35
      203       0.3348   5.35
      204       0.3344   5.36
      205       0.3342   5.36
      206       0.3351   5.36
      207       0.3350   5.36
      208       0.3342   5.36
      209       0.3350   5.36
      210       0.3342   5.36
      211       0.3333   5.36
      212       0.3345   5.36
      213       0.3349   5.36
      214       0.3338   5.36
      215       0.3349   5.36
      216       0.3345   5.36
      217       0.3337   5.36
      218       0.3347   5.36
      219       0.3343   5.36
      220       0.3341   5.36
      221       0.3340   5.36
      222       0.3346   5.36
      223       0.3345   5.36
      224       0.3336   5.36
      225       0.3345   5.36
      226       0.3347   5.36
      227       0.3353   5.36
      228       0.3353   5.36
      229       0.3359   5.36
      230       0.3348   5.36
      231       0.3350   5.36
      232       0.3351   5.36
      233       0.3345   5.36
      234       0.3352   5.36
      235       0.3355   5.36
      236       0.3344   5.36
      237       0.3344   5.36
      238       0.3347   5.36
      239       0.3351   5.36
      240       0.3352   5.36
      241       0.3350   5.36
      242       0.3333   5.36
      243       0.3346   5.36
      244       0.3347   5.36
      245       0.3338   5.36
      246       0.3348   5.36
      247       0.3349   5.36
      248       0.3341   5.36
      249       0.3349   5.36
      250       0.3352   5.36
      251       0.3346   5.36
      252       0.3351   5.36
      253       0.3351   5.36
      254       0.3346   5.36
      255       0.3354   5.36
      256       0.3351   5.36
      257       0.3349   5.36
      258       0.3354   5.36
      259       0.3353   5.36
      260       0.3348   5.35
      261       0.3345   5.35
      262       0.3347   5.36
      263       0.3341   5.36
      264       0.3347   5.36
      265       0.3345   5.36
      266       0.3343   5.36
      267       0.3343   5.36
      268       0.3349   5.36
      269       0.3346   5.36
      270       0.3349   5.36
      271       0.3351   5.36
      272       0.3343   5.36
      273       0.3345   5.36
      274       0.3343   5.36
      275       0.3338   5.36
      276       0.3348   5.36
      277       0.3347   5.36
      278       0.3334   5.36
      279       0.3351   5.36
      280       0.3352   5.36
      281       0.3347   5.36
      282       0.3341   5.35
      283       0.3343   5.35
      284       0.3348   5.36
      285       0.3341   5.36
      286       0.3347   5.36
      287       0.3348   5.36
      288       0.3340   5.36
      289       0.3348   5.36
      290       0.3353   5.36
      291       0.3346   5.36
      292       0.3355   5.36
      293       0.3352   5.36
      294       0.3343   5.36
      295       0.3351   5.36
      296       0.3343   5.36
      297       0.3342   5.36
      298       0.3350   5.36
      299       0.3348   5.36
      300       0.3340   5.36
      301       0.3348   5.36
      302       0.3351   5.36
      303       0.3329   5.36
      304       0.3353   5.36
      305       0.3345   5.36
      306       0.3334   5.36
      307       0.3345   5.36
      308       0.3343   5.36
      309       0.3343   5.36
      310       0.3346   5.36
      311       0.3345   5.36
      312       0.3343   5.36
      313       0.3355   5.36
      314       0.3348   5.36
      315       0.3342   5.36
      316       0.3356   5.36
      317       0.3350   5.36
      318       0.3344   5.36
      319       0.3339   5.36
      320       0.3346   5.36
      321       0.3341   5.36
      322       0.3347   5.36
      323       0.3345   5.36
      324       0.3343   5.36
      325       0.3350   5.36
      326       0.3344   5.36
      327       0.3336   5.36
      328       0.3345   5.36
      329       0.3349   5.36
      330       0.3342   5.36
      331       0.3346   5.36
      332       0.3348   5.36
      333       0.3338   5.36
      334       0.3346   5.36
      335       0.3347   5.36
      336       0.3338   5.36
      337       0.3345   5.36
      338       0.3345   5.36
      339       0.3332   5.36
      340       0.3344   5.36
      341       0.3356   5.36
      342       0.3332   5.36
      343       0.3349   5.36
      344       0.3353   5.36
      345       0.3338   5.36
      346       0.3342   5.36
      347       0.3340   5.36
      348       0.3349   5.36
      349       0.3339   5.36
      350       0.3349   5.36
      351       0.3347   5.36
      352       0.3344   5.36
      353       0.3354   5.36
      354       0.3349   5.36
      355       0.3341   5.36
      356       0.3351   5.36
      357       0.3338   5.36
      358       0.3341   5.36
      359       0.3347   5.36
      360       0.3350   5.36
      361       0.3345   5.36
      362       0.3348   5.36
      363       0.3342   5.36
      364       0.3349   5.35
      365       0.3342   5.35
      366       0.3343   5.35
      367       0.3342   5.36
      368       0.3347   5.36
      369       0.3351   5.36
      370       0.3339   5.36
      371       0.3347   5.36
      372       0.3343   5.36
      373       0.3335   5.36
      374       0.3346   5.36
      375       0.3342   5.36
      376       0.3334   5.36
      377       0.3346   5.36
      378       0.3345   5.36
      379       0.3343   5.36
      380       0.3342   5.36
      381       0.3342   5.36
      382       0.3337   5.36
      383       0.3348   5.36
      384       0.3354   5.36
      385       0.3342   5.36
      386       0.3346   5.36
      387       0.3347   5.36
      388       0.3348   5.36
      389       0.3349   5.36
      390       0.3346   5.36
      391       0.3333   5.36
      392       0.3355   5.36
      393       0.3349   5.36
      394       0.3341   5.36
      395       0.3349   5.36
      396       0.3350   5.36
      397       0.3346   5.36
      398       0.3351   5.36
      399       0.3354   5.36
      400       0.3343   5.36
      401       0.3357   5.36
      402       0.3344   5.36
      403       0.3343   5.36
      404       0.3350   5.36
      405       0.3354   5.36
      406       0.3351   5.36
      407       0.3346   5.36
      408       0.3350   5.36
      409       0.3343   5.36
      410       0.3342   5.36
      411       0.3344   5.36
      412       0.3347   5.36
      413       0.3342   5.36
      414       0.3349   5.36
      415       0.3344   5.36
      416       0.3344   5.36
      417       0.3349   5.36
      418       0.3352   5.36
      419       0.3337   5.36
      420       0.3353   5.36
      421       0.3345   5.36
      422       0.3342   5.36
      423       0.3362   5.36
      424       0.3358   5.36
      425       0.3342   5.36
      426       0.3344   5.36
      427       0.3351   5.35
      428       0.3347   5.35
      429       0.3356   5.35
      430       0.3346   5.35
      431       0.3346   5.35
      432       0.3339   5.35
      433       0.3345   5.35
      434       0.3339   5.36
      435       0.3344   5.36
      436       0.3353   5.36
      437       0.3344   5.36
      438       0.3346   5.36
      439       0.3345   5.36
      440       0.3340   5.36
      441       0.3352   5.36
      442       0.3353   5.36
      443       0.3337   5.36
      444       0.3349   5.36
      445       0.3344   5.36
      446       0.3343   5.36
      447       0.3350   5.36
      448       0.3347   5.36
      449       0.3339   5.36
      450       0.3353   5.36
      451       0.3350   5.36
      452       0.3347   5.36
      453       0.3346   5.36
      454       0.3344   5.36
      455       0.3342   5.36
      456       0.3351   5.36
      457       0.3355   5.36
      458       0.3343   5.36
      459       0.3344   5.36
      460       0.3350   5.36
      461       0.3343   5.36
      462       0.3348   5.36
      463       0.3345   5.36
      464       0.3342   5.36
      465       0.3349   5.36
      466       0.3348   5.36
      467       0.3342   5.36
      468       0.3349   5.36
      469       0.3350   5.36
      470       0.3347   5.36
      471       0.3341   5.36
      472       0.3346   5.36
      473       0.3342   5.36
      474       0.3337   5.36
      475       0.3346   5.36
      476       0.3350   5.36
      477       0.3344   5.36
      478       0.3346   5.36
      479       0.3346   5.36
      480       0.3347   5.36
      481       0.3345   5.36
      482       0.3353   5.36
      483       0.3340   5.36
      484       0.3349   5.36
      485       0.3353   5.36
      486       0.3344   5.36
      487       0.3346   5.36
      488       0.3350   5.36
      489       0.3351   5.36
      490       0.3353   5.36
      491       0.3351   5.36
      492       0.3345   5.36
      493       0.3350   5.36
      494       0.3351   5.36
      495       0.3340   5.35
      496       0.3345   5.35
      497       0.3349   5.36
      498       0.3346   5.36
      499       0.3353   5.36
      500       0.3352   5.36
      501       0.3336   5.36
      502       0.3343   5.36
      503       0.3344   5.36
      504       0.3337   5.36
      505       0.3341   5.36
      506       0.3350   5.36
      507       0.3344   5.36
      508       0.3352   5.36
      509       0.3354   5.36
      510       0.3337   5.36
      511       0.3341   5.36
      512       0.3343   5.36
      513       0.3338   5.36
      514       0.3343   5.36
      515       0.3342   5.36
      516       0.3340   5.36
      517       0.3347   5.36
      518       0.3346   5.36
      519       0.3340   5.36
      520       0.3344   5.36
      521       0.3347   5.36
      522       0.3337   5.36
      523       0.3344   5.36
      524       0.3354   5.36
      525       0.3345   5.36
      526       0.3357   5.36
      527       0.3350   5.36
      528       0.3347   5.36
      529       0.3349   5.36
      530       0.3346   5.36
      531       0.3337   5.36
      532       0.3343   5.36
      533       0.3341   5.36
      534       0.3336   5.36
      535       0.3345   5.36
      536       0.3348   5.36
      537       0.3340   5.36
      538       0.3340   5.36
      539       0.3345   5.36
      540       0.3435   5.36
      541       0.3340   5.36
      542       0.3347   5.36
      543       0.3357   5.36
      544       0.3339   5.36
      545       0.3344   5.36
      546       0.3347   5.36
      547       0.3335   5.36
      548       0.3344   5.36
      549       0.3348   5.36
      550       0.3334   5.36
      551       0.3351   5.36
      552       0.3350   5.36
      553       0.3332   5.36
      554       0.3348   5.36
      555       0.3345   5.36
      556       0.3341   5.36
      557       0.3347   5.36
      558       0.3345   5.36
      559       0.3345   5.36
      560       0.3351   5.36
      561       0.3355   5.36
      562       0.3345   5.36
      563       0.3350   5.36
      564       0.3348   5.36
      565       0.3345   5.36
      566       0.3350   5.36
      567       0.3349   5.36
      568       0.3346   5.36
      569       0.3349   5.36
      570       0.3351   5.36
      571       0.3344   5.36
      572       0.3344   5.36
      573       0.3344   5.36
      574       0.3336   5.36
      575       0.3343   5.36
      576       0.3344   5.36
      577       0.3345   5.36
      578       0.3351   5.36
      579       0.3344   5.36
      580       0.3350   5.36
      581       0.3347   5.36
      582       0.3347   5.36
      583       0.3335   5.36
      584       0.3348   5.36
      585       0.3351   5.36
      586       0.3345   5.36
      587       0.3348   5.36
      588       0.3343   5.36
      589       0.3336   5.36
      590       0.3339   5.36
      591       0.3341   5.36
      592       0.3340   5.36
      593       0.3347   5.36
      594       0.3345   5.36
      595       0.3348   5.36
      596       0.3347   5.36
      597       0.3347   5.36
      598       0.3344   5.36
      599       0.3346   5.36
      600       0.3347   5.36
      601       0.3347   5.36
      602       0.3351   5.36
      603       0.3354   5.36
      604       0.3351   5.36
      605       0.3340   5.36
      606       0.3343   5.36
      607       0.3348   5.36
      608       0.3335   5.36
      609       0.3341   5.36
      610       0.3339   5.36
      611       0.3336   5.36
      612       0.3349   5.36
      613       0.3351   5.36
      614       0.3338   5.36
      615       0.3341   5.36
      616       0.3345   5.36
      617       0.3336   5.36
      618       0.3346   5.36
      619       0.3342   5.36
      620       0.3348   5.36
      621       0.3350   5.36
      622       0.3350   5.36
      623       0.3345   5.36
      624       0.3350   5.36
      625       0.3352   5.36
      626       0.3343   5.36
      627       0.3349   5.36
      628       0.3347   5.36
      629       0.3339   5.36
      630       0.3347   5.36
      631       0.3345   5.36
      632       0.3343   5.36
      633       0.3359   5.36
      634       0.3352   5.36
      635       0.3339   5.36
      636       0.3346   5.36
      637       0.3345   5.35
      638       0.3340   5.35
      639       0.3344   5.35
      640       0.3353   5.36
      641       0.3344   5.36
      642       0.3351   5.36
      643       0.3345   5.35
      644       0.3350   5.36
      645       0.3347   5.36
      646       0.3346   5.36
      647       0.3338   5.35
      648       0.3344   5.35
      649       0.3350   5.36
      650       0.3343   5.36
      651       0.3349   5.36
      652       0.3347   5.36
      653       0.3338   5.36
      654       0.3346   5.36
      655       0.3345   5.36
      656       0.3342   5.36
      657       0.3351   5.36
      658       0.3345   5.36
      659       0.3340   5.36
      660       0.3348   5.36
      661       0.3340   5.36
      662       0.3333   5.36
      663       0.3341   5.36
      664       0.3348   5.36
      665       0.3349   5.36
      666       0.3342   5.36
      667       0.3347   5.36
      668       0.3345   5.36
      669       0.3339   5.36
      670       0.3343   5.36
      671       0.3349   5.36
      672       0.3333   5.36
      673       0.3350   5.36
      674       0.3351   5.36
      675       0.3345   5.36
      676       0.3346   5.36
      677       0.3341   5.36
      678       0.3337   5.36
      679       0.3348   5.36
      680       0.3345   5.36
      681       0.3341   5.36
      682       0.3346   5.36
      683       0.3351   5.36
      684       0.3339   5.36
      685       0.3354   5.36
      686       0.3347   5.36
      687       0.3338   5.36
      688       0.3347   5.36
      689       0.3351   5.36
      690       0.3337   5.36
      691       0.3340   5.36
      692       0.3341   5.36
      693       0.3340   5.36
      694       0.3351   5.36
      695       0.3347   5.36
      696       0.3335   5.36
      697       0.3358   5.36
      698       0.3350   5.36
      699       0.3341   5.36
      700       0.3347   5.36
      701       0.3350   5.36
      702       0.3343   5.36
      703       0.3348   5.36
      704       0.3348   5.36
      705       0.3325   5.36
      706       0.3346   5.36
      707       0.3347   5.36
      708       0.3337   5.36
      709       0.3345   5.36
      710       0.3352   5.36
      711       0.3342   5.36
      712       0.3346   5.36
      713       0.3347   5.36
      714       0.3345   5.36
      715       0.3347   5.36
      716       0.3348   5.36
      717       0.3338   5.36
      718       0.3352   5.36
      719       0.3346   5.36
      720       0.3342   5.36
      721       0.3351   5.36
      722       0.3351   5.36
      723       0.3344   5.36
      724       0.3397   5.36
      725       0.3349   5.36
      726       0.3357   5.36
      727       0.3341   5.36
      728       0.3348   5.36
      729       0.3353   5.36
      730       0.3344   5.36
      731       0.3354   5.36
      732       0.3349   5.36
      733       0.3337   5.36
      734       0.3344   5.36
      735       0.3345   5.36
      736       0.3333   5.36
      737       0.3340   5.36
      738       0.3335   5.36
      739       0.3339   5.36
      740       0.3348   5.36
      741       0.3352   5.36
      742       0.3337   5.36
      743       0.3357   5.36
      744       0.3354   5.36
      745       0.3338   5.36
      746       0.3348   5.36
      747       0.3350   5.36
      748       0.3346   5.36
      749       0.3347   5.36
      750       0.3339   5.36
      751       0.3340   5.36
      752       0.3347   5.36
      753       0.3351   5.35
      754       0.3338   5.36
      755       0.3350   5.36
      756       0.3352   5.36
      757       0.3352   5.36
      758       0.3356   5.36
      759       0.3351   5.36
      760       0.3342   5.36
      761       0.3346   5.36
      762       0.3343   5.36
      763       0.3336   5.36
      764       0.3343   5.36
      765       0.3340   5.35
      766       0.3347   5.36
      767       0.3343   5.36
      768       0.3346   5.36
      769       0.3340   5.36
      770       0.3346   5.36
      771       0.3346   5.36
      772       0.3337   5.36
      773       0.3343   5.36
      774       0.3349   5.36
      775       0.3338   5.36
      776       0.3349   5.36
      777       0.3351   5.36
      778       0.3351   5.36
      779       0.3349   5.36
      780       0.3354   5.36
      781       0.3346   5.36
      782       0.3350   5.36
      783       0.3348   5.36
      784       0.3339   5.36
      785       0.3339   5.36
      786       0.3346   5.36
      787       0.3338   5.35
      788       0.3336   5.35
      789       0.3352   5.36
      790       0.3351   5.36
      791       0.3347   5.36
      792       0.3351   5.36
      793       0.3350   5.36
      794       0.3339   5.36
      795       0.3348   5.36
      796       0.3345   5.36
      797       0.3342   5.35
      798       0.3347   5.35
      799       0.3352   5.36
      800       0.3338   5.36
      801       0.3353   5.36
      802       0.3354   5.36
      803       0.3344   5.36
      804       0.3350   5.36
      805       0.3344   5.36
      806       0.3344   5.36
      807       0.3344   5.36
      808       0.3352   5.36
      809       0.3340   5.36
      810       0.3346   5.36
      811       0.3343   5.36
      812       0.3341   5.36
      813       0.3341   5.36
      814       0.3343   5.36
      815       0.3336   5.36
      816       0.3354   5.36
      817       0.3350   5.36
      818       0.3343   5.36
      819       0.3344   5.36
      820       0.3350   5.36
      821       0.3344   5.36
      822       0.3349   5.36
      823       0.3348   5.36
      824       0.3344   5.36
      825       0.3347   5.36
      826       0.3344   5.36
      827       0.3339   5.36
      828       0.3349   5.36
      829       0.3344   5.36
      830       0.3330   5.36
      831       0.3351   5.36
      832       0.3353   5.36
      833       0.3336   5.36
      834       0.3352   5.36
      835       0.3348   5.36
      836       0.3335   5.36
      837       0.3344   5.36
      838       0.3339   5.36
      839       0.3352   5.36
      840       0.3449   5.36
      841       0.3343   5.36
      842       0.3339   5.36
      843       0.3349   5.36
      844       0.3341   5.36
      845       0.3347   5.36
      846       0.3346   5.36
      847       0.3344   5.36
      848       0.3329   5.36
      849       0.3352   5.36
      850       0.3344   5.36
      851       0.3344   5.36
      852       0.3350   5.36
      853       0.3347   5.36
      854       0.3346   5.36
      855       0.3333   5.36
      856       0.3343   5.36
      857       0.3348   5.36
      858       0.3340   5.36
      859       0.3350   5.36
      860       0.3353   5.36
      861       0.3342   5.36
      862       0.3345   5.36
      863       0.3345   5.36
      864       0.3336   5.36
      865       0.3353   5.36
      866       0.3353   5.36
      867       0.3349   5.36
      868       0.3353   5.36
      869       0.3357   5.36
      870       0.3339   5.36
      871       0.3348   5.36
      872       0.3351   5.36
      873       0.3351   5.36
      874       0.3349   5.36
      875       0.3347   5.36
      876       0.3343   5.36
      877       0.3351   5.36
      878       0.3352   5.36
      879       0.3343   5.36
      880       0.3351   5.36
      881       0.3355   5.36
      882       0.3339   5.36
      883       0.3345   5.36
      884       0.3346   5.36
      885       0.3346   5.36
      886       0.3346   5.36
      887       0.3342   5.36
      888       0.3344   5.35
      889       0.3339   5.35
      890       0.3347   5.36
      891       0.3340   5.36
      892       0.3348   5.36
      893       0.3347   5.36
      894       0.3348   5.36
      895       0.3347   5.36
      896       0.3344   5.36
      897       0.3343   5.36
      898       0.3353   5.36
      899       0.3352   5.36
      900       0.3341   5.36
      901       0.3351   5.36
      902       0.3343   5.36
      903       0.3343   5.36
      904       0.3347   5.36
      905       0.3349   5.36
      906       0.3344   5.36
      907       0.3354   5.36
      908       0.3350   5.36
      909       0.3334   5.36
      910       0.3350   5.36
      911       0.3349   5.36
      912       0.3340   5.36
      913       0.3346   5.36
      914       0.3341   5.36
      915       0.3354   5.36
      916       0.3339   5.36
      917       0.3348   5.36
      918       0.3350   5.36
      919       0.3348   5.36
      920       0.3350   5.36
      921       0.3352   5.36
      922       0.3340   5.36
      923       0.3349   5.36
      924       0.3342   5.36
      925       0.3336   5.36
      926       0.3350   5.36
      927       0.3354   5.36
      928       0.3337   5.36
      929       0.3351   5.36
      930       0.3346   5.36
      931       0.3333   5.36
      932       0.3347   5.36
      933       0.3351   5.36
      934       0.3346   5.36
      935       0.3349   5.36
      936       0.3349   5.36
      937       0.3339   5.36
      938       0.3351   5.36
      939       0.3346   5.36
      940       0.3345   5.36
      941       0.3347   5.36
      942       0.3353   5.36
      943       0.3345   5.36
      944       0.3354   5.36
      945       0.3342   5.36
      946       0.3340   5.36
      947       0.3349   5.36
      948       0.3353   5.36
      949       0.3351   5.36
      950       0.3350   5.36
      951       0.3353   5.36
      952       0.3345   5.36
      953       0.3350   5.36
      954       0.3352   5.36
      955       0.3342   5.36
      956       0.3347   5.36
      957       0.3350   5.36
      958       0.3341   5.36
      959       0.3350   5.36
      960       0.3349   5.36
      961       0.3341   5.36
      962       0.3349   5.36
      963       0.3350   5.36
      964       0.3331   5.36
      965       0.3348   5.36
      966       0.3347   5.36
      967       0.3349   5.36
      968       0.3351   5.36
      969       0.3342   5.35
      970       0.3342   5.35
      971       0.3350   5.35
      972       0.3341   5.36
      973       0.3327   5.36
      974       0.3348   5.36
      975       0.3341   5.36
      976       0.3341   5.36
      977       0.3347   5.36
      978       0.3349   5.36
      979       0.3350   5.36
      980       0.3343   5.36
      981       0.3339   5.36
      982       0.3356   5.36
      983       0.3339   5.36
      984       0.3345   5.36
      985       0.3343   5.36
      986       0.3336   5.36
      987       0.3346   5.36
      988       0.3346   5.36
      989       0.3337   5.36
      990       0.3350   5.36
      991       0.3348   5.36
      992       0.3345   5.36
      993       0.3344   5.36
      994       0.3358   5.36
      995       0.3341   5.36
      996       0.3347   5.36
      997       0.3354   5.36
      998       0.3348   5.36
      999       0.3351   5.36
     1000       0.3352   5.36
     1001       0.3339   5.36
     1002       0.3350   5.36
     1003       0.3357   5.36
     1004       0.3342   5.36
     1005       0.3350   5.36
     1006       0.3347   5.35
     1007       0.3345   5.35
     1008       0.3351   5.35
     1009       0.3347   5.35
     1010       0.3343   5.35
     1011       0.3344   5.35
     1012       0.3346   5.36
     1013       0.3340   5.35
     1014       0.3349   5.35
     1015       0.3348   5.36
     1016       0.3346   5.36
     1017       0.3353   5.36
     1018       0.3348   5.36
     1019       0.3338   5.36
     1020       0.3348   5.36
     1021       0.3342   5.36
     1022       0.3340   5.36
     1023       0.3348   5.36
     1024       0.3341   5.36
     1025       0.3340   5.36
     1026       0.3344   5.36
     1027       0.3346   5.36
     1028       0.3330   5.36
     1029       0.3349   5.36
     1030       0.3348   5.36
     1031       0.3342   5.36
     1032       0.3344   5.36
     1033       0.3351   5.36
     1034       0.3347   5.36
     1035       0.3341   5.36
     1036       0.3349   5.36
     1037       0.3336   5.36
     1038       0.3344   5.36
     1039       0.3352   5.36
     1040       0.3341   5.36
     1041       0.3355   5.36
     1042       0.3356   5.36
     1043       0.3350   5.36
     1044       0.3339   5.36
     1045       0.3342   5.36
     1046       0.3352   5.36
     1047       0.3335   5.35
     1048       0.3352   5.35
     1049       0.3347   5.35
     1050       0.3346   5.36
     1051       0.3350   5.36
     1052       0.3348   5.36
     1053       0.3339   5.36
     1054       0.3348   5.36
     1055       0.3345   5.36
     1056       0.3334   5.36
     1057       0.3349   5.36
     1058       0.3347   5.36
     1059       0.3340   5.36
     1060       0.3355   5.36
     1061       0.3354   5.36
     1062       0.3345   5.36
     1063       0.3350   5.36
     1064       0.3347   5.36
     1065       0.3334   5.35
     1066       0.3351   5.35
     1067       0.3344   5.35
     1068       0.3340   5.35
     1069       0.3347   5.35
     1070       0.3344   5.36
     1071       0.3341   5.36
     1072       0.3355   5.36
     1073       0.3348   5.36
     1074       0.3338   5.36
     1075       0.3347   5.36
     1076       0.3348   5.36
     1077       0.3335   5.36
     1078       0.3346   5.36
     1079       0.3349   5.36
     1080       0.3340   5.36
     1081       0.3358   5.36
     1082       0.3355   5.36
     1083       0.3335   5.36
     1084       0.3350   5.36
     1085       0.3352   5.36
     1086       0.3347   5.36
     1087       0.3351   5.36
     1088       0.3357   5.36
     1089       0.3349   5.36
     1090       0.3356   5.36
     1091       0.3355   5.36
     1092       0.3342   5.36
     1093       0.3352   5.36
     1094       0.3347   5.36
     1095       0.3328   5.36
     1096       0.3349   5.36
     1097       0.3344   5.35
     1098       0.3343   5.35
     1099       0.3347   5.35
     1100       0.3349   5.36
     1101       0.3343   5.36
     1102       0.3342   5.36
     1103       0.3352   5.36
     1104       0.3348   5.36
     1105       0.3340   5.36
     1106       0.3340   5.36
     1107       0.3338   5.36
     1108       0.3346   5.36
     1109       0.3343   5.36
     1110       0.3351   5.36
     1111       0.3334   5.36
     1112       0.3348   5.36
     1113       0.3352   5.36
     1114       0.3337   5.36
     1115       0.3346   5.36
     1116       0.3347   5.36
     1117       0.3337   5.36
     1118       0.3347   5.36
     1119       0.3347   5.36
     1120       0.3344   5.36
     1121       0.3348   5.36
     1122       0.3344   5.36
     1123       0.3343   5.36
     1124       0.3345   5.36
     1125       0.3347   5.36
     1126       0.3342   5.36
     1127       0.3352   5.36
     1128       0.3358   5.36
     1129       0.3350   5.36
     1130       0.3346   5.36
     1131       0.3351   5.36
