repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
4,18,25.11,assimetrico,64,41637376,4391800000,2000000,4.7404
4,18,26.07,assimetrico,64,45927728,4391800000,2000000,5.2288
4,19,25.11,assimetrico,128,37355032,4391800000,2000000,4.2528
4,19,26.07,assimetrico,128,38977576,4391800000,2000000,4.4375
4,20,25.11,assimetrico,512,34127192,4391800000,2000000,3.8853
4,20,26.07,assimetrico,512,35035176,4391800000,2000000,3.9887
5,1,25.11,assimetrico,24,49191692,4391800000,2000000,5.6004
5,1,26.07,assimetrico,24,47494524,4391800000,2000000,5.4072
5,2,25.11,assimetrico,16,47672460,4391800000,2000000,5.4274
5,2,26.07,assimetrico,16,48827108,4391800000,2000000,5.5589
5,3,25.11,assimetrico,256,34422388,4391800000,2000000,3.9189
5,3,26.07,assimetrico,256,35854632,4391800000,2000000,4.0820
5,4,25.11,simetrico,0,23661132,4391800000,2000000,2.6938
5,4,26.07,simetrico,0,24606120,4391800000,2000000,2.8014
5,5,25.11,simetrico,64,20617960,4391800000,2000000,2.3473
5,5,26.07,simetrico,64,22247192,4391800000,2000000,2.5328
5,6,25.11,assimetrico,64,41516508,4391800000,2000000,4.7266
5,6,26.07,assimetrico,64,45034440,4391800000,2000000,5.1271
5,7,25.11,simetrico,24,20639388,4391800000,2000000,2.3498
5,7,26.07,simetrico,24,24680260,4391800000,2000000,2.8098
5,8,25.11,simetrico,256,20633272,4391800000,2000000,2.3491
5,8,26.07,simetrico,256,22210144,4391800000,2000000,2.5286
5,9,25.11,simetrico,512,20602384,4391800000,2000000,2.3456
5,9,26.07,simetrico,512,22148720,4391800000,2000000,2.5216
5,10,25.11,simetrico,48,20592528,4391800000,2000000,2.3444
5,10,26.07,simetrico,48,22206756,4391800000,2000000,2.5282
5,11,25.11,assimetrico,32,43606068,4391800000,2000000,4.9645
5,11,26.07,assimetrico,32,42905544,4391800000,2000000,4.8847
5,12,25.11,simetrico,16,26077524,4391800000,2000000,2.9689
5,12,26.07,simetrico,16,24672648,4391800000,2000000,2.8089
5,13,25.11,simetrico,128,20615980,4391800000,2000000,2.3471
5,13,26.07,simetrico,128,22279400,4391800000,2000000,2.5365
5,14,25.11,assimetrico,512,33753412,4391800000,2000000,3.8428
5,14,26.07,assimetrico,512,34533400,4391800000,2000000,3.9316
5,15,25.11,simetrico,96,20647176,4391800000,2000000,2.3507
5,15,26.07,simetrico,96,22207724,4391800000,2000000,2.5283
5,16,25.11,assimetrico,48,42163528,4391800000,2000000,4.8003
5,16,26.07,assimetrico,48,42578800,4391800000,2000000,4.8475
5,17,25.11,assimetrico,96,36552164,4391800000,2000000,4.1614
5,17,26.07,assimetrico,96,45592668,4391800000,2000000,5.1907
5,18,25.11,assimetrico,0,48434496,4391800000,2000000,5.5142
5,18,26.07,assimetrico,0,46826120,4391800000,2000000,5.3311
5,19,25.11,simetrico,32,20622096,4391800000,2000000,2.3478
5,19,26.07,simetrico,32,22195668,4391800000,2000000,2.5269
