  sonda-relaxed: 20000 amostras de 2000000 rodadas, cpu 0, governor performance

  periodo de clock MEDIDO, apos 400 ms de aquecimento: 0.3174 ns  (3.15 GHz)
  frequencia lida do sysfs no mesmo instante:         5.43 GHz

  amostra  ns/operacao   GHz
     1528       0.3357   5.37
     1529       0.3355   5.37
     1530       0.3338   5.37
     1531       0.3352   5.37
     1532       0.3353   5.36
     1533       0.3348   5.36
     1534       0.3363   5.36
     1535       0.3408   5.37
     1536       0.3346   5.37
     1537       0.3363   5.37
     1538       0.3361   5.37
     1539       0.3344   5.37
     1540       0.3351   5.37
     1541       0.3344   5.36
     1542       0.3343   5.36
     1543       0.3350   5.36
     1544       0.3359   5.37
     1545       0.3350   5.37
     1546       0.3351   5.37
     1547       0.3353   5.37
     1548       0.3354   5.37
     1549       0.3352   5.37
     1550       0.3359   5.37
     1551       0.3356   5.36
     1552       0.3349   5.37
     1553       0.3446   5.37
     1554       0.3347   5.36
     1555       0.3339   5.37
     1556       0.3350   5.37
     1557       0.3346   5.36
     1558       0.3343   5.36
     1559       0.3353   5.36
     1560       0.3350   5.37
     1561       0.3352   5.37
     1562       0.3361   5.37
     1563       0.3362   5.37
     1564       0.3352   5.37
     1565       0.3354   5.37
     1566       0.3352   5.36
     1567       0.3342   5.36
     1568       0.3356   5.36
     1569       0.3353   5.37
     1570       0.3344   5.36
     1571       0.3355   5.36
     1572       0.3349   5.36
     1573       0.3350   5.36
     1574       0.3355   5.36
     1575       0.3354   5.37
     1576       0.3348   5.37
     1577       0.3354   5.37
     1578       0.3350   5.36
     1579       0.3346   5.36
     1580       0.3346   5.36
     1581       0.3353   5.37
     1582       0.3345   5.37
     1583       0.3348   5.37
     1584       0.3343   5.37
     1585       0.3338   5.37
     1586       0.3343   5.37
     1587       0.3354   5.37
     1588       0.3348   5.37
     1589       0.3354   5.37
     1590       0.3356   5.37
     1591       0.3352   5.37
     1592       0.3345   5.37
     1593       0.3353   5.37
     1594       0.3346   5.36
     1595       0.3346   5.36
     1596       0.3348   5.36
     1597       0.3340   5.37
     1598       0.3357   5.37
     1599       0.3353   5.37
     1600       0.3355   5.37
     1601       0.3338   5.37
     1602       0.3351   5.37
     1603       0.3345   5.37
     1604       0.3340   5.37
     1605       0.3354   5.37
     1606       0.3353   5.37
     1607       0.3347   5.36
     1608       0.3354   5.36
     1609       0.3362   5.36
     1610       0.3347   5.37
     1611       0.3352   5.37
     1612       0.3356   5.36
     1613       0.3349   5.36
     1614       0.3350   5.36
     1615       0.3352   5.36
     1616       0.3337   5.36
     1617       0.3352   5.36
     1618       0.3351   5.36
     1619       0.3347   5.36
     1620       0.3354   5.36
     1621       0.3352   5.37
     1622       0.3340   5.37
     1623       0.3349   5.37
     1624       0.3352   5.37
     1625       0.3341   5.36
     1626       0.3353   5.36
     1627       0.3353   5.37
     1628       0.3337   5.37
     1629       0.3449   5.37
     1630       0.3350   5.37
     1631       0.3353   5.37
     1632       0.3361   5.37
     1633       0.3348   5.37
     1634       0.3343   5.37
     1635       0.3348   5.37
     1636       0.3358   5.37
     1637       0.3355   5.36
     1638       0.3351   5.36
     1639       0.3347   5.37
     1640       0.3349   5.36
     1641       0.3357   5.36
     1642       0.3357   5.37
     1643       0.3357   5.37
     1644       0.3354   5.37
     1645       0.3352   5.37
     1646       0.3339   5.36
     1647       0.3353   5.36
     1648       0.3353   5.36
     1649       0.3368   5.37
     1650       0.3334   5.37
     1651       0.3346   5.37
     1652       0.3356   5.37
     1653       0.3343   5.36
     1654       0.3357   5.36
     1655       0.3355   5.37
     1656       0.3341   5.37
     1657       0.3356   5.37
     1658       0.3355   5.37
     1659       0.3344   5.37
     1660       0.3348   5.37
     1661       0.3355   5.36
     1662       0.3347   5.36
     1663       0.3349   5.36
     1664       0.3349   5.37
     1665       0.3346   5.37
     1666       0.3346   5.37
     1667       0.3362   5.37
     1668       0.3349   5.37
     1669       0.3356   5.37
     1670       0.3358   5.37
     1671       0.3345   5.36
     1672       0.3353   5.36
     1673       0.3351   5.36
     1674       0.3348   5.36
     1675       0.3349   5.36
     1676       0.3355   5.37
     1677       0.3340   5.37
     1678       0.3351   5.37
     1679       0.3354   5.37
     1680       0.3348   5.37
     1681       0.3344   5.37
     1682       0.3350   5.37
     1683       0.3343   5.37
     1684       0.3354   5.37
     1685       0.3360   5.37
     1686       0.3343   5.37
     1687       0.3347   5.37
     1688       0.3349   5.37
     1689       0.3343   5.37
     1690       0.3361   5.37
     1691       0.3357   5.37
     1692       0.3351   5.37
     1693       0.3350   5.37
     1694       0.3350   5.36
     1695       0.3340   5.37
     1696       0.3346   5.37
     1697       0.3346   5.36
     1698       0.3353   5.36
     1699       0.3351   5.36
     1700       0.3345   5.36
     1701       0.3343   5.37
     1702       0.3349   5.37
     1703       0.3349   5.37
     1704       0.3341   5.37
     1705       0.3348   5.37
     1706       0.3351   5.37
     1707       0.3352   5.37
     1708       0.3346   5.37
     1709       0.3352   5.37
     1710       0.3357   5.37
     1711       0.3334   5.37
     1712       0.3355   5.37
     1713       0.3346   5.37
     1714       0.3336   5.37
     1715       0.3351   5.37
     1716       0.3350   5.37
     1717       0.3349   5.37
     1718       0.3345   5.37
     1719       0.3347   5.37
     1720       0.3338   5.37
     1721       0.3348   5.37
     1722       0.3349   5.37
     1723       0.3342   5.37
     1724       0.3345   5.37
     1725       0.3353   5.37
     1726       0.3342   5.37
     1727       0.3358   5.37
     1728       0.3351   5.37
     1729       0.3343   5.37
     1730       0.3357   5.37
     1731       0.3353   5.37
     1732       0.3348   5.37
     1733       0.3346   5.37
     1734       0.3347   5.37
     1735       0.3349   5.37
     1736       0.3339   5.37
     1737       0.3350   5.37
     1738       0.3347   5.37
     1739       0.3358   5.37
     1740       0.3357   5.37
     1741       0.3343   5.37
     1742       0.3348   5.37
     1743       0.3352   5.37
     1744       0.3340   5.37
     1745       0.3354   5.37
     1746       0.3355   5.37
     1747       0.3351   5.37
     1748       0.3358   5.37
     1749       0.3356   5.37
     1750       0.3341   5.37
     1751       0.3350   5.37
     1752       0.3350   5.37
     1753       0.3359   5.37
     1754       0.3355   5.37
     1755       0.3348   5.37
     1756       0.3343   5.36
     1757       0.3354   5.36
     1758       0.3351   5.36
     1759       0.3341   5.37
     1760       0.3354   5.37
     1761       0.3350   5.37
     1762       0.3356   5.36
     1763       0.3339   5.36
     1764       0.3343   5.36
     1765       0.3344   5.37
     1766       0.3354   5.37
     1767       0.3358   5.37
     1768       0.3351   5.37
     1769       0.3349   5.37
     1770       0.3357   5.37
     1771       0.3359   5.37
     1772       0.3352   5.37
     1773       0.3359   5.37
     1774       0.3354   5.37
     1775       0.3344   5.36
     1776       0.3342   5.36
     1777       0.3345   5.37
     1778       0.3334   5.37
     1779       0.3348   5.37
     1780       0.3356   5.36
     1781       0.3337   5.37
     1782       0.3353   5.37
     1783       0.3359   5.37
     1784       0.3340   5.37
     1785       0.3348   5.37
     1786       0.3353   5.36
     1787       0.3348   5.36
     1788       0.3360   5.36
     1789       0.3364   5.36
     1790       0.3343   5.37
     1791       0.3351   5.37
     1792       0.3345   5.36
     1793       0.3344   5.36
     1794       0.3351   5.36
     1795       0.3351   5.36
     1796       0.3345   5.36
     1797       0.3351   5.36
     1798       0.3348   5.36
     1799       0.3333   5.37
     1800       0.3346   5.37
     1801       0.3354   5.37
     1802       0.3353   5.36
     1803       0.3358   5.36
     1804       0.3350   5.37
     1805       0.3351   5.37
     1806       0.3347   5.37
     1807       0.3350   5.37
     1808       0.3348   5.37
     1809       0.3346   5.37
     1810       0.3349   5.36
     1811       0.3336   5.37
     1812       0.3352   5.37
     1813       0.3349   5.37
     1814       0.3350   5.36
     1815       0.3340   5.36
     1816       0.3350   5.37
     1817       0.3344   5.36
     1818       0.3355   5.36
     1819       0.3361   5.36
     1820       0.3340   5.37
     1821       0.3342   5.37
     1822       0.3354   5.37
     1823       0.3351   5.36
     1824       0.3338   5.37
     1825       0.3348   5.37
     1826       0.3345   5.37
     1827       0.3350   5.36
     1828       0.3353   5.36
     1829       0.3354   5.37
     1830       0.3340   5.37
     1831       0.3354   5.37
     1832       0.3362   5.37
     1833       0.3350   5.37
     1834       0.3356   5.37
     1835       0.3353   5.37
     1836       0.3338   5.37
     1837       0.3343   5.37
     1838       0.3349   5.37
     1839       0.3354   5.37
     1840       0.3354   5.37
     1841       0.3351   5.37
     1842       0.3347   5.36
     1843       0.3346   5.36
     1844       0.3340   5.36
     1845       0.3340   5.36
     1846       0.3350   5.36
     1847       0.3357   5.37
     1848       0.3348   5.37
     1849       0.3348   5.37
     1850       0.3446   5.37
     1851       0.3359   5.37
     1852       0.3354   5.37
     1853       0.3357   5.37
     1854       0.3348   5.37
     1855       0.3348   5.37
     1856       0.3354   5.37
     1857       0.3346   5.36
     1858       0.3354   5.36
     1859       0.3353   5.36
     1860       0.3341   5.36
     1861       0.3350   5.36
     1862       0.3350   5.36
     1863       0.3338   5.36
     1864       0.3348   5.36
     1865       0.3350   5.37
     1866       0.3351   5.37
     1867       0.3354   5.37
     1868       0.3343   5.37
     1869       0.3341   5.37
     1870       0.3351   5.37
     1871       0.3355   5.37
     1872       0.3357   5.37
     1873       0.3347   5.37
     1874       0.3353   5.37
     1875       0.3357   5.37
     1876       0.3344   5.37
     1877       0.3357   5.37
     1878       0.3344   5.37
     1879       0.3344   5.37
     1880       0.3361   5.37
     1881       0.3361   5.37
     1882       0.3339   5.36
     1883       0.3348   5.36
     1884       0.3348   5.36
     1885       0.3339   5.36
     1886       0.3344   5.36
     1887       0.3345   5.36
     1888       0.3357   5.36
     1889       0.3366   5.36
     1890       0.3366   5.37
     1891       0.3340   5.37
     1892       0.3346   5.37
     1893       0.3349   5.36
     1894       0.3345   5.36
     1895       0.3353   5.36
     1896       0.3345   5.36
     1897       0.3347   5.36
     1898       0.3356   5.36
     1899       0.3360   5.36
     1900       0.3353   5.36
     1901       0.3346   5.36
     1902       0.3346   5.37
     1903       0.3336   5.36
     1904       0.3348   5.36
     1905       0.3352   5.36
     1906       0.3342   5.37
     1907       0.3351   5.37
     1908       0.3346   5.37
     1909       0.3351   5.36
     1910       0.3355   5.36
     1911       0.3354   5.37
     1912       0.3343   5.37
     1913       0.3355   5.37
     1914       0.3366   5.37
     1915       0.3341   5.37
     1916       0.3355   5.37
     1917       0.3353   5.36
     1918       0.3346   5.37
     1919       0.3350   5.37
     1920       0.3354   5.36
     1921       0.3354   5.36
     1922       0.3349   5.36
     1923       0.3357   5.37
     1924       0.3352   5.37
     1925       0.3354   5.37
     1926       0.3357   5.36
     1927       0.3350   5.36
     1928       0.3341   5.36
     1929       0.3346   5.36
     1930       0.3346   5.36
     1931       0.3339   5.37
     1932       0.3352   5.37
     1933       0.3361   5.37
     1934       0.3344   5.37
     1935       0.3346   5.37
     1936       0.3345   5.36
     1937       0.3341   5.36
     1938       0.3350   5.36
     1939       0.3354   5.36
     1940       0.3343   5.37
     1941       0.3350   5.37
     1942       0.3350   5.36
     1943       0.3341   5.36
     1944       0.3346   5.36
     1945       0.3358   5.36
     1946       0.3351   5.37
     1947       0.3355   5.37
     1948       0.3357   5.37
     1949       0.3343   5.37
     1950       0.3348   5.37
     1951       0.3358   5.36
     1952       0.3342   5.36
     1953       0.3351   5.36
     1954       0.3347   5.36
     1955       0.3352   5.37
     1956       0.3354   5.37
     1957       0.3348   5.37
     1958       0.3350   5.36
     1959       0.3355   5.36
     1960       0.3353   5.36
     1961       0.3344   5.36
     1962       0.3351   5.36
     1963       0.3345   5.36
     1964       0.3349   5.36
     1965       0.3356   5.36
     1966       0.3351   5.37
     1967       0.3344   5.37
     1968       0.3356   5.37
     1969       0.3352   5.36
     1970       0.3351   5.36
     1971       0.3350   5.36
     1972       0.3352   5.36
     1973       0.3341   5.36
     1974       0.3353   5.36
     1975       0.3360   5.36
     1976       0.3348   5.36
     1977       0.3365   5.36
     1978       0.3349   5.36
     1979       0.3341   5.37
     1980       0.3340   5.37
     1981       0.3350   5.36
     1982       0.3357   5.36
     1983       0.3346   5.36
     1984       0.3352   5.36
     1985       0.3350   5.37
     1986       0.3343   5.37
     1987       0.3354   5.37
     1988       0.3360   5.36
     1989       0.3358   5.37
     1990       0.3361   5.37
     1991       0.3351   5.37
     1992       0.3342   5.37
     1993       0.3355   5.37
     1994       0.3353   5.36
     1995       0.3341   5.36
     1996       0.3345   5.36
     1997       0.3360   5.36
     1998       0.3360   5.37
     1999       0.3354   5.37
     2000       0.3353   5.37
     2001       0.3337   5.36
     2002       0.3350   5.36
     2003       0.3355   5.36
     2004       0.3344   5.36
     2005       0.3348   5.36
     2006       0.3350   5.36
     2007       0.3347   5.36
     2008       0.3347   5.36
     2009       0.3352   5.37
     2010       0.3341   5.37
     2011       0.3355   5.37
     2012       0.3357   5.36
     2013       0.3348   5.36
     2014       0.3354   5.36
     2015       0.3352   5.37
     2016       0.3344   5.37
     2017       0.3356   5.37
     2018       0.3343   5.36
     2019       0.3341   5.36
     2020       0.3348   5.36
     2021       0.3355   5.36
     2022       0.3340   5.37
     2023       0.3357   5.37
     2024       0.3346   5.37
     2025       0.3341   5.37
     2026       0.3356   5.37
     2027       0.3355   5.36
     2028       0.3345   5.37
     2029       0.3350   5.37
     2030       0.3354   5.37
     2031       0.3349   5.36
     2032       0.3349   5.36
     2033       0.3354   5.36
     2034       0.3348   5.36
     2035       0.3342   5.36
     2036       0.3349   5.36
     2037       0.3340   5.37
     2038       0.3338   5.37
     2039       0.3351   5.37
     2040       0.3348   5.37
     2041       0.3347   5.36
     2042       0.3360   5.36
     2043       0.3363   5.37
     2044       0.3353   5.37
     2045       0.3359   5.37
     2046       0.3346   5.37
     2047       0.3347   5.37
     2048       0.3349   5.37
     2049       0.3348   5.36
     2050       0.3345   5.36
     2051       0.3355   5.36
     2052       0.3347   5.37
     2053       0.3340   5.37
     2054       0.3355   5.37
     2055       0.3350   5.37
     2056       0.3343   5.37
     2057       0.3349   5.37
     2058       0.3348   5.36
     2059       0.3342   5.36
     2060       0.3353   5.36
     2061       0.3357   5.37
     2062       0.3355   5.37
     2063       0.3360   5.37
     2064       0.3355   5.37
     2065       0.3352   5.37
     2066       0.3357   5.37
     2067       0.3346   5.37
     2068       0.3347   5.37
     2069       0.3350   5.37
     2070       0.3346   5.36
     2071       0.3330   5.36
     2072       0.3348   5.36
     2073       0.3347   5.37
     2074       0.3344   5.37
     2075       0.3349   5.37
     2076       0.3353   5.37
     2077       0.3336   5.36
     2078       0.3351   5.36
     2079       0.3356   5.37
     2080       0.3361   5.37
     2081       0.3355   5.37
     2082       0.3347   5.37
     2083       0.3347   5.37
     2084       0.3345   5.37
     2085       0.3351   5.37
     2086       0.3355   5.36
     2087       0.3354   5.36
     2088       0.3348   5.37
     2089       0.3342   5.37
     2090       0.3342   5.37
     2091       0.3355   5.36
     2092       0.3349   5.37
     2093       0.3348   5.37
     2094       0.3353   5.37
     2095       0.3345   5.36
     2096       0.3338   5.36
     2097       0.3349   5.36
     2098       0.3357   5.37
     2099       0.3341   5.37
     2100       0.3347   5.37
     2101       0.3345   5.37
     2102       0.3346   5.37
     2103       0.3347   5.37
     2104       0.3354   5.37
     2105       0.3339   5.36
     2106       0.3356   5.36
     2107       0.3359   5.37
     2108       0.3350   5.36
     2109       0.3358   5.36
     2110       0.3357   5.36
     2111       0.3357   5.36
     2112       0.3354   5.36
     2113       0.3352   5.36
     2114       0.3343   5.36
     2115       0.3344   5.36
     2116       0.3353   5.36
     2117       0.3344   5.36
     2118       0.3353   5.36
     2119       0.3356   5.36
     2120       0.3349   5.36
     2121       0.3357   5.36
     2122       0.3344   5.37
     2123       0.3341   5.37
     2124       0.3345   5.37
     2125       0.3355   5.37
     2126       0.3348   5.36
     2127       0.3353   5.36
     2128       0.3361   5.36
     2129       0.3359   5.37
     2130       0.3347   5.37
     2131       0.3352   5.37
     2132       0.3349   5.37
     2133       0.3355   5.37
     2134       0.3356   5.36
     2135       0.3338   5.36
     2136       0.3353   5.36
     2137       0.3349   5.36
     2138       0.3346   5.36
     2139       0.3355   5.36
     2140       0.3352   5.37
     2141       0.3353   5.36
     2142       0.3350   5.36
     2143       0.3353   5.37
     2144       0.3343   5.36
     2145       0.3354   5.36
     2146       0.3351   5.36
     2147       0.3444   5.36
     2148       0.3350   5.37
     2149       0.3352   5.37
     2150       0.3355   5.37
     2151       0.3345   5.36
     2152       0.3353   5.36
     2153       0.3337   5.36
     2154       0.3347   5.36
     2155       0.3344   5.36
     2156       0.3358   5.36
     2157       0.3350   5.37
     2158       0.3351   5.37
     2159       0.3357   5.37
     2160       0.3341   5.37
     2161       0.3344   5.37
     2162       0.3359   5.37
     2163       0.3346   5.36
     2164       0.3348   5.36
     2165       0.3350   5.36
     2166       0.3337   5.37
     2167       0.3347   5.37
     2168       0.3357   5.37
     2169       0.3356   5.36
     2170       0.3355   5.36
     2171       0.3352   5.36
     2172       0.3345   5.37
     2173       0.3356   5.37
     2174       0.3351   5.36
     2175       0.3347   5.37
     2176       0.3356   5.37
     2177       0.3354   5.37
     2178       0.3344   5.37
     2179       0.3351   5.37
     2180       0.3353   5.37
     2181       0.3347   5.36
     2182       0.3343   5.36
     2183       0.3353   5.36
     2184       0.3346   5.37
     2185       0.3353   5.37
     2186       0.3360   5.37
     2187       0.3354   5.37
     2188       0.3346   5.37
     2189       0.3350   5.37
     2190       0.3340   5.36
     2191       0.3354   5.36
     2192       0.3353   5.36
     2193       0.3353   5.36
     2194       0.3359   5.36
     2195       0.3346   5.37
     2196       0.3341   5.37
     2197       0.3349   5.37
     2198       0.3349   5.36
     2199       0.3361   5.36
     2200       0.3351   5.37
     2201       0.3356   5.37
     2202       0.3355   5.37
     2203       0.3348   5.36
     2204       0.3352   5.36
     2205       0.3349   5.36
     2206       0.3337   5.36
     2207       0.3354   5.36
     2208       0.3350   5.36
     2209       0.3340   5.36
     2210       0.3345   5.36
     2211       0.3351   5.37
     2212       0.3349   5.37
     2213       0.3342   5.37
     2214       0.3349   5.37
     2215       0.3346   5.36
     2216       0.3359   5.36
     2217       0.3353   5.36
     2218       0.3343   5.37
     2219       0.3349   5.37
     2220       0.3352   5.37
     2221       0.3348   5.37
     2222       0.3350   5.37
     2223       0.3350   5.37
     2224       0.3356   5.37
     2225       0.3357   5.37
     2226       0.3350   5.37
     2227       0.3345   5.37
     2228       0.3353   5.37
     2229       0.3360   5.36
     2230       0.3342   5.37
     2231       0.3346   5.37
     2232       0.3352   5.37
     2233       0.3346   5.37
     2234       0.3350   5.37
     2235       0.3348   5.37
     2236       0.3341   5.36
     2237       0.3353   5.36
     2238       0.3351   5.37
     2239       0.3347   5.37
     2240       0.3342   5.37
     2241       0.3353   5.36
     2242       0.3347   5.36
     2243       0.3364   5.36
     2244       0.3354   5.37
     2245       0.3333   5.37
     2246       0.3353   5.37
     2247       0.3352   5.36
     2248       0.3344   5.36
     2249       0.3344   5.36
     2250       0.3352   5.36
     2251       0.3349   5.37
     2252       0.3357   5.37
     2253       0.3349   5.37
     2254       0.3344   5.37
     2255       0.3339   5.37
     2256       0.3353   5.37
     2257       0.3355   5.37
     2258       0.3349   5.37
     2259       0.3340   5.37
     2260       0.3342   5.37
     2261       0.3350   5.37
     2262       0.3345   5.37
     2263       0.3345   5.37
     2264       0.3359   5.37
     2265       0.3349   5.37
     2266       0.3356   5.37
     2267       0.3343   5.37
     2268       0.3345   5.37
     2269       0.3361   5.36
     2270       0.3345   5.36
     2271       0.3356   5.36
     2272       0.3346   5.37
     2273       0.3346   5.37
     2274       0.3349   5.37
     2275       0.3345   5.37
     2276       0.3341   5.37
     2277       0.3351   5.37
     2278       0.3352   5.37
     2279       0.3335   5.37
     2280       0.3350   5.37
     2281       0.3348   5.36
     2282       0.3341   5.37
     2283       0.3355   5.37
     2284       0.3347   5.37
     2285       0.3344   5.36
     2286       0.3359   5.36
     2287       0.3350   5.37
     2288       0.3341   5.37
     2289       0.3343   5.37
     2290       0.3354   5.36
     2291       0.3348   5.37
     2292       0.3357   5.37
     2293       0.3345   5.37
     2294       0.3347   5.37
     2295       0.3359   5.37
     2296       0.3349   5.36
     2297       0.3341   5.36
     2298       0.3353   5.36
     2299       0.3357   5.36
     2300       0.3340   5.36
     2301       0.3354   5.36
     2302       0.3350   5.36
     2303       0.3339   5.37
     2304       0.3350   5.37
     2305       0.3345   5.37
     2306       0.3342   5.37
     2307       0.3351   5.37
     2308       0.3347   5.37
     2309       0.3347   5.37
     2310       0.3351   5.37
     2311       0.3350   5.37
     2312       0.3356   5.37
     2313       0.3351   5.37
     2314       0.3356   5.37
     2315       0.3356   5.37
     2316       0.3339   5.37
     2317       0.3347   5.37
     2318       0.3348   5.37
     2319       0.3345   5.36
     2320       0.3353   5.36
     2321       0.3350   5.36
     2322       0.3339   5.36
     2323       0.3351   5.36
     2324       0.3349   5.37
     2325       0.3345   5.37
     2326       0.3352   5.37
     2327       0.3349   5.37
     2328       0.3343   5.37
     2329       0.3348   5.37
     2330       0.3357   5.37
     2331       0.3351   5.37
     2332       0.3353   5.37
     2333       0.3349   5.37
     2334       0.3343   5.37
     2335       0.3348   5.37
     2336       0.3352   5.37
     2337       0.3335   5.36
     2338       0.3348   5.36
     2339       0.3352   5.36
     2340       0.3344   5.37
     2341       0.3350   5.37
     2342       0.3353   5.37
     2343       0.3345   5.37
     2344       0.3355   5.37
     2345       0.3355   5.37
     2346       0.3342   5.36
     2347       0.3357   5.36
     2348       0.3352   5.36
     2349       0.3347   5.37
     2350       0.3345   5.37
     2351       0.3355   5.37
     2352       0.3345   5.36
     2353       0.3359   5.36
     2354       0.3351   5.36
     2355       0.3342   5.36
     2356       0.3359   5.36
     2357       0.3351   5.36
     2358       0.3340   5.36
     2359       0.3353   5.36
     2360       0.3351   5.36
     2361       0.3343   5.37
     2362       0.3358   5.37
     2363       0.3341   5.37
     2364       0.3336   5.37
     2365       0.3345   5.37
     2366       0.3356   5.36
     2367       0.3349   5.37
     2368       0.3344   5.37
     2369       0.3350   5.37
     2370       0.3359   5.36
     2371       0.3341   5.36
     2372       0.3346   5.36
     2373       0.3351   5.36
     2374       0.3346   5.36
     2375       0.3352   5.36
     2376       0.3352   5.37
     2377       0.3347   5.37
     2378       0.3353   5.37
     2379       0.3359   5.37
     2380       0.3343   5.37
     2381       0.3353   5.37
     2382       0.3359   5.36
     2383       0.3341   5.36
     2384       0.3354   5.36
     2385       0.3355   5.36
     2386       0.3345   5.36
     2387       0.3355   5.36
     2388       0.3349   5.37
     2389       0.3343   5.37
     2390       0.3351   5.37
     2391       0.3348   5.37
     2392       0.3351   5.37
     2393       0.3346   5.37
     2394       0.3356   5.36
     2395       0.3344   5.37
     2396       0.3354   5.37
     2397       0.3348   5.37
     2398       0.3340   5.37
     2399       0.3349   5.37
     2400       0.3359   5.36
     2401       0.3338   5.37
     2402       0.3350   5.37
     2403       0.3354   5.37
     2404       0.3339   5.36
     2405       0.3350   5.36
     2406       0.3355   5.36
     2407       0.3351   5.37
     2408       0.3345   5.37
     2409       0.3350   5.37
     2410       0.3337   5.37
     2411       0.3349   5.37
     2412       0.3350   5.36
     2413       0.3334   5.37
     2414       0.3362   5.37
     2415       0.3360   5.37
     2416       0.3360   5.37
     2417       0.3347   5.37
     2418       0.3351   5.37
     2419       0.3340   5.37
     2420       0.3353   5.37
     2421       0.3353   5.36
     2422       0.3346   5.36
     2423       0.3356   5.36
     2424       0.3349   5.36
     2425       0.3354   5.37
     2426       0.3343   5.36
     2427       0.3353   5.36
     2428       0.3348   5.36
     2429       0.3345   5.36
     2430       0.3354   5.36
     2431       0.3346   5.37
     2432       0.3343   5.37
     2433       0.3344   5.37
     2434       0.3345   5.37
     2435       0.3353   5.37
     2436       0.3353   5.37
     2437       0.3361   5.37
     2438       0.3340   5.37
     2439       0.3345   5.37
     2440       0.3349   5.36
     2441       0.3340   5.36
     2442       0.3351   5.36
     2443       0.3351   5.36
     2444       0.3340   5.37
     2445       0.3354   5.37
     2446       0.3354   5.36
     2447       0.3341   5.37
     2448       0.3345   5.37
     2449       0.3347   5.36
     2450       0.3346   5.36
     2451       0.3350   5.36
     2452       0.3348   5.37
     2453       0.3352   5.37
     2454       0.3357   5.37
     2455       0.3355   5.37
     2456       0.3345   5.37
     2457       0.3354   5.37
     2458       0.3358   5.37
     2459       0.3340   5.37
     2460       0.3348   5.37
     2461       0.3351   5.36
     2462       0.3344   5.36
     2463       0.3355   5.36
     2464       0.3348   5.36
     2465       0.3338   5.37
     2466       0.3354   5.37
     2467       0.3348   5.37
     2468       0.3343   5.37
     2469       0.3358   5.37
     2470       0.3355   5.37
     2471       0.3341   5.37
     2472       0.3352   5.37
     2473       0.3356   5.36
     2474       0.3342   5.37
     2475       0.3355   5.37
     2476       0.3346   5.37
     2477       0.3338   5.36
     2478       0.3349   5.36
     2479       0.3351   5.36
     2480       0.3356   5.37
     2481       0.3345   5.37
     2482       0.3350   5.37
     2483       0.3359   5.36
     2484       0.3343   5.36
     2485       0.3345   5.36
     2486       0.3351   5.36
     2487       0.3354   5.37
     2488       0.3355   5.37
     2489       0.3346   5.37
     2490       0.3341   5.36
     2491       0.3352   5.36
     2492       0.3345   5.36
     2493       0.3346   5.36
     2494       0.3346   5.36
     2495       0.3346   5.36
     2496       0.3341   5.36
     2497       0.3358   5.36
     2498       0.3358   5.37
     2499       0.3351   5.37
     2500       0.3351   5.37
     2501       0.3345   5.37
     2502       0.3343   5.36
     2503       0.3346   5.36
     2504       0.3347   5.36
     2505       0.3346   5.37
     2506       0.3356   5.37
     2507       0.3357   5.37
     2508       0.3353   5.37
     2509       0.3352   5.37
     2510       0.3351   5.36
     2511       0.3340   5.36
     2512       0.3340   5.36
     2513       0.3352   5.36
     2514       0.3344   5.37
     2515       0.3347   5.37
     2516       0.3349   5.36
     2517       0.3345   5.36
     2518       0.3352   5.36
     2519       0.3348   5.37
     2520       0.3341   5.37
     2521       0.3349   5.37
     2522       0.3356   5.37
     2523       0.3355   5.37
     2524       0.3346   5.37
     2525       0.3351   5.37
     2526       0.3347   5.37
     2527       0.3349   5.37
     2528       0.3345   5.36
     2529       0.3335   5.37
     2530       0.3354   5.37
     2531       0.3349   5.37
     2532       0.3343   5.37
     2533       0.3351   5.37
     2534       0.3350   5.37
     2535       0.3337   5.37
     2536       0.3362   5.37
     2537       0.3350   5.37
     2538       0.3339   5.37
     2539       0.3352   5.37
     2540       0.3354   5.37
     2541       0.3354   5.37
     2542       0.3347   5.37
     2543       0.3357   5.37
     2544       0.3360   5.36
     2545       0.3346   5.36
     2546       0.3351   5.36
     2547       0.3346   5.36
     2548       0.3343   5.36
     2549       0.3348   5.36
     2550       0.3340   5.36
     2551       0.3344   5.36
     2552       0.3350   5.36
     2553       0.3351   5.37
     2554       0.3338   5.37
     2555       0.3349   5.37
     2556       0.3358   5.37
     2557       0.3352   5.37
     2558       0.3359   5.37
     2559       0.3357   5.37
     2560       0.3347   5.37
     2561       0.3357   5.37
     2562       0.3351   5.37
     2563       0.3351   5.36
     2564       0.3357   5.36
     2565       0.3348   5.36
     2566       0.3351   5.36
     2567       0.3342   5.36
     2568       0.3347   5.36
     2569       0.3341   5.36
     2570       0.3354   5.36
     2571       0.3360   5.37
     2572       0.3355   5.37
     2573       0.3352   5.37
     2574       0.3353   5.37
     2575       0.3345   5.36
     2576       0.3352   5.36
     2577       0.3349   5.36
     2578       0.3343   5.36
     2579       0.3363   5.36
     2580       0.3356   5.37
     2581       0.3344   5.37
     2582       0.3358   5.37
     2583       0.3349   5.36
     2584       0.3340   5.36
     2585       0.3345   5.36
     2586       0.3352   5.36
     2587       0.3347   5.37
     2588       0.3354   5.37
     2589       0.3357   5.37
     2590       0.3353   5.37
     2591       0.3342   5.37
     2592       0.3344   5.36
     2593       0.3339   5.36
