repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
3,2,25.11,simetrico,512,15965708,4391800000,2000000,1.8177
3,2,26.07,simetrico,512,17238276,4391800000,2000000,1.9626
3,3,25.11,assimetrico,16,37059396,4391800000,2000000,4.2192
3,3,26.07,assimetrico,16,36882208,4391800000,2000000,4.1990
3,4,25.11,simetrico,32,16197016,4391800000,2000000,1.8440
3,4,26.07,simetrico,32,17176368,4391800000,2000000,1.9555
3,5,25.11,simetrico,48,16010104,4391800000,2000000,1.8227
3,5,26.07,simetrico,48,17145612,4391800000,2000000,1.9520
3,6,25.11,assimetrico,32,33643192,4391800000,2000000,3.8302
3,6,26.07,assimetrico,32,33530684,4391800000,2000000,3.8174
3,7,25.11,assimetrico,96,27548796,4391800000,2000000,3.1364
3,7,26.07,assimetrico,96,35574660,4391800000,2000000,4.0501
3,8,25.11,simetrico,16,20153584,4391800000,2000000,2.2945
3,8,26.07,simetrico,16,19142288,4391800000,2000000,2.1793
3,9,25.11,assimetrico,48,32810228,4391800000,2000000,3.7354
3,9,26.07,assimetrico,48,32602900,4391800000,2000000,3.7118
3,10,25.11,assimetrico,128,28100644,4391800000,2000000,3.1992
3,10,26.07,assimetrico,128,30382220,4391800000,2000000,3.4590
3,11,25.11,simetrico,24,15949560,4391800000,2000000,1.8158
3,11,26.07,simetrico,24,19244808,4391800000,2000000,2.1910
3,12,25.11,simetrico,256,15977324,4391800000,2000000,1.8190
3,12,26.07,simetrico,256,17196300,4391800000,2000000,1.9578
3,13,25.11,simetrico,96,15939132,4391800000,2000000,1.8146
3,13,26.07,simetrico,96,17275148,4391800000,2000000,1.9668
3,14,25.11,assimetrico,24,37759260,4391800000,2000000,4.2988
3,14,26.07,assimetrico,24,36611608,4391800000,2000000,4.1682
3,15,25.11,assimetrico,256,26228620,4391800000,2000000,2.9861
3,15,26.07,assimetrico,256,28010444,4391800000,2000000,3.1889
3,16,25.11,simetrico,64,15951320,4391800000,2000000,1.8160
3,16,26.07,simetrico,64,17136460,4391800000,2000000,1.9510
3,17,25.11,simetrico,128,15949164,4391800000,2000000,1.8158
3,17,26.07,simetrico,128,17202416,4391800000,2000000,1.9585
3,18,25.11,simetrico,0,18300656,4391800000,2000000,2.0835
3,18,26.07,simetrico,0,19209168,4391800000,2000000,2.1869
3,19,25.11,assimetrico,64,31852040,4391800000,2000000,3.6263
3,19,26.07,assimetrico,64,34302620,4391800000,2000000,3.9053
3,20,25.11,assimetrico,512,26095784,4391800000,2000000,2.9710
3,20,26.07,assimetrico,512,25905704,4391800000,2000000,2.9493
4,1,25.11,simetrico,32,15975432,4391800000,2000000,1.8188
4,1,26.07,simetrico,32,17185344,4391800000,2000000,1.9565
4,2,25.11,simetrico,128,15959108,4391800000,2000000,1.8169
4,2,26.07,simetrico,128,17147504,4391800000,2000000,1.9522
4,3,25.11,assimetrico,512,26189680,4391800000,2000000,2.9817
4,3,26.07,assimetrico,512,25679236,4391800000,2000000,2.9235
4,4,25.11,assimetrico,64,31347008,4391800000,2000000,3.5688
4,4,26.07,assimetrico,64,33876832,4391800000,2000000,3.8568
4,5,25.11,assimetrico,24,37921136,4391800000,2000000,4.3173
4,5,26.07,assimetrico,24,36347256,4391800000,2000000,4.1381
4,6,25.11,assimetrico,16,35480456,4391800000,2000000,4.0394
4,6,26.07,assimetrico,16,36928452,4391800000,2000000,4.2043
4,7,25.11,simetrico,16,20218748,4391800000,2000000,2.3019
4,7,26.07,simetrico,16,19083944,4391800000,2000000,2.1727
4,8,25.11,simetrico,0,17831000,4391800000,2000000,2.0300
4,8,26.07,simetrico,0,18936324,4391800000,2000000,2.1559
4,9,25.11,simetrico,512,15945380,4391800000,2000000,1.8154
4,9,26.07,simetrico,512,17145216,4391800000,2000000,1.9520
4,10,25.11,assimetrico,0,37704172,4391800000,2000000,4.2926
4,10,26.07,assimetrico,0,35841916,4391800000,2000000,4.0805
4,11,25.11,simetrico,24,15922764,4391800000,2000000,1.8128
4,11,26.07,simetrico,24,19218672,4391800000,2000000,2.1880
4,12,25.11,simetrico,48,15917044,4391800000,2000000,1.8121
4,12,26.07,simetrico,48,17142708,4391800000,2000000,1.9517
4,13,25.11,simetrico,96,15957128,4391800000,2000000,1.8167
4,13,26.07,simetrico,96,17163696,4391800000,2000000,1.9541
4,14,25.11,assimetrico,96,27722772,4391800000,2000000,3.1562
4,14,26.07,assimetrico,96,35761572,4391800000,2000000,4.0714
4,15,25.11,simetrico,256,15984144,4391800000,2000000,1.8198
4,15,26.07,simetrico,256,17175268,4391800000,2000000,1.9554
4,16,25.11,simetrico,64,16008080,4391800000,2000000,1.8225
4,16,26.07,simetrico,64,17155468,4391800000,2000000,1.9531
4,17,25.11,assimetrico,256,26876872,4391800000,2000000,3.0599
4,17,26.07,assimetrico,256,27274412,4391800000,2000000,3.1052
4,18,25.11,assimetrico,32,32891100,4391800000,2000000,3.7446
4,18,26.07,assimetrico,32,33345488,4391800000,2000000,3.7963
4,19,25.11,assimetrico,128,28834124,4391800000,2000000,3.2827
4,19,26.07,assimetrico,128,30043992,4391800000,2000000,3.4205
4,20,25.11,assimetrico,48,32247028,4391800000,2000000,3.6713
4,20,26.07,assimetrico,48,32307220,4391800000,2000000,3.6781
5,1,25.11,assimetrico,512,25896508,4391800000,2000000,2.9483
5,1,26.07,assimetrico,512,26524344,4391800000,2000000,3.0198
5,2,25.11,assimetrico,16,35835624,4391800000,2000000,4.0798
5,2,26.07,assimetrico,16,36647776,4391800000,2000000,4.1723
5,3,25.11,simetrico,128,15990744,4391800000,2000000,1.8205
5,3,26.07,simetrico,128,17143720,4391800000,2000000,1.9518
5,4,25.11,assimetrico,48,33043516,4391800000,2000000,3.7620
5,4,26.07,assimetrico,48,33124036,4391800000,2000000,3.7711
5,5,25.11,simetrico,256,15961528,4391800000,2000000,1.8172
5,5,26.07,simetrico,256,17247912,4391800000,2000000,1.9636
5,6,25.11,simetrico,96,15985068,4391800000,2000000,1.8199
5,6,26.07,simetrico,96,17137428,4391800000,2000000,1.9511
5,7,25.11,simetrico,48,15952288,4391800000,2000000,1.8161
5,7,26.07,simetrico,48,17167480,4391800000,2000000,1.9545
5,8,25.11,assimetrico,256,26290088,4391800000,2000000,2.9931
5,8,26.07,assimetrico,256,27420052,4391800000,2000000,3.1217
5,9,25.11,assimetrico,32,33675532,4391800000,2000000,3.8339
5,9,26.07,assimetrico,32,32921372,4391800000,2000000,3.7481
5,10,25.11,simetrico,512,16016220,4391800000,2000000,1.8234
5,10,26.07,simetrico,512,17164664,4391800000,2000000,1.9542
5,11,25.11,assimetrico,24,37632232,4391800000,2000000,4.2844
5,11,26.07,assimetrico,24,35849616,4391800000,2000000,4.0814
5,12,25.11,simetrico,0,18206584,4391800000,2000000,2.0728
5,12,26.07,simetrico,0,19145852,4391800000,2000000,2.1797
5,13,25.11,simetrico,16,20223676,4391800000,2000000,2.3024
5,13,26.07,simetrico,16,19116592,4391800000,2000000,2.1764
5,14,25.11,assimetrico,128,28194188,4391800000,2000000,3.2099
5,14,26.07,assimetrico,128,29854308,4391800000,2000000,3.3989
5,15,25.11,assimetrico,0,38525212,4391800000,2000000,4.3860
5,15,26.07,assimetrico,0,37169660,4391800000,2000000,4.2317
5,16,25.11,assimetrico,64,31581440,4391800000,2000000,3.5955
5,16,26.07,assimetrico,64,35095896,4391800000,2000000,3.9956
5,17,25.11,assimetrico,96,28041244,4391800000,2000000,3.1925
5,17,26.07,assimetrico,96,35411640,4391800000,2000000,4.0316
5,18,25.11,simetrico,64,15966368,4391800000,2000000,1.8177
5,18,26.07,simetrico,64,17172320,4391800000,2000000,1.9550
5,19,25.11,simetrico,32,16000512,4391800000,2000000,1.8216
5,19,26.07,simetrico,32,17161628,4391800000,2000000,1.9538
5,20,25.11,simetrico,24,15975696,4391800000,2000000,1.8188
5,20,26.07,simetrico,24,19138988,4391800000,2000000,2.1789
6,1,25.11,assimetrico,96,27897320,4391800000,2000000,3.1761
6,1,26.07,assimetrico,96,35582360,4391800000,2000000,4.0510
6,2,25.11,simetrico,128,15987928,4391800000,2000000,1.8202
6,2,26.07,simetrico,128,17193616,4391800000,2000000,1.9575
6,3,25.11,assimetrico,512,26883868,4391800000,2000000,3.0607
6,3,26.07,assimetrico,512,26454956,4391800000,2000000,3.0119
6,4,25.11,simetrico,512,15964300,4391800000,2000000,1.8175
6,4,26.07,simetrico,512,17178216,4391800000,2000000,1.9557
6,5,25.11,assimetrico,32,33388916,4391800000,2000000,3.8013
6,5,26.07,assimetrico,32,33687588,4391800000,2000000,3.8353
6,6,25.11,simetrico,24,16021104,4391800000,2000000,1.8240
6,6,26.07,simetrico,24,19198784,4391800000,2000000,2.1858
6,7,25.11,assimetrico,64,31347140,4391800000,2000000,3.5688
6,7,26.07,assimetrico,64,35060476,4391800000,2000000,3.9916
6,8,25.11,simetrico,16,20225260,4391800000,2000000,2.3026
6,8,26.07,simetrico,16,19129880,4391800000,2000000,2.1779
6,9,25.11,assimetrico,128,28490748,4391800000,2000000,3.2436
6,9,26.07,assimetrico,128,31401260,4391800000,2000000,3.5750
6,10,25.11,simetrico,96,16001392,4391800000,2000000,1.8217
6,10,26.07,simetrico,96,17151244,4391800000,2000000,1.9526
6,11,25.11,simetrico,64,15975124,4391800000,2000000,1.8187
6,11,26.07,simetrico,64,17155336,4391800000,2000000,1.9531
6,12,25.11,assimetrico,16,36703084,4391800000,2000000,4.1786
6,12,26.07,assimetrico,16,36094564,4391800000,2000000,4.1093
6,13,25.11,assimetrico,256,26800444,4391800000,2000000,3.0512
6,13,26.07,assimetrico,256,29327584,4391800000,2000000,3.3389
6,14,25.11,assimetrico,24,37148980,4391800000,2000000,4.2294
6,14,26.07,assimetrico,24,36555816,4391800000,2000000,4.1618
6,15,25.11,simetrico,32,15955368,4391800000,2000000,1.8165
6,15,26.07,simetrico,32,17223492,4391800000,2000000,1.9609
6,16,25.11,assimetrico,48,32928500,4391800000,2000000,3.7489
6,16,26.07,assimetrico,48,33620356,4391800000,2000000,3.8276
6,17,25.11,simetrico,48,15958668,4391800000,2000000,1.8169
6,17,26.07,simetrico,48,17159164,4391800000,2000000,1.9535
6,18,25.11,simetrico,0,17757652,4391800000,2000000,2.0217
6,18,26.07,simetrico,0,18857608,4391800000,2000000,2.1469
6,19,25.11,simetrico,256,15972088,4391800000,2000000,1.8184
6,19,26.07,simetrico,256,17191328,4391800000,2000000,1.9572
6,20,25.11,assimetrico,0,38391452,4391800000,2000000,4.3708
6,20,26.07,assimetrico,0,35304324,4391800000,2000000,4.0193
7,1,25.11,simetrico,48,15999324,4391800000,2000000,1.8215
7,1,26.07,simetrico,48,17179052,4391800000,2000000,1.9558
7,2,25.11,simetrico,32,15992812,4391800000,2000000,1.8208
7,2,26.07,simetrico,32,17164400,4391800000,2000000,1.9541
7,3,25.11,simetrico,512,15934468,4391800000,2000000,1.8141
7,3,26.07,simetrico,512,17229520,4391800000,2000000,1.9616
7,4,25.11,assimetrico,16,35554684,4391800000,2000000,4.0478
7,4,26.07,assimetrico,16,36420824,4391800000,2000000,4.1465
7,5,25.11,assimetrico,512,26716976,4391800000,2000000,3.0417
7,5,26.07,assimetrico,512,26253612,4391800000,2000000,2.9889
7,6,25.11,assimetrico,24,37286920,4391800000,2000000,4.2451
7,6,26.07,assimetrico,24,37685560,4391800000,2000000,4.2904
7,7,25.11,simetrico,64,15960472,4391800000,2000000,1.8171
7,7,26.07,simetrico,64,17198016,4391800000,2000000,1.9580
7,8,25.11,simetrico,0,17781236,4391800000,2000000,2.0244
7,8,26.07,simetrico,0,18875164,4391800000,2000000,2.1489
7,9,25.11,simetrico,128,15991008,4391800000,2000000,1.8206
7,9,26.07,simetrico,128,17123040,4391800000,2000000,1.9494
7,10,25.11,simetrico,24,15937460,4391800000,2000000,1.8145
7,10,26.07,simetrico,24,19237284,4391800000,2000000,2.1901
7,11,25.11,assimetrico,0,39658080,4391800000,2000000,4.5150
7,11,26.07,assimetrico,0,35753256,4391800000,2000000,4.0705
7,12,25.11,simetrico,256,16078040,4391800000,2000000,1.8305
7,12,26.07,simetrico,256,17245800,4391800000,2000000,1.9634
7,13,25.11,assimetrico,128,28644792,4391800000,2000000,3.2612
7,13,26.07,assimetrico,128,30070216,4391800000,2000000,3.4235
7,14,25.11,simetrico,96,15947756,4391800000,2000000,1.8156
7,14,26.07,simetrico,96,17192868,4391800000,2000000,1.9574
7,15,25.11,simetrico,16,20198200,4391800000,2000000,2.2995
7,15,26.07,simetrico,16,19188840,4391800000,2000000,2.1846
7,16,25.11,assimetrico,64,31271108,4391800000,2000000,3.5602
7,16,26.07,assimetrico,64,34802636,4391800000,2000000,3.9622
7,17,25.11,assimetrico,32,33538472,4391800000,2000000,3.8183
7,17,26.07,assimetrico,32,33107756,4391800000,2000000,3.7693
7,18,25.11,assimetrico,256,26800400,4391800000,2000000,3.0512
7,18,26.07,assimetrico,256,27634420,4391800000,2000000,3.1461
7,19,25.11,assimetrico,48,33037576,4391800000,2000000,3.7613
7,19,26.07,assimetrico,48,33528220,4391800000,2000000,3.8171
7,20,25.11,assimetrico,96,28159780,4391800000,2000000,3.2059
7,20,26.07,assimetrico,96,35019776,4391800000,2000000,3.9870
8,1,25.11,simetrico,0,17876584,4391800000,2000000,2.0352
8,1,26.07,simetrico,0,18965892,4391800000,2000000,2.1592
8,2,25.11,simetrico,512,15945688,4391800000,2000000,1.8154
8,2,26.07,simetrico,512,17186928,4391800000,2000000,1.9567
8,3,25.11,assimetrico,32,33500456,4391800000,2000000,3.8140
8,3,26.07,assimetrico,32,32957496,4391800000,2000000,3.7522
8,4,25.11,simetrico,48,15990084,4391800000,2000000,1.8204
8,4,26.07,simetrico,48,17133380,4391800000,2000000,1.9506
8,5,25.11,simetrico,16,20167136,4391800000,2000000,2.2960
8,5,26.07,simetrico,16,19200764,4391800000,2000000,2.1860
8,6,25.11,simetrico,256,15994000,4391800000,2000000,1.8209
8,6,26.07,simetrico,256,17156700,4391800000,2000000,1.9533
8,7,25.11,simetrico,24,15981240,4391800000,2000000,1.8194
8,7,26.07,simetrico,24,19434756,4391800000,2000000,2.2126
8,8,25.11,simetrico,96,15954092,4391800000,2000000,1.8164
8,8,26.07,simetrico,96,17092988,4391800000,2000000,1.9460
8,9,25.11,assimetrico,256,26738932,4391800000,2000000,3.0442
8,9,26.07,assimetrico,256,27855520,4391800000,2000000,3.1713
8,10,25.11,assimetrico,48,32873456,4391800000,2000000,3.7426
8,10,26.07,assimetrico,48,33269148,4391800000,2000000,3.7876
8,11,25.11,assimetrico,0,38157548,4391800000,2000000,4.3442
8,11,26.07,assimetrico,0,35660504,4391800000,2000000,4.0599
8,12,25.11,assimetrico,128,28639600,4391800000,2000000,3.2606
8,12,26.07,assimetrico,128,30245380,4391800000,2000000,3.4434
8,13,25.11,simetrico,64,16033116,4391800000,2000000,1.8253
8,13,26.07,simetrico,64,17226044,4391800000,2000000,1.9612
8,14,25.11,assimetrico,512,26759744,4391800000,2000000,3.0466
8,14,26.07,assimetrico,512,26013108,4391800000,2000000,2.9616
8,15,25.11,assimetrico,24,37176480,4391800000,2000000,4.2325
8,15,26.07,assimetrico,24,36581908,4391800000,2000000,4.1648
8,16,25.11,assimetrico,16,37230644,4391800000,2000000,4.2387
8,16,26.07,assimetrico,16,36431472,4391800000,2000000,4.1477
8,17,25.11,simetrico,128,16003108,4391800000,2000000,1.8219
8,17,26.07,simetrico,128,17230488,4391800000,2000000,1.9617
8,18,25.11,assimetrico,64,31361088,4391800000,2000000,3.5704
8,18,26.07,assimetrico,64,34312036,4391800000,2000000,3.9064
8,19,25.11,assimetrico,96,28217728,4391800000,2000000,3.2125
8,19,26.07,assimetrico,96,35283292,4391800000,2000000,4.0170
8,20,25.11,simetrico,32,15938296,4391800000,2000000,1.8146
8,20,26.07,simetrico,32,17268460,4391800000,2000000,1.9660
9,1,25.11,simetrico,16,20212808,4391800000,2000000,2.3012
9,1,26.07,simetrico,16,19138064,4391800000,2000000,2.1788
9,2,25.11,assimetrico,512,26422836,4391800000,2000000,3.0082
9,2,26.07,assimetrico,512,25922380,4391800000,2000000,2.9512
9,3,25.11,assimetrico,48,32417484,4391800000,2000000,3.6907
9,3,26.07,assimetrico,48,33047388,4391800000,2000000,3.7624
9,4,25.11,simetrico,64,15988852,4391800000,2000000,1.8203
9,4,26.07,simetrico,64,17159164,4391800000,2000000,1.9535
9,5,25.11,simetrico,48,16018244,4391800000,2000000,1.8237
9,5,26.07,simetrico,48,17188468,4391800000,2000000,1.9569
9,6,25.11,simetrico,128,15931388,4391800000,2000000,1.8138
9,6,26.07,simetrico,128,17184376,4391800000,2000000,1.9564
9,7,25.11,simetrico,96,16045964,4391800000,2000000,1.8268
9,7,26.07,simetrico,96,17210996,4391800000,2000000,1.9594
9,8,25.11,assimetrico,16,36831256,4391800000,2000000,4.1932
9,8,26.07,assimetrico,16,36867380,4391800000,2000000,4.1973
9,9,25.11,assimetrico,96,28011720,4391800000,2000000,3.1891
9,9,26.07,assimetrico,96,35323244,4391800000,2000000,4.0215
9,10,25.11,simetrico,24,16050540,4391800000,2000000,1.8273
9,10,26.07,simetrico,24,19140572,4391800000,2000000,2.1791
9,11,25.11,assimetrico,64,31736716,4391800000,2000000,3.6132
9,11,26.07,assimetrico,64,34852488,4391800000,2000000,3.9679
9,12,25.11,assimetrico,32,33372988,4391800000,2000000,3.7995
9,12,26.07,assimetrico,32,32248128,4391800000,2000000,3.6714
9,13,25.11,assimetrico,0,38474788,4391800000,2000000,4.3803
9,13,26.07,assimetrico,0,35595604,4391800000,2000000,4.0525
9,14,25.11,simetrico,32,16017364,4391800000,2000000,1.8236
9,14,26.07,simetrico,32,17183628,4391800000,2000000,1.9563
9,15,25.11,simetrico,256,15977676,4391800000,2000000,1.8190
9,15,26.07,simetrico,256,17229564,4391800000,2000000,1.9616
9,16,25.11,simetrico,0,17876100,4391800000,2000000,2.0352
9,16,26.07,simetrico,0,18910012,4391800000,2000000,2.1529
9,17,25.11,simetrico,512,15963112,4391800000,2000000,1.8174
9,17,26.07,simetrico,512,17173420,4391800000,2000000,1.9552
9,18,25.11,assimetrico,256,26814524,4391800000,2000000,3.0528
9,18,26.07,assimetrico,256,29029660,4391800000,2000000,3.3050
9,19,25.11,assimetrico,24,37642308,4391800000,2000000,4.2855
9,19,26.07,assimetrico,24,36353592,4391800000,2000000,4.1388
9,20,25.11,assimetrico,128,28058448,4391800000,2000000,3.1944
9,20,26.07,assimetrico,128,29389140,4391800000,2000000,3.3459
10,1,25.11,assimetrico,48,32090080,4391800000,2000000,3.6534
10,1,26.07,assimetrico,48,32968100,4391800000,2000000,3.7534
10,2,25.11,assimetrico,16,36470500,4391800000,2000000,4.1521
10,2,26.07,assimetrico,16,36317116,4391800000,2000000,4.1347
10,3,25.11,simetrico,0,18304968,4391800000,2000000,2.0840
10,3,26.07,simetrico,0,19482936,4391800000,2000000,2.2181
10,4,25.11,simetrico,512,15974684,4391800000,2000000,1.8187
10,4,26.07,simetrico,512,17152388,4391800000,2000000,1.9528
10,5,25.11,assimetrico,0,38169296,4391800000,2000000,4.3455
10,5,26.07,assimetrico,0,36182476,4391800000,2000000,4.1193
10,6,25.11,simetrico,48,15943180,4391800000,2000000,1.8151
10,6,26.07,simetrico,48,17169328,4391800000,2000000,1.9547
10,7,25.11,assimetrico,512,26220788,4391800000,2000000,2.9852
10,7,26.07,assimetrico,512,26518624,4391800000,2000000,3.0191
10,8,25.11,assimetrico,96,27765848,4391800000,2000000,3.1611
10,8,26.07,assimetrico,96,35295524,4391800000,2000000,4.0183
10,9,25.11,assimetrico,128,28745200,4391800000,2000000,3.2726
10,9,26.07,assimetrico,128,30128824,4391800000,2000000,3.4301
10,10,25.11,simetrico,96,15964608,4391800000,2000000,1.8175
10,10,26.07,simetrico,96,17216364,4391800000,2000000,1.9601
10,11,25.11,simetrico,24,15958976,4391800000,2000000,1.8169
10,11,26.07,simetrico,24,19127856,4391800000,2000000,2.1777
10,12,25.11,assimetrico,256,26742364,4391800000,2000000,3.0446
10,12,26.07,assimetrico,256,28109796,4391800000,2000000,3.2003
10,13,25.11,assimetrico,64,32701372,4391800000,2000000,3.7230
10,13,26.07,assimetrico,64,35032536,4391800000,2000000,3.9884
10,14,25.11,assimetrico,24,37468024,4391800000,2000000,4.2657
10,14,26.07,assimetrico,24,36366572,4391800000,2000000,4.1403
10,15,25.11,simetrico,32,15954400,4391800000,2000000,1.8164
10,15,26.07,simetrico,32,17133116,4391800000,2000000,1.9506
10,16,25.11,simetrico,16,20198508,4391800000,2000000,2.2996
10,16,26.07,simetrico,16,19348648,4391800000,2000000,2.2028
10,17,25.11,simetrico,64,15974552,4391800000,2000000,1.8187
10,17,26.07,simetrico,64,17185564,4391800000,2000000,1.9566
10,18,25.11,simetrico,128,15936272,4391800000,2000000,1.8143
10,18,26.07,simetrico,128,17158020,4391800000,2000000,1.9534
10,19,25.11,assimetrico,32,32349856,4391800000,2000000,3.6830
10,19,26.07,assimetrico,32,33402116,4391800000,2000000,3.8028
10,20,25.11,simetrico,256,15962496,4391800000,2000000,1.8173
10,20,26.07,simetrico,256,17235504,4391800000,2000000,1.9622
11,1,25.11,simetrico,128,15940760,4391800000,2000000,1.8148
11,1,26.07,simetrico,128,17158900,4391800000,2000000,1.9535
11,2,25.11,simetrico,64,15967996,4391800000,2000000,1.8179
11,2,26.07,simetrico,64,17175708,4391800000,2000000,1.9554
11,3,25.11,simetrico,48,15954048,4391800000,2000000,1.8163
11,3,26.07,simetrico,48,17184860,4391800000,2000000,1.9565
11,4,25.11,simetrico,24,15956380,4391800000,2000000,1.8166
11,4,26.07,simetrico,24,19134324,4391800000,2000000,2.1784
11,5,25.11,assimetrico,0,38619636,4391800000,2000000,4.3968
11,5,26.07,assimetrico,0,36365868,4391800000,2000000,4.1402
11,6,25.11,simetrico,16,20325800,4391800000,2000000,2.3141
11,6,26.07,simetrico,16,19190996,4391800000,2000000,2.1849
11,7,25.11,assimetrico,16,36338280,4391800000,2000000,4.1371
11,7,26.07,assimetrico,16,35980208,4391800000,2000000,4.0963
11,8,25.11,simetrico,512,15989424,4391800000,2000000,1.8204
