repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
3,2,25.11,assimetrico,0,48975608,4391700000,2000000,5.5759
3,2,26.07,assimetrico,0,47911996,4391700000,2000000,5.4548
3,3,25.11,simetrico,256,20636308,4391700000,2000000,2.3495
3,3,26.07,simetrico,256,22211772,4391700000,2000000,2.5288
3,4,25.11,simetrico,128,20673268,4391700000,2000000,2.3537
3,4,26.07,simetrico,128,22191972,4391700000,2000000,2.5266
3,5,25.11,assimetrico,48,42926004,4391700000,2000000,4.8872
3,5,26.07,assimetrico,48,43419552,4391700000,2000000,4.9434
3,6,25.11,simetrico,32,20693200,4391700000,2000000,2.3559
3,6,26.07,simetrico,32,22177276,4391700000,2000000,2.5249
3,7,25.11,assimetrico,512,34390004,4391700000,2000000,3.9153
3,7,26.07,assimetrico,512,34696332,4391700000,2000000,3.9502
3,8,25.11,simetrico,0,22951456,4391700000,2000000,2.6130
3,8,26.07,simetrico,0,24480720,4391700000,2000000,2.7872
3,9,25.11,simetrico,48,20615320,4391700000,2000000,2.3471
3,9,26.07,simetrico,48,22159720,4391700000,2000000,2.5229
3,10,25.11,simetrico,16,26049540,4391700000,2000000,2.9658
3,10,26.07,simetrico,16,24741332,4391700000,2000000,2.8168
3,11,25.11,assimetrico,24,48388208,4391700000,2000000,5.5091
3,11,26.07,assimetrico,24,46745468,4391700000,2000000,5.3220
3,12,25.11,simetrico,96,20665964,4391700000,2000000,2.3528
3,12,26.07,simetrico,96,22036520,4391700000,2000000,2.5089
3,13,25.11,simetrico,512,20661872,4391700000,2000000,2.3524
3,13,26.07,simetrico,512,22178024,4391700000,2000000,2.5250
3,14,25.11,assimetrico,96,35757876,4391700000,2000000,4.0711
3,14,26.07,assimetrico,96,46768876,4391700000,2000000,5.3247
3,15,25.11,assimetrico,256,35384932,4391700000,2000000,4.0286
3,15,26.07,assimetrico,256,35771780,4391700000,2000000,4.0727
3,16,25.11,assimetrico,32,43312676,4391700000,2000000,4.9312
3,16,26.07,assimetrico,32,42707500,4391700000,2000000,4.8623
3,17,25.11,assimetrico,128,36054612,4391700000,2000000,4.1049
3,17,26.07,assimetrico,128,39002084,4391700000,2000000,4.4404
3,18,25.11,assimetrico,16,45944492,4391700000,2000000,5.2308
3,18,26.07,assimetrico,16,48047032,4391700000,2000000,5.4702
3,19,25.11,simetrico,24,20596356,4391700000,2000000,2.3449
3,19,26.07,simetrico,24,24847944,4391700000,2000000,2.8290
3,20,25.11,simetrico,64,20623064,4391700000,2000000,2.3480
3,20,26.07,simetrico,64,22101068,4391700000,2000000,2.5162
4,1,25.11,simetrico,0,22942436,4391700000,2000000,2.6120
4,1,26.07,simetrico,0,24375648,4391700000,2000000,2.7752
4,2,25.11,assimetrico,32,42727036,4391700000,2000000,4.8645
4,2,26.07,assimetrico,32,42800076,4391700000,2000000,4.8728
4,3,25.11,simetrico,96,20615012,4391700000,2000000,2.3470
4,3,26.07,simetrico,96,22192544,4391700000,2000000,2.5266
4,4,25.11,assimetrico,64,41105416,4391700000,2000000,4.6799
4,4,26.07,assimetrico,64,45886236,4391700000,2000000,5.2242
4,5,25.11,simetrico,24,20591296,4391700000,2000000,2.3443
4,5,26.07,simetrico,24,24705956,4391700000,2000000,2.8128
4,6,25.11,assimetrico,16,47780216,4391700000,2000000,5.4398
4,6,26.07,assimetrico,16,47628900,4391700000,2000000,5.4226
4,7,25.11,assimetrico,512,34158784,4391700000,2000000,3.8890
4,7,26.07,assimetrico,512,34472812,4391700000,2000000,3.9248
4,8,25.11,assimetrico,96,36762660,4391700000,2000000,4.1855
4,8,26.07,assimetrico,96,46010976,4391700000,2000000,5.2384
4,9,25.11,simetrico,256,20628124,4391700000,2000000,2.3485
4,9,26.07,simetrico,256,22179432,4391700000,2000000,2.5252
4,10,25.11,assimetrico,128,37400924,4391700000,2000000,4.2581
4,10,26.07,assimetrico,128,38750624,4391700000,2000000,4.4118
4,11,25.11,simetrico,48,20687172,4391700000,2000000,2.3553
4,11,26.07,simetrico,48,22159544,4391700000,2000000,2.5229
4,12,25.11,simetrico,32,20649552,4391700000,2000000,2.3510
4,12,26.07,simetrico,32,22178376,4391700000,2000000,2.5250
4,13,25.11,simetrico,128,20649244,4391700000,2000000,2.3509
4,13,26.07,simetrico,128,22307736,4391700000,2000000,2.5398
4,14,25.11,assimetrico,256,35670712,4391700000,2000000,4.0612
4,14,26.07,assimetrico,256,36768336,4391700000,2000000,4.1861
4,15,25.11,assimetrico,0,50445604,4391700000,2000000,5.7433
4,15,26.07,assimetrico,0,47636820,4391700000,2000000,5.4235
4,16,25.11,simetrico,16,26690488,4391700000,2000000,3.0387
4,16,26.07,simetrico,16,24660416,4391700000,2000000,2.8076
4,17,25.11,simetrico,64,20530224,4391700000,2000000,2.3374
4,17,26.07,simetrico,64,22204600,4391700000,2000000,2.5280
4,18,25.11,assimetrico,24,49501012,4391700000,2000000,5.6357
4,18,26.07,assimetrico,24,47389980,4391700000,2000000,5.3954
4,19,25.11,simetrico,512,20661872,4391700000,2000000,2.3524
4,19,26.07,simetrico,512,22291104,4391700000,2000000,2.5379
4,20,25.11,assimetrico,48,43180896,4391700000,2000000,4.9162
4,20,26.07,assimetrico,48,43264628,4391700000,2000000,4.9257
5,1,25.11,simetrico,0,22941072,4391700000,2000000,2.6119
5,1,26.07,simetrico,0,24414896,4391700000,2000000,2.7797
5,2,25.11,assimetrico,256,34893144,4391700000,2000000,3.9726
5,2,26.07,assimetrico,256,36382984,4391700000,2000000,4.1422
5,3,25.11,assimetrico,128,36718660,4391700000,2000000,4.1805
5,3,26.07,assimetrico,128,39214296,4391700000,2000000,4.4646
5,4,25.11,simetrico,16,25951552,4391700000,2000000,2.9546
5,4,26.07,simetrico,16,24874828,4391700000,2000000,2.8320
5,5,25.11,simetrico,48,20616112,4391700000,2000000,2.3472
5,5,26.07,simetrico,48,22145640,4391700000,2000000,2.5213
5,6,25.11,simetrico,24,20664204,4391700000,2000000,2.3526
5,6,26.07,simetrico,24,24697112,4391700000,2000000,2.8118
5,7,25.11,simetrico,512,20617872,4391700000,2000000,2.3474
5,7,26.07,simetrico,512,22174020,4391700000,2000000,2.5245
5,8,25.11,assimetrico,16,48062344,4391700000,2000000,5.4720
5,8,26.07,assimetrico,16,48980932,4391700000,2000000,5.5765
5,9,25.11,simetrico,64,20671948,4391700000,2000000,2.3535
5,9,26.07,simetrico,64,22140008,4391700000,2000000,2.5207
5,10,25.11,simetrico,128,20667284,4391700000,2000000,2.3530
5,10,26.07,simetrico,128,22201300,4391700000,2000000,2.5276
5,11,25.11,assimetrico,32,43678580,4391700000,2000000,4.9729
5,11,26.07,assimetrico,32,43043880,4391700000,2000000,4.9006
5,12,25.11,assimetrico,96,36517844,4391700000,2000000,4.1576
5,12,26.07,assimetrico,96,46312948,4391700000,2000000,5.2728
5,13,25.11,assimetrico,0,48861692,4391700000,2000000,5.5630
5,13,26.07,assimetrico,0,47371280,4391700000,2000000,5.3933
5,14,25.11,simetrico,32,20662004,4391700000,2000000,2.3524
5,14,26.07,simetrico,32,22186208,4391700000,2000000,2.5259
5,15,25.11,assimetrico,24,49083936,4391700000,2000000,5.5883
5,15,26.07,assimetrico,24,47736788,4391700000,2000000,5.4349
5,16,25.11,simetrico,96,20598512,4391700000,2000000,2.3452
5,16,26.07,simetrico,96,22289036,4391700000,2000000,2.5376
5,17,25.11,assimetrico,48,42509456,4391700000,2000000,4.8397
5,17,26.07,assimetrico,48,42693200,4391700000,2000000,4.8607
5,18,25.11,assimetrico,512,34899304,4391700000,2000000,3.9733
5,18,26.07,assimetrico,512,36017476,4391700000,2000000,4.1006
5,19,25.11,assimetrico,64,40529324,4391700000,2000000,4.6143
5,19,26.07,assimetrico,64,45218536,4391700000,2000000,5.1482
5,20,25.11,simetrico,256,20692012,4391700000,2000000,2.3558
5,20,26.07,simetrico,256,22188188,4391700000,2000000,2.5262
6,1,25.11,assimetrico,16,47585076,4391700000,2000000,5.4176
6,1,26.07,assimetrico,16,48363128,4391700000,2000000,5.5062
6,2,25.11,simetrico,16,26006640,4391700000,2000000,2.9609
6,2,26.07,simetrico,16,24863696,4391700000,2000000,2.8308
6,3,25.11,simetrico,24,20579988,4391700000,2000000,2.3431
6,3,26.07,simetrico,24,24822160,4391700000,2000000,2.8260
6,4,25.11,assimetrico,32,42946992,4391700000,2000000,4.8896
6,4,26.07,assimetrico,32,42917908,4391700000,2000000,4.8863
6,5,25.11,assimetrico,256,34934636,4391700000,2000000,3.9773
6,5,26.07,assimetrico,256,36673340,4391700000,2000000,4.1753
6,6,25.11,simetrico,128,20651048,4391700000,2000000,2.3511
6,6,26.07,simetrico,128,22207988,4391700000,2000000,2.5284
6,7,25.11,simetrico,512,20625792,4391700000,2000000,2.3483
6,7,26.07,simetrico,512,22124432,4391700000,2000000,2.5189
6,8,25.11,assimetrico,0,50750304,4391700000,2000000,5.7780
6,8,26.07,assimetrico,0,45646788,4391700000,2000000,5.1969
6,9,25.11,assimetrico,512,34615152,4391700000,2000000,3.9410
6,9,26.07,assimetrico,512,35777016,4391700000,2000000,4.0733
6,10,25.11,assimetrico,24,48692908,4391700000,2000000,5.5437
6,10,26.07,assimetrico,24,47254064,4391700000,2000000,5.3799
6,11,25.11,simetrico,48,20874128,4391700000,2000000,2.3765
6,11,26.07,simetrico,48,22164252,4391700000,2000000,2.5234
6,12,25.11,assimetrico,64,40861964,4391700000,2000000,4.6522
6,12,26.07,assimetrico,64,45921568,4391700000,2000000,5.2282
6,13,25.11,assimetrico,128,36924580,4391700000,2000000,4.2039
6,13,26.07,assimetrico,128,38715512,4391700000,2000000,4.4078
6,14,25.11,simetrico,32,20776228,4391700000,2000000,2.3654
6,14,26.07,simetrico,32,22177100,4391700000,2000000,2.5249
6,15,25.11,assimetrico,96,36973860,4391700000,2000000,4.2095
6,15,26.07,assimetrico,96,45980968,4391700000,2000000,5.2350
6,16,25.11,simetrico,64,20681232,4391700000,2000000,2.3546
6,16,26.07,simetrico,64,22195844,4391700000,2000000,2.5270
6,17,25.11,assimetrico,48,41984536,4391700000,2000000,4.7800
6,17,26.07,assimetrico,48,43404592,4391700000,2000000,4.9417
6,18,25.11,simetrico,256,20585928,4391700000,2000000,2.3437
6,18,26.07,simetrico,256,22169708,4391700000,2000000,2.5240
6,19,25.11,simetrico,0,23105060,4391700000,2000000,2.6305
6,19,26.07,simetrico,0,24379036,4391700000,2000000,2.7756
6,20,25.11,simetrico,96,20595256,4391700000,2000000,2.3448
6,20,26.07,simetrico,96,22158620,4391700000,2000000,2.5228
7,1,25.11,simetrico,24,20592572,4391700000,2000000,2.3445
7,1,26.07,simetrico,24,24653684,4391700000,2000000,2.8068
