  sonda-relaxed: 20000 amostras de 2000000 rodadas, cpu 0, governor performance

  periodo de clock MEDIDO, apos 400 ms de aquecimento: 0.3160 ns  (3.16 GHz)
  frequencia lida do sysfs no mesmo instante:         5.44 GHz

  amostra  ns/operacao   GHz
      319       0.3359   5.38
      320       0.3353   5.37
      321       0.3362   5.37
      322       0.3359   5.38
      323       0.3356   5.38
      324       0.3363   5.38
      325       0.3354   5.38
      326       0.3350   5.38
      327       0.3363   5.38
      328       0.3362   5.38
      329       0.3352   5.38
      330       0.3361   5.38
      331       0.3362   5.38
      332       0.3356   5.38
      333       0.3363   5.38
      334       0.3359   5.37
      335       0.3351   5.38
      336       0.3352   5.38
      337       0.3355   5.38
      338       0.3348   5.38
      339       0.3361   5.38
      340       0.3361   5.38
      341       0.3351   5.38
      342       0.3361   5.38
      343       0.3359   5.38
      344       0.3352   5.37
      345       0.3361   5.37
      346       0.3362   5.37
      347       0.3351   5.38
      348       0.3362   5.38
      349       0.3360   5.38
      350       0.3340   5.38
      351       0.3350   5.38
      352       0.3365   5.38
      353       0.3359   5.38
      354       0.3356   5.38
      355       0.3361   5.38
      356       0.3365   5.38
      357       0.3344   5.37
      358       0.3356   5.37
      359       0.3366   5.37
      360       0.3356   5.38
      361       0.3355   5.38
      362       0.3367   5.38
      363       0.3360   5.38
      364       0.3361   5.38
      365       0.3361   5.37
      366       0.3361   5.38
      367       0.3358   5.38
      368       0.3365   5.38
      369       0.3355   5.38
      370       0.3360   5.38
      371       0.3355   5.38
      372       0.3352   5.38
      373       0.3362   5.38
      374       0.3363   5.38
      375       0.3360   5.38
      376       0.3362   5.38
      377       0.3365   5.38
      378       0.3356   5.38
      379       0.3361   5.38
      380       0.3359   5.38
      381       0.3337   5.38
      382       0.3353   5.38
      383       0.3360   5.38
      384       0.3354   5.38
      385       0.3360   5.38
      386       0.3359   5.38
      387       0.3354   5.38
      388       0.3362   5.38
      389       0.3358   5.37
      390       0.3357   5.38
      391       0.3364   5.38
      392       0.3360   5.38
      393       0.3356   5.38
      394       0.3370   5.38
      395       0.3365   5.38
      396       0.3367   5.38
      397       0.3347   5.37
      398       0.3353   5.37
      399       0.3361   5.38
      400       0.3358   5.38
      401       0.3369   5.38
      402       0.3363   5.38
      403       0.3353   5.38
      404       0.3363   5.38
      405       0.3365   5.37
      406       0.3354   5.38
      407       0.3362   5.38
      408       0.3360   5.38
      409       0.3361   5.37
      410       0.3363   5.37
      411       0.3373   5.38
      412       0.3358   5.38
      413       0.3356   5.38
      414       0.3363   5.38
      415       0.3347   5.38
      416       0.3354   5.38
      417       0.3353   5.38
      418       0.3353   5.38
      419       0.3357   5.38
      420       0.3358   5.38
      421       0.3355   5.38
      422       0.3357   5.38
      423       0.3346   5.38
      424       0.3356   5.38
      425       0.3358   5.38
      426       0.3355   5.38
      427       0.3353   5.38
      428       0.3361   5.38
      429       0.3354   5.38
      430       0.3350   5.38
      431       0.3360   5.38
      432       0.3359   5.38
      433       0.3349   5.38
      434       0.3358   5.38
      435       0.3359   5.38
      436       0.3360   5.38
      437       0.3362   5.38
      438       0.3368   5.38
      439       0.3364   5.38
      440       0.3350   5.37
      441       0.3366   5.37
      442       0.3361   5.38
      443       0.3351   5.37
      444       0.3360   5.37
      445       0.3353   5.38
      446       0.3362   5.38
      447       0.3366   5.38
      448       0.3368   5.38
      449       0.3351   5.38
      450       0.3352   5.38
      451       0.3359   5.38
      452       0.3348   5.38
      453       0.3364   5.38
      454       0.3360   5.37
      455       0.3351   5.38
      456       0.3360   5.38
      457       0.3362   5.38
      458       0.3354   5.38
      459       0.3360   5.38
      460       0.3363   5.38
      461       0.3350   5.37
      462       0.3355   5.37
      463       0.3362   5.37
      464       0.3355   5.38
      465       0.3356   5.38
      466       0.3356   5.38
      467       0.3344   5.38
      468       0.3364   5.38
      469       0.3353   5.38
      470       0.3358   5.38
      471       0.3365   5.38
      472       0.3370   5.38
      473       0.3358   5.37
      474       0.3373   5.37
      475       0.3366   5.38
      476       0.3358   5.38
      477       0.3356   5.38
      478       0.3363   5.38
      479       0.3352   5.37
      480       0.3356   5.37
      481       0.3365   5.37
      482       0.3366   5.38
      483       0.3351   5.38
      484       0.3361   5.38
      485       0.3361   5.38
      486       0.3358   5.37
      487       0.3354   5.37
      488       0.3354   5.38
      489       0.3347   5.38
      490       0.3362   5.38
      491       0.3364   5.38
      492       0.3361   5.38
      493       0.3360   5.38
      494       0.3361   5.38
      495       0.3351   5.38
      496       0.3364   5.38
      497       0.3367   5.38
      498       0.3352   5.37
      499       0.3360   5.37
      500       0.3359   5.38
      501       0.3356   5.37
      502       0.3356   5.37
      503       0.3359   5.38
      504       0.3353   5.38
      505       0.3362   5.38
      506       0.3362   5.38
      507       0.3356   5.37
      508       0.3360   5.37
      509       0.3355   5.38
      510       0.3358   5.38
      511       0.3365   5.38
      512       0.3363   5.37
      513       0.3354   5.38
      514       0.3357   5.38
      515       0.3359   5.38
      516       0.3358   5.38
      517       0.3367   5.38
      518       0.3365   5.37
      519       0.3360   5.37
      520       0.3376   5.37
      521       0.3360   5.38
      522       0.3365   5.38
      523       0.3357   5.37
      524       0.3365   5.37
      525       0.3362   5.37
      526       0.3354   5.38
      527       0.3361   5.38
      528       0.3361   5.38
      529       0.3349   5.37
      530       0.3370   5.37
      531       0.3369   5.37
      532       0.3359   5.38
      533       0.3363   5.38
      534       0.3373   5.37
      535       0.3358   5.38
      536       0.3363   5.38
      537       0.3358   5.38
      538       0.3356   5.37
      539       0.3358   5.37
      540       0.3363   5.37
      541       0.3349   5.37
      542       0.3368   5.37
      543       0.3363   5.38
      544       0.3360   5.38
      545       0.3361   5.38
      546       0.3364   5.38
      547       0.3353   5.37
      548       0.3365   5.37
      549       0.3360   5.37
      550       0.3358   5.38
      551       0.3361   5.38
      552       0.3360   5.38
      553       0.3357   5.38
      554       0.3366   5.38
      555       0.3363   5.38
      556       0.3357   5.37
      557       0.3361   5.37
      558       0.3358   5.37
      559       0.3359   5.38
      560       0.3367   5.38
      561       0.3357   5.38
      562       0.3356   5.38
      563       0.3354   5.38
      564       0.3362   5.38
      565       0.3364   5.37
      566       0.3353   5.38
      567       0.3360   5.38
      568       0.3348   5.38
      569       0.3362   5.37
      570       0.3361   5.37
      571       0.3358   5.38
      572       0.3351   5.37
      573       0.3355   5.37
      574       0.3365   5.38
      575       0.3355   5.37
      576       0.3351   5.37
      577       0.3361   5.38
      578       0.3360   5.38
      579       0.3354   5.38
      580       0.3354   5.37
      581       0.3352   5.37
      582       0.3358   5.37
      583       0.3362   5.37
      584       0.3354   5.38
      585       0.3362   5.38
      586       0.3367   5.38
      587       0.3357   5.38
      588       0.3365   5.38
      589       0.3362   5.37
      590       0.3358   5.37
      591       0.3355   5.37
      592       0.3360   5.38
      593       0.3363   5.37
      594       0.3357   5.37
      595       0.3357   5.38
      596       0.3347   5.37
      597       0.3358   5.37
      598       0.3354   5.37
      599       0.3350   5.38
      600       0.3360   5.38
      601       0.3354   5.38
      602       0.3352   5.38
      603       0.3356   5.38
      604       0.3359   5.38
      605       0.3362   5.37
      606       0.3366   5.37
      607       0.3363   5.38
      608       0.3360   5.38
      609       0.3349   5.37
      610       0.3352   5.37
      611       0.3357   5.37
      612       0.3352   5.38
      613       0.3367   5.38
      614       0.3371   5.38
      615       0.3349   5.38
      616       0.3360   5.38
      617       0.3362   5.38
      618       0.3357   5.37
      619       0.3364   5.37
      620       0.3363   5.38
      621       0.3363   5.38
      622       0.3367   5.38
      623       0.3366   5.38
      624       0.3352   5.38
      625       0.3463   5.38
      626       0.3365   5.37
      627       0.3360   5.37
      628       0.3357   5.37
      629       0.3363   5.38
      630       0.3352   5.38
      631       0.3358   5.38
      632       0.3360   5.38
      633       0.3360   5.37
      634       0.3364   5.37
      635       0.3366   5.38
      636       0.3351   5.38
      637       0.3355   5.38
      638       0.3360   5.37
      639       0.3359   5.38
      640       0.3365   5.38
      641       0.3359   5.38
      642       0.3352   5.38
      643       0.3362   5.38
      644       0.3365   5.37
      645       0.3361   5.38
      646       0.3350   5.37
      647       0.3360   5.37
      648       0.3354   5.37
      649       0.3351   5.38
      650       0.3368   5.38
      651       0.3364   5.38
      652       0.3358   5.38
      653       0.3362   5.38
      654       0.3355   5.37
      655       0.3349   5.38
      656       0.3364   5.38
      657       0.3361   5.38
      658       0.3360   5.38
      659       0.3365   5.38
      660       0.3365   5.37
      661       0.3349   5.37
      662       0.3364   5.37
      663       0.3357   5.38
      664       0.3359   5.38
      665       0.3358   5.38
      666       0.3366   5.38
      667       0.3356   5.38
      668       0.3367   5.38
      669       0.3360   5.37
      670       0.3356   5.37
      671       0.3356   5.37
      672       0.3360   5.38
      673       0.3358   5.38
      674       0.3366   5.38
      675       0.3364   5.38
      676       0.3364   5.38
      677       0.3372   5.38
      678       0.3369   5.38
      679       0.3353   5.37
      680       0.3356   5.37
      681       0.3362   5.38
      682       0.3353   5.38
      683       0.3364   5.38
      684       0.3361   5.37
      685       0.3366   5.37
      686       0.3370   5.37
      687       0.3367   5.38
      688       0.3365   5.38
      689       0.3350   5.37
      690       0.3359   5.37
      691       0.3362   5.37
      692       0.3353   5.38
      693       0.3359   5.38
      694       0.3355   5.38
      695       0.3356   5.38
      696       0.3361   5.38
      697       0.3365   5.38
      698       0.3352   5.38
      699       0.3365   5.38
      700       0.3364   5.37
      701       0.3353   5.38
      702       0.3369   5.38
      703       0.3370   5.37
      704       0.3353   5.38
      705       0.3364   5.38
      706       0.3362   5.37
      707       0.3356   5.37
      708       0.3365   5.37
      709       0.3362   5.37
      710       0.3361   5.38
      711       0.3361   5.38
      712       0.3350   5.37
      713       0.3365   5.37
      714       0.3360   5.37
      715       0.3360   5.38
      716       0.3354   5.38
      717       0.3368   5.38
      718       0.3361   5.38
      719       0.3342   5.38
      720       0.3359   5.38
      721       0.3360   5.37
      722       0.3358   5.37
      723       0.3365   5.37
      724       0.3368   5.38
      725       0.3353   5.38
      726       0.3351   5.38
      727       0.3363   5.38
      728       0.3352   5.38
      729       0.3354   5.37
      730       0.3354   5.37
      731       0.3357   5.37
      732       0.3353   5.38
      733       0.3361   5.38
      734       0.3364   5.38
      735       0.3358   5.38
      736       0.3363   5.38
      737       0.3361   5.38
      738       0.3355   5.38
      739       0.3361   5.38
      740       0.3371   5.37
      741       0.3357   5.38
      742       0.3364   5.38
      743       0.3362   5.38
      744       0.3358   5.37
      745       0.3365   5.37
      746       0.3368   5.38
      747       0.3364   5.38
      748       0.3366   5.38
      749       0.3363   5.37
      750       0.3357   5.38
      751       0.3364   5.38
      752       0.3365   5.38
      753       0.3363   5.37
      754       0.3360   5.37
      755       0.3360   5.38
      756       0.3362   5.37
      757       0.3360   5.37
      758       0.3368   5.38
      759       0.3360   5.37
      760       0.3365   5.37
      761       0.3363   5.37
      762       0.3365   5.37
      763       0.3366   5.37
      764       0.3364   5.38
      765       0.3351   5.38
      766       0.3359   5.38
      767       0.3363   5.37
      768       0.3364   5.38
      769       0.3356   5.37
      770       0.3361   5.37
      771       0.3367   5.38
      772       0.3361   5.38
      773       0.3360   5.38
      774       0.3361   5.37
      775       0.3364   5.38
      776       0.3362   5.38
      777       0.3371   5.38
      778       0.3360   5.38
      779       0.3364   5.38
      780       0.3361   5.38
      781       0.3354   5.38
      782       0.3366   5.38
      783       0.3366   5.38
      784       0.3354   5.37
      785       0.3364   5.37
      786       0.3363   5.37
      787       0.3342   5.38
      788       0.3365   5.38
      789       0.3359   5.38
      790       0.3357   5.38
      791       0.3361   5.38
      792       0.3365   5.38
      793       0.3357   5.38
      794       0.3369   5.38
      795       0.3366   5.38
      796       0.3352   5.38
      797       0.3358   5.38
      798       0.3358   5.38
      799       0.3357   5.37
      800       0.3362   5.37
      801       0.3357   5.38
      802       0.3356   5.38
      803       0.3364   5.38
      804       0.3365   5.38
      805       0.3359   5.38
      806       0.3367   5.38
      807       0.3368   5.38
      808       0.3366   5.38
      809       0.3362   5.38
      810       0.3363   5.38
      811       0.3358   5.38
      812       0.3356   5.38
      813       0.3366   5.38
      814       0.3368   5.38
      815       0.3351   5.38
      816       0.3370   5.38
      817       0.3369   5.38
      818       0.3348   5.37
      819       0.3363   5.37
      820       0.3363   5.38
      821       0.3357   5.37
      822       0.3358   5.37
      823       0.3362   5.37
      824       0.3356   5.38
      825       0.3364   5.38
      826       0.3367   5.38
      827       0.3356   5.37
      828       0.3363   5.37
      829       0.3355   5.38
      830       0.3349   5.38
      831       0.3366   5.38
      832       0.3358   5.38
      833       0.3355   5.38
      834       0.3363   5.38
      835       0.3366   5.38
      836       0.3358   5.38
      837       0.3367   5.38
      838       0.3369   5.38
      839       0.3355   5.38
      840       0.3360   5.38
      841       0.3371   5.37
      842       0.3360   5.37
      843       0.3361   5.37
      844       0.3360   5.37
      845       0.3356   5.38
      846       0.3364   5.38
      847       0.3364   5.38
      848       0.3373   5.37
      849       0.3363   5.38
      850       0.3371   5.38
      851       0.3366   5.38
      852       0.3351   5.37
      853       0.3362   5.37
      854       0.3363   5.37
      855       0.3362   5.38
      856       0.3363   5.38
      857       0.3361   5.37
      858       0.3357   5.37
      859       0.3363   5.37
      860       0.3355   5.38
      861       0.3352   5.37
      862       0.3360   5.37
      863       0.3353   5.38
      864       0.3359   5.38
      865       0.3361   5.38
      866       0.3354   5.38
      867       0.3359   5.37
      868       0.3361   5.37
      869       0.3362   5.37
      870       0.3359   5.38
      871       0.3362   5.38
      872       0.3359   5.38
      873       0.3348   5.38
      874       0.3365   5.38
      875       0.3365   5.37
      876       0.3359   5.37
      877       0.3358   5.37
      878       0.3361   5.37
      879       0.3346   5.38
      880       0.3367   5.38
      881       0.3361   5.38
      882       0.3356   5.38
      883       0.3368   5.38
      884       0.3364   5.38
      885       0.3362   5.38
      886       0.3359   5.38
      887       0.3363   5.38
      888       0.3350   5.37
      889       0.3356   5.37
      890       0.3362   5.37
      891       0.3350   5.38
      892       0.3354   5.38
      893       0.3362   5.38
      894       0.3362   5.38
      895       0.3361   5.38
      896       0.3358   5.38
      897       0.3360   5.38
      898       0.3359   5.38
      899       0.3367   5.38
      900       0.3370   5.37
      901       0.3353   5.38
      902       0.3369   5.38
      903       0.3375   5.38
      904       0.3364   5.38
      905       0.3364   5.38
      906       0.3373   5.38
      907       0.3356   5.38
      908       0.3360   5.38
      909       0.3354   5.37
      910       0.3355   5.37
      911       0.3355   5.37
      912       0.3356   5.37
      913       0.3358   5.38
      914       0.3361   5.38
      915       0.3361   5.38
      916       0.3349   5.38
      917       0.3361   5.38
      918       0.3367   5.38
      919       0.3362   5.38
      920       0.3371   5.38
      921       0.3364   5.38
      922       0.3354   5.38
      923       0.3459   5.38
      924       0.3369   5.37
      925       0.3362   5.38
      926       0.3368   5.38
      927       0.3363   5.38
      928       0.3364   5.37
      929       0.3341   5.37
      930       0.3362   5.37
      931       0.3365   5.37
      932       0.3348   5.38
      933       0.3358   5.38
      934       0.3357   5.38
      935       0.3358   5.38
      936       0.3356   5.38
      937       0.3361   5.38
      938       0.3358   5.37
      939       0.3349   5.37
      940       0.3365   5.38
      941       0.3359   5.38
      942       0.3365   5.38
      943       0.3364   5.37
      944       0.3350   5.38
      945       0.3361   5.38
      946       0.3360   5.37
      947       0.3353   5.37
      948       0.3363   5.37
      949       0.3357   5.38
      950       0.3350   5.38
      951       0.3364   5.38
      952       0.3361   5.38
      953       0.3358   5.38
      954       0.3362   5.38
      955       0.3361   5.38
      956       0.3352   5.38
      957       0.3357   5.38
      958       0.3360   5.38
      959       0.3363   5.38
      960       0.3367   5.38
      961       0.3363   5.38
      962       0.3348   5.37
      963       0.3364   5.37
      964       0.3366   5.37
      965       0.3358   5.38
      966       0.3365   5.38
      967       0.3360   5.38
      968       0.3366   5.37
      969       0.3354   5.37
      970       0.3366   5.37
      971       0.3366   5.38
      972       0.3359   5.38
      973       0.3362   5.38
      974       0.3366   5.37
      975       0.3353   5.37
      976       0.3367   5.37
      977       0.3364   5.38
      978       0.3376   5.38
      979       0.3373   5.38
      980       0.3369   5.38
      981       0.3359   5.37
      982       0.3355   5.37
      983       0.3361   5.37
      984       0.3359   5.37
      985       0.3365   5.37
      986       0.3370   5.38
      987       0.3362   5.38
      988       0.3361   5.38
      989       0.3362   5.38
      990       0.3358   5.38
      991       0.3367   5.38
      992       0.3363   5.37
      993       0.3361   5.37
      994       0.3369   5.37
      995       0.3366   5.38
      996       0.3357   5.38
      997       0.3362   5.38
      998       0.3358   5.37
      999       0.3359   5.37
     1000       0.3356   5.37
     1001       0.3364   5.38
     1002       0.3358   5.38
     1003       0.3352   5.38
     1004       0.3358   5.37
     1005       0.3358   5.38
     1006       0.3360   5.38
     1007       0.3361   5.38
     1008       0.3361   5.38
     1009       0.3360   5.38
     1010       0.3366   5.38
     1011       0.3365   5.38
     1012       0.3354   5.37
     1013       0.3364   5.37
     1014       0.3360   5.37
     1015       0.3358   5.38
     1016       0.3369   5.38
     1017       0.3362   5.38
     1018       0.3363   5.37
     1019       0.3365   5.37
     1020       0.3363   5.37
     1021       0.3360   5.38
     1022       0.3368   5.38
     1023       0.3357   5.38
     1024       0.3355   5.37
     1025       0.3354   5.37
     1026       0.3362   5.37
     1027       0.3352   5.38
     1028       0.3357   5.38
     1029       0.3358   5.38
     1030       0.3358   5.38
     1031       0.3371   5.38
     1032       0.3367   5.38
     1033       0.3366   5.37
     1034       0.3360   5.37
     1035       0.3365   5.37
     1036       0.3368   5.38
     1037       0.3362   5.38
     1038       0.3355   5.38
     1039       0.3357   5.38
     1040       0.3358   5.38
     1041       0.3369   5.38
     1042       0.3363   5.38
     1043       0.3369   5.38
     1044       0.3367   5.38
     1045       0.3366   5.38
     1046       0.3360   5.38
     1047       0.3363   5.37
     1048       0.3374   5.38
     1049       0.3357   5.38
     1050       0.3360   5.38
     1051       0.3369   5.38
     1052       0.3362   5.37
     1053       0.3366   5.37
     1054       0.3358   5.38
     1055       0.3358   5.38
     1056       0.3357   5.38
     1057       0.3356   5.38
     1058       0.3357   5.37
     1059       0.3364   5.37
     1060       0.3363   5.38
     1061       0.3361   5.38
     1062       0.3362   5.38
     1063       0.3361   5.37
     1064       0.3358   5.37
     1065       0.3360   5.37
     1066       0.3367   5.38
     1067       0.3354   5.38
     1068       0.3362   5.38
     1069       0.3362   5.37
     1070       0.3361   5.38
     1071       0.3375   5.38
     1072       0.3374   5.38
     1073       0.3356   5.38
     1074       0.3361   5.38
     1075       0.3358   5.37
     1076       0.3360   5.37
     1077       0.3363   5.37
     1078       0.3365   5.38
     1079       0.3358   5.38
     1080       0.3365   5.38
     1081       0.3360   5.37
     1082       0.3349   5.37
     1083       0.3358   5.37
     1084       0.3358   5.37
     1085       0.3351   5.38
     1086       0.3360   5.38
     1087       0.3365   5.38
     1088       0.3361   5.38
     1089       0.3353   5.38
     1090       0.3365   5.38
     1091       0.3358   5.38
     1092       0.3355   5.38
     1093       0.3360   5.38
     1094       0.3356   5.38
     1095       0.3345   5.37
     1096       0.3364   5.37
     1097       0.3364   5.38
     1098       0.3358   5.38
     1099       0.3370   5.38
     1100       0.3370   5.38
     1101       0.3349   5.38
     1102       0.3352   5.38
     1103       0.3361   5.38
     1104       0.3359   5.37
     1105       0.3357   5.37
     1106       0.3361   5.38
     1107       0.3364   5.38
     1108       0.3369   5.38
     1109       0.3363   5.38
     1110       0.3360   5.37
     1111       0.3361   5.37
     1112       0.3364   5.38
     1113       0.3352   5.38
     1114       0.3367   5.38
     1115       0.3362   5.38
     1116       0.3351   5.37
     1117       0.3362   5.37
     1118       0.3361   5.38
     1119       0.3358   5.38
     1120       0.3360   5.38
     1121       0.3365   5.38
     1122       0.3355   5.38
     1123       0.3361   5.38
     1124       0.3361   5.38
     1125       0.3360   5.37
     1126       0.3356   5.37
     1127       0.3357   5.37
     1128       0.3360   5.38
     1129       0.3353   5.38
     1130       0.3359   5.38
     1131       0.3364   5.38
