  sonda-relaxed: 20000 amostras de 2000000 rodadas, cpu 0, governor powersave

  periodo de clock MEDIDO, apos 400 ms de aquecimento: 0.1791 ns  (5.58 GHz)
  frequencia lida do sysfs no mesmo instante:         5.57 GHz

  amostra  ns/operacao   GHz
      109       0.2033   5.51
      110       0.2033   5.51
      111       0.2045   5.51
      112       0.2034   5.51
      113       0.2042   5.51
      114       0.2034   5.51
      115       0.2042   5.51
      116       0.2034   5.51
      117       0.2034   5.51
      118       0.2040   5.51
      119       0.2034   5.51
      120       0.2046   5.51
      121       0.2034   5.51
      122       0.2035   5.51
      123       0.2043   5.51
      124       0.2035   5.51
      125       0.2041   5.51
      126       0.2033   5.51
      127       0.2033   5.51
      128       0.2044   5.51
      129       0.2033   5.51
      130       0.2042   5.51
      131       0.2033   5.51
      132       0.2035   5.51
      133       0.2040   5.51
      134       0.2034   5.51
      135       0.2040   5.51
      136       0.2035   5.51
      137       0.2046   5.51
      138       0.2033   5.51
      139       0.2035   5.51
      140       0.2043   5.51
      141       0.2035   5.51
      142       0.2042   5.51
      143       0.2033   5.51
      144       0.2034   5.51
      145       0.2042   5.51
      146       0.2034   5.51
      147       0.2041   5.51
      148       0.2033   5.51
      149       0.2035   5.51
      150       0.2041   5.51
      151       0.2034   5.51
      152       0.2040   5.51
      153       0.2033   5.51
      154       0.2037   5.51
      155       0.2039   5.51
      156       0.2034   5.51
      157       0.2041   5.51
      158       0.2034   5.51
      159       0.2041   5.51
      160       0.2033   5.51
      161       0.2034   5.51
      162       0.2040   5.51
      163       0.2033   5.51
      164       0.2041   5.51
      165       0.2033   5.51
      166       0.2035   5.51
      167       0.2041   5.51
      168       0.2033   5.51
      169       0.2044   5.51
      170       0.2033   5.51
      171       0.2034   5.51
      172       0.2043   5.51
      173       0.2035   5.51
      174       0.2041   5.51
      175       0.2034   5.51
      176       0.2034   5.51
      177       0.2033   5.51
      178       0.2033   5.51
      179       0.2045   5.51
      180       0.2034   5.51
      181       0.2044   5.51
      182       0.2034   5.51
      183       0.2033   5.51
      184       0.2041   5.51
      185       0.2034   5.51
      186       0.2042   5.51
      187       0.2033   5.51
      188       0.2034   5.51
      189       0.2045   5.51
      190       0.2034   5.51
      191       0.2043   5.51
      192       0.2033   5.51
      193       0.2034   5.51
      194       0.2041   5.51
      195       0.2035   5.51
      196       0.2041   5.51
      197       0.2034   5.51
      198       0.2041   5.51
      199       0.2033   5.51
      200       0.2034   5.51
      201       0.2041   5.51
      202       0.2034   5.51
      203       0.2041   5.51
      204       0.2033   5.51
      205       0.2035   5.51
      206       0.2041   5.51
      207       0.2035   5.51
      208       0.2042   5.51
      209       0.2034   5.51
      210       0.2033   5.51
      211       0.2043   5.51
      212       0.2034   5.51
      213       0.2041   5.51
      214       0.2034   5.51
      215       0.2034   5.51
      216       0.2040   5.51
      217       0.2033   5.51
      218       0.2045   5.51
      219       0.2033   5.51
      220       0.2043   5.51
      221       0.2034   5.51
      222       0.2034   5.51
      223       0.2040   5.51
      224       0.2034   5.51
      225       0.2041   5.51
      226       0.2034   5.51
      227       0.2034   5.51
      228       0.2041   5.51
      229       0.2034   5.51
      230       0.2040   5.51
      231       0.2035   5.51
      232       0.2036   5.51
      233       0.2043   5.51
      234       0.2033   5.51
      235       0.2044   5.51
      236       0.2035   5.51
      237       0.2035   5.51
      238       0.2042   5.51
      239       0.2034   5.51
      240       0.2042   5.51
      241       0.2034   5.51
      242       0.2045   5.51
      243       0.2035   5.51
      244       0.2035   5.51
      245       0.2044   5.51
      246       0.2034   5.51
      247       0.2041   5.51
      248       0.2034   5.51
      249       0.2034   5.51
      250       0.2042   5.51
      251       0.2033   5.51
      252       0.2041   5.51
      253       0.2034   5.51
      254       0.2034   5.51
      255       0.2042   5.51
      256       0.2036   5.51
      257       0.2042   5.51
      258       0.2034   5.51
      259       0.2035   5.51
      260       0.2045   5.51
      261       0.2034   5.51
      262       0.2043   5.51
      263       0.2035   5.51
      264       0.2042   5.51
      265       0.2034   5.51
      266       0.2035   5.51
      267       0.2044   5.51
      268       0.2034   5.51
      269       0.2041   5.51
      270       0.2033   5.51
      271       0.2034   5.51
      272       0.2041   5.51
      273       0.2034   5.51
      274       0.2042   5.51
      275       0.2034   5.51
      276       0.2035   5.51
      277       0.2040   5.51
      278       0.2034   5.51
      279       0.2041   5.51
      280       0.2034   5.51
      281       0.2034   5.51
      282       0.2041   5.51
      283       0.2034   5.51
      284       0.2041   5.51
      285       0.2035   5.51
      286       0.2041   5.51
      287       0.2034   5.51
      288       0.2034   5.51
      289       0.2042   5.51
      290       0.2035   5.51
      291       0.2043   5.51
      292       0.2035   5.51
      293       0.2036   5.51
      294       0.2044   5.51
      295       0.2036   5.51
      296       0.2042   5.51
      297       0.2035   5.51
      298       0.2035   5.51
      299       0.2042   5.51
      300       0.2034   5.51
      301       0.2045   5.51
      302       0.2034   5.51
      303       0.2035   5.51
      304       0.2042   5.51
      305       0.2034   5.51
      306       0.2042   5.51
      307       0.2036   5.51
      308       0.2041   5.51
      309       0.2034   5.51
      310       0.2034   5.51
      311       0.2042   5.51
      312       0.2034   5.51
      313       0.2042   5.51
      314       0.2035   5.51
      315       0.2035   5.51
      316       0.2040   5.51
      317       0.2034   5.51
      318       0.2041   5.51
      319       0.2035   5.51
      320       0.2036   5.51
      321       0.2039   5.51
      322       0.2035   5.51
      323       0.2041   5.51
      324       0.2035   5.51
      325       0.2036   5.51
      326       0.2039   5.51
      327       0.2033   5.51
      328       0.2040   5.51
      329       0.2035   5.51
      330       0.2041   5.51
      331       0.2033   5.51
      332       0.2034   5.51
      333       0.2042   5.51
      334       0.2035   5.51
      335       0.2044   5.51
      336       0.2034   5.51
      337       0.2035   5.51
      338       0.2041   5.51
      339       0.2035   5.51
      340       0.2042   5.51
      341       0.2034   5.51
      342       0.2035   5.51
      343       0.2044   5.51
      344       0.2034   5.51
      345       0.2042   5.51
      346       0.2035   5.51
      347       0.2042   5.51
      348       0.2033   5.51
      349       0.2035   5.51
      350       0.2040   5.51
      351       0.2034   5.51
      352       0.2045   5.51
      353       0.2034   5.51
      354       0.2035   5.51
      355       0.2045   5.51
      356       0.2034   5.51
      357       0.2043   5.51
      358       0.2033   5.51
      359       0.2034   5.51
      360       0.2040   5.51
      361       0.2035   5.51
      362       0.2041   5.51
      363       0.2034   5.51
      364       0.2034   5.51
      365       0.2048   5.51
      366       0.2035   5.51
      367       0.2044   5.51
      368       0.2033   5.51
      369       0.2040   5.51
      370       0.2034   5.51
      371       0.2034   5.51
      372       0.2041   5.51
      373       0.2035   5.51
      374       0.2041   5.51
      375       0.2034   5.51
      376       0.2035   5.51
      377       0.2040   5.51
      378       0.2034   5.51
      379       0.2041   5.51
      380       0.2034   5.51
      381       0.2034   5.51
      382       0.2041   5.51
      383       0.2035   5.51
      384       0.2041   5.51
      385       0.2035   5.51
      386       0.2034   5.51
      387       0.2040   5.51
      388       0.2033   5.51
      389       0.2040   5.51
      390       0.2034   5.51
      391       0.2041   5.51
      392       0.2035   5.51
      393       0.2035   5.51
      394       0.2041   5.51
      395       0.2034   5.51
      396       0.2041   5.51
      397       0.2035   5.51
      398       0.2034   5.51
      399       0.2041   5.51
      400       0.2035   5.51
      401       0.2042   5.51
      402       0.2034   5.51
      403       0.2033   5.51
      404       0.2041   5.51
      405       0.2034   5.51
      406       0.2041   5.51
      407       0.2034   5.51
      408       0.2034   5.51
      409       0.2040   5.51
      410       0.2034   5.51
      411       0.2043   5.51
      412       0.2035   5.51
      413       0.2043   5.51
      414       0.2034   5.51
      415       0.2035   5.51
      416       0.2041   5.51
      417       0.2034   5.51
      418       0.2042   5.51
      419       0.2034   5.51
      420       0.2033   5.51
      421       0.2045   5.51
      422       0.2034   5.51
      423       0.2042   5.51
      424       0.2034   5.51
      425       0.2034   5.51
      426       0.2042   5.51
      427       0.2034   5.51
      428       0.2041   5.51
      429       0.2034   5.51
      430       0.2035   5.51
      431       0.2046   5.51
      432       0.2034   5.51
      433       0.2042   5.51
      434       0.2036   5.51
      435       0.2042   5.51
      436       0.2033   5.51
      437       0.2034   5.51
      438       0.2041   5.51
      439       0.2035   5.51
      440       0.2041   5.51
      441       0.2034   5.51
      442       0.2034   5.51
      443       0.2042   5.51
      444       0.2036   5.51
      445       0.2042   5.51
      446       0.2033   5.51
      447       0.2034   5.51
      448       0.2040   5.51
      449       0.2033   5.51
      450       0.2040   5.51
      451       0.2033   5.51
      452       0.2034   5.51
      453       0.2041   5.51
      454       0.2036   5.51
      455       0.2042   5.51
      456       0.2036   5.51
      457       0.2043   5.51
      458       0.2034   5.51
      459       0.2034   5.51
      460       0.2041   5.51
      461       0.2035   5.51
      462       0.2041   5.51
      463       0.2033   5.51
      464       0.2034   5.51
      465       0.2042   5.51
      466       0.2036   5.51
      467       0.2042   5.51
      468       0.2034   5.51
      469       0.2035   5.51
      470       0.2040   5.51
      471       0.2035   5.51
      472       0.2042   5.51
      473       0.2034   5.51
      474       0.2036   5.51
      475       0.2041   5.51
      476       0.2034   5.51
      477       0.2041   5.51
      478       0.2035   5.51
      479       0.2042   5.51
      480       0.2034   5.51
      481       0.2036   5.51
      482       0.2046   5.51
      483       0.2034   5.51
      484       0.2043   5.51
      485       0.2035   5.51
      486       0.2034   5.51
      487       0.2041   5.51
      488       0.2035   5.51
      489       0.2041   5.51
      490       0.2035   5.51
      491       0.2036   5.51
      492       0.2042   5.51
      493       0.2034   5.51
      494       0.2041   5.51
      495       0.2033   5.51
      496       0.2042   5.51
      497       0.2035   5.51
      498       0.2035   5.51
      499       0.2043   5.51
      500       0.2035   5.51
      501       0.2535   5.51
      502       0.2034   5.51
      503       0.2034   5.51
      504       0.2041   5.51
      505       0.2033   5.51
      506       0.2043   5.51
      507       0.2034   5.51
      508       0.2043   5.51
      509       0.2033   5.51
      510       0.2035   5.51
      511       0.2041   5.51
      512       0.2035   5.51
      513       0.2042   5.51
      514       0.2034   5.51
      515       0.2034   5.51
      516       0.2044   5.51
      517       0.2034   5.51
      518       0.2043   5.51
      519       0.2034   5.51
      520       0.2034   5.51
      521       0.2040   5.51
      522       0.2034   5.51
      523       0.2041   5.51
      524       0.2036   5.51
      525       0.2035   5.51
      526       0.2041   5.51
      527       0.2034   5.51
      528       0.2040   5.51
      529       0.2035   5.51
      530       0.2041   5.51
      531       0.2032   5.51
      532       0.2034   5.51
      533       0.2042   5.51
      534       0.2035   5.51
      535       0.2044   5.51
      536       0.2035   5.51
      537       0.2034   5.51
      538       0.2040   5.51
      539       0.2036   5.51
      540       0.2042   5.51
      541       0.2033   5.51
      542       0.2033   5.51
      543       0.2044   5.51
      544       0.2034   5.51
      545       0.2044   5.51
      546       0.2035   5.51
      547       0.2036   5.51
      548       0.2043   5.51
      549       0.2035   5.51
      550       0.2040   5.51
      551       0.2034   5.51
      552       0.2040   5.51
      553       0.2035   5.51
      554       0.2035   5.51
      555       0.2041   5.51
      556       0.2035   5.51
      557       0.2040   5.51
      558       0.2034   5.51
      559       0.2035   5.51
      560       0.2041   5.51
      561       0.2035   5.51
      562       0.2042   5.51
      563       0.2033   5.51
      564       0.2035   5.51
      565       0.2040   5.51
      566       0.2034   5.51
      567       0.2041   5.51
      568       0.2034   5.51
      569       0.2034   5.51
      570       0.2041   5.51
      571       0.2035   5.51
      572       0.2042   5.51
      573       0.2035   5.51
      574       0.2042   5.51
      575       0.2034   5.51
      576       0.2033   5.51
      577       0.2040   5.51
      578       0.2034   5.51
      579       0.2040   5.51
      580       0.2033   5.51
      581       0.2034   5.51
      582       0.2041   5.51
      583       0.2035   5.51
      584       0.2042   5.51
      585       0.2035   5.51
      586       0.2035   5.51
      587       0.2147   5.51
      588       0.2034   5.51
      589       0.2040   5.51
      590       0.2035   5.51
      591       0.2043   5.51
      592       0.2035   5.51
      593       0.2035   5.51
      594       0.2043   5.51
      595       0.2034   5.51
      596       0.2041   5.51
      597       0.2034   5.51
      598       0.2035   5.51
      599       0.2042   5.51
      600       0.2035   5.51
      601       0.2048   5.51
      602       0.2034   5.51
      603       0.2034   5.51
      604       0.2043   5.51
      605       0.2035   5.51
      606       0.2040   5.51
      607       0.2035   5.51
      608       0.2036   5.51
      609       0.2043   5.51
      610       0.2036   5.51
      611       0.2042   5.51
      612       0.2035   5.51
      613       0.2042   5.51
      614       0.2035   5.51
      615       0.2035   5.51
      616       0.2040   5.51
      617       0.2036   5.51
      618       0.2043   5.51
      619       0.2034   5.51
      620       0.2034   5.51
      621       0.2041   5.51
      622       0.2035   5.51
      623       0.2041   5.51
      624       0.2035   5.51
      625       0.2036   5.51
      626       0.2042   5.51
      627       0.2036   5.51
      628       0.2041   5.51
      629       0.2035   5.51
      630       0.2033   5.51
      631       0.2041   5.51
      632       0.2034   5.51
      633       0.2043   5.51
      634       0.2036   5.51
      635       0.2042   5.51
      636       0.2035   5.51
      637       0.2036   5.51
      638       0.2043   5.51
      639       0.2033   5.51
      640       0.2040   5.51
      641       0.2034   5.51
      642       0.2035   5.51
      643       0.2040   5.51
      644       0.2035   5.51
      645       0.2041   5.51
      646       0.2034   5.51
      647       0.2034   5.51
      648       0.2041   5.51
      649       0.2035   5.51
      650       0.2042   5.51
      651       0.2035   5.51
      652       0.2035   5.51
      653       0.2044   5.51
      654       0.2034   5.51
      655       0.2043   5.51
      656       0.2035   5.51
      657       0.2065   5.51
      658       0.2035   5.51
      659       0.2034   5.51
      660       0.2043   5.51
      661       0.2034   5.51
      662       0.2045   5.51
      663       0.2035   5.51
      664       0.2035   5.51
      665       0.2044   5.51
      666       0.2034   5.51
      667       0.2041   5.51
      668       0.2035   5.51
      669       0.2035   5.51
      670       0.2042   5.51
      671       0.2034   5.51
      672       0.2045   5.51
      673       0.2034   5.51
      674       0.2042   5.51
      675       0.2034   5.51
      676       0.2036   5.51
      677       0.2041   5.51
      678       0.2033   5.51
      679       0.2043   5.51
      680       0.2035   5.51
      681       0.2034   5.51
      682       0.2042   5.51
      683       0.2035   5.51
      684       0.2041   5.51
      685       0.2035   5.51
      686       0.2035   5.51
      687       0.2041   5.51
      688       0.2035   5.51
      689       0.2043   5.51
      690       0.2034   5.51
      691       0.2035   5.51
      692       0.2041   5.51
      693       0.2034   5.51
      694       0.2041   5.51
      695       0.2035   5.51
      696       0.2043   5.51
      697       0.2035   5.51
      698       0.2034   5.51
      699       0.2041   5.51
      700       0.2035   5.51
      701       0.2043   5.51
      702       0.2035   5.51
      703       0.2035   5.51
      704       0.2041   5.51
      705       0.2035   5.51
      706       0.2040   5.51
      707       0.2034   5.51
      708       0.2035   5.51
      709       0.2041   5.51
      710       0.2034   5.51
      711       0.2042   5.51
      712       0.2034   5.51
      713       0.2034   5.51
      714       0.2042   5.51
      715       0.2034   5.51
      716       0.2042   5.51
      717       0.2034   5.51
      718       0.2042   5.51
      719       0.2034   5.51
      720       0.2035   5.51
      721       0.2044   5.51
      722       0.2035   5.51
      723       0.2044   5.51
      724       0.2036   5.51
      725       0.2033   5.51
      726       0.2042   5.51
      727       0.2034   5.51
      728       0.2040   5.51
      729       0.2035   5.51
      730       0.2033   5.51
      731       0.2042   5.51
      732       0.2034   5.51
      733       0.2041   5.51
      734       0.2035   5.51
      735       0.2034   5.51
      736       0.2041   5.51
      737       0.2035   5.51
      738       0.2041   5.51
      739       0.2035   5.51
      740       0.2041   5.51
      741       0.2034   5.51
      742       0.2034   5.51
      743       0.2042   5.51
      744       0.2034   5.51
      745       0.2042   5.51
      746       0.2035   5.51
      747       0.2035   5.51
      748       0.2042   5.51
      749       0.2035   5.51
      750       0.2135   5.51
      751       0.2035   5.51
      752       0.2035   5.51
      753       0.2040   5.51
      754       0.2035   5.51
      755       0.2041   5.51
      756       0.2035   5.51
      757       0.2042   5.51
      758       0.2035   5.51
      759       0.2034   5.51
      760       0.2041   5.51
      761       0.2035   5.51
      762       0.2041   5.51
      763       0.2035   5.51
      764       0.2035   5.51
      765       0.2094   5.51
      766       0.2035   5.51
      767       0.2056   5.51
      768       0.2034   5.51
      769       0.2033   5.51
      770       0.2065   5.51
      771       0.2035   5.51
      772       0.2045   5.51
      773       0.2034   5.51
      774       0.2033   5.51
      775       0.2045   5.51
      776       0.2034   5.51
      777       0.2049   5.51
      778       0.2034   5.51
      779       0.2049   5.51
      780       0.2033   5.51
      781       0.2034   5.51
      782       0.2040   5.51
      783       0.2034   5.51
      784       0.2042   5.51
      785       0.2033   5.51
      786       0.2034   5.51
      787       0.2044   5.51
      788       0.2034   5.51
      789       0.2043   5.51
      790       0.2036   5.51
      791       0.2034   5.51
      792       0.2039   5.51
      793       0.2034   5.51
      794       0.2040   5.51
      795       0.2033   5.51
      796       0.2034   5.51
      797       0.2041   5.51
      798       0.2033   5.51
      799       0.2040   5.51
      800       0.2033   5.51
      801       0.2041   5.51
      802       0.2034   5.51
      803       0.2034   5.51
      804       0.2041   5.51
      805       0.2034   5.51
      806       0.2040   5.51
      807       0.2034   5.51
      808       0.2033   5.51
      809       0.2041   5.51
      810       0.2034   5.51
      811       0.2040   5.51
      812       0.2033   5.51
      813       0.2034   5.51
      814       0.2045   5.51
      815       0.2035   5.51
      816       0.2041   5.51
      817       0.2034   5.51
      818       0.2035   5.51
      819       0.2040   5.51
      820       0.2034   5.51
      821       0.2039   5.51
      822       0.2033   5.51
      823       0.2041   5.51
      824       0.2034   5.51
      825       0.2034   5.51
      826       0.2041   5.51
      827       0.2034   5.51
      828       0.2041   5.51
      829       0.2036   5.51
      830       0.2035   5.51
      831       0.2042   5.51
      832       0.2034   5.51
      833       0.2043   5.51
      834       0.2034   5.51
      835       0.2034   5.51
      836       0.2041   5.51
      837       0.2036   5.51
      838       0.2042   5.51
      839       0.2035   5.51
      840       0.2036   5.51
      841       0.2042   5.51
      842       0.2034   5.51
      843       0.2043   5.51
      844       0.2034   5.51
      845       0.2041   5.51
      846       0.2034   5.51
      847       0.2034   5.51
      848       0.2040   5.51
      849       0.2034   5.51
      850       0.2040   5.51
      851       0.2034   5.51
      852       0.2035   5.51
      853       0.2042   5.51
      854       0.2034   5.51
      855       0.2042   5.51
      856       0.2034   5.51
      857       0.2034   5.51
      858       0.2040   5.51
      859       0.2034   5.51
      860       0.2041   5.51
      861       0.2034   5.51
      862       0.2041   5.51
      863       0.2035   5.51
      864       0.2034   5.51
      865       0.2040   5.51
      866       0.2035   5.51
      867       0.2040   5.51
      868       0.2034   5.51
      869       0.2034   5.51
      870       0.2040   5.51
      871       0.2034   5.51
      872       0.2042   5.51
      873       0.2033   5.51
      874       0.2035   5.51
      875       0.2039   5.51
      876       0.2033   5.51
      877       0.2040   5.51
      878       0.2034   5.51
      879       0.2034   5.51
      880       0.2041   5.51
      881       0.2036   5.51
      882       0.2042   5.51
      883       0.2034   5.51
      884       0.2041   5.51
      885       0.2034   5.51
      886       0.2033   5.51
      887       0.2041   5.51
      888       0.2034   5.51
      889       0.2041   5.51
      890       0.2034   5.51
      891       0.2034   5.51
      892       0.2042   5.51
      893       0.2035   5.51
      894       0.2044   5.51
      895       0.2035   5.51
      896       0.2035   5.51
      897       0.2042   5.51
      898       0.2034   5.51
      899       0.2041   5.51
      900       0.2034   5.51
      901       0.2034   5.51
      902       0.2044   5.51
      903       0.2033   5.51
      904       0.2042   5.51
      905       0.2034   5.51
      906       0.2042   5.51
      907       0.2035   5.51
      908       0.2034   5.51
      909       0.2041   5.51
      910       0.2035   5.51
      911       0.2041   5.51
      912       0.2034   5.51
      913       0.2034   5.51
      914       0.2040   5.51
      915       0.2033   5.51
      916       0.2041   5.51
      917       0.2034   5.51
      918       0.2034   5.51
      919       0.2040   5.51
      920       0.2033   5.51
      921       0.2038   5.51
      922       0.2033   5.52
      923       0.2034   5.52
      924       0.2039   5.52
      925       0.2035   5.51
      926       0.2040   5.51
      927       0.2034   5.51
      928       0.2041   5.51
      929       0.2034   5.51
      930       0.2034   5.51
      931       0.2043   5.51
      932       0.2034   5.51
      933       0.2041   5.51
      934       0.2033   5.51
      935       0.2034   5.51
      936       0.2042   5.51
      937       0.2034   5.51
      938       0.2040   5.51
      939       0.2034   5.51
      940       0.2034   5.51
      941       0.2042   5.51
      942       0.2034   5.51
      943       0.2040   5.51
      944       0.2033   5.51
      945       0.2034   5.51
      946       0.2041   5.51
      947       0.2034   5.51
      948       0.2040   5.51
      949       0.2035   5.51
      950       0.2041   5.51
      951       0.2034   5.51
      952       0.2034   5.51
      953       0.2042   5.51
      954       0.2033   5.51
      955       0.2044   5.51
      956       0.2034   5.51
      957       0.2034   5.51
      958       0.2041   5.51
      959       0.2033   5.51
      960       0.2041   5.51
      961       0.2034   5.51
      962       0.2033   5.51
      963       0.2044   5.51
      964       0.2033   5.51
      965       0.2042   5.51
      966       0.2034   5.51
      967       0.2034   5.51
      968       0.2041   5.51
      969       0.2034   5.51
      970       0.2068   5.51
      971       0.2033   5.51
      972       0.2041   5.51
      973       0.2033   5.51
      974       0.2034   5.51
      975       0.2040   5.51
      976       0.2034   5.51
      977       0.2041   5.51
      978       0.2034   5.51
      979       0.2034   5.51
      980       0.2041   5.51
      981       0.2034   5.51
      982       0.2040   5.51
      983       0.2033   5.51
      984       0.2034   5.51
      985       0.2040   5.51
      986       0.2034   5.51
      987       0.2040   5.51
      988       0.2033   5.51
      989       0.2034   5.51
      990       0.2041   5.51
      991       0.2034   5.51
      992       0.2040   5.51
      993       0.2033   5.51
      994       0.2041   5.51
      995       0.2033   5.51
      996       0.2034   5.51
      997       0.2040   5.51
      998       0.2034   5.51
      999       0.2040   5.51
     1000       0.2033   5.51
     1001       0.2034   5.51
     1002       0.2040   5.51
     1003       0.2033   5.51
     1004       0.2040   5.51
     1005       0.2034   5.51
     1006       0.2034   5.51
     1007       0.2041   5.51
     1008       0.2035   5.51
     1009       0.2041   5.51
     1010       0.2036   5.51
     1011       0.2034   5.51
     1012       0.2040   5.51
     1013       0.2034   5.51
     1014       0.2043   5.51
     1015       0.2033   5.51
     1016       0.2041   5.51
     1017       0.2034   5.51
     1018       0.2034   5.51
     1019       0.2040   5.51
     1020       0.2034   5.51
     1021       0.2043   5.51
     1022       0.2033   5.51
     1023       0.2034   5.51
     1024       0.2043   5.51
     1025       0.2034   5.51
     1026       0.2041   5.51
     1027       0.2033   5.51
     1028       0.2034   5.51
     1029       0.2039   5.51
     1030       0.2034   5.51
     1031       0.2041   5.51
     1032       0.2034   5.51
     1033       0.2036   5.51
     1034       0.2038   5.51
     1035       0.2034   5.51
     1036       0.2039   5.51
     1037       0.2034   5.51
     1038       0.2040   5.51
     1039       0.2034   5.51
     1040       0.2033   5.51
     1041       0.2040   5.51
     1042       0.2035   5.51
     1043       0.2041   5.51
     1044       0.2035   5.51
     1045       0.2034   5.51
     1046       0.2041   5.51
     1047       0.2034   5.51
     1048       0.2040   5.51
     1049       0.2033   5.51
     1050       0.2036   5.51
     1051       0.2041   5.51
     1052       0.2034   5.51
     1053       0.2041   5.51
     1054       0.2033   5.51
     1055       0.2036   5.51
     1056       0.2039   5.51
     1057       0.2034   5.51
     1058       0.2040   5.51
     1059       0.2033   5.51
     1060       0.2040   5.51
     1061       0.2033   5.51
     1062       0.2034   5.51
     1063       0.2040   5.51
     1064       0.2034   5.51
     1065       0.2041   5.51
     1066       0.2034   5.51
     1067       0.2033   5.51
     1068       0.2040   5.51
     1069       0.2033   5.51
     1070       0.2040   5.51
     1071       0.2034   5.51
     1072       0.2034   5.51
     1073       0.2043   5.51
     1074       0.2035   5.51
     1075       0.2042   5.51
     1076       0.2033   5.51
     1077       0.2040   5.51
     1078       0.2034   5.51
     1079       0.2034   5.51
     1080       0.2041   5.51
     1081       0.2034   5.51
     1082       0.2045   5.51
     1083       0.2033   5.51
     1084       0.2033   5.51
     1085       0.2040   5.51
     1086       0.2033   5.52
     1087       0.2040   5.52
     1088       0.2034   5.52
     1089       0.2034   5.52
     1090       0.2040   5.52
     1091       0.2034   5.51
     1092       0.2039   5.51
     1093       0.2035   5.51
     1094       0.2034   5.51
     1095       0.2041   5.51
     1096       0.2033   5.51
     1097       0.2039   5.51
     1098       0.2033   5.51
     1099       0.2041   5.51
     1100       0.2034   5.51
     1101       0.2034   5.51
     1102       0.2041   5.51
     1103       0.2034   5.51
     1104       0.2040   5.51
     1105       0.2034   5.51
     1106       0.2034   5.51
     1107       0.2041   5.51
     1108       0.2033   5.51
     1109       0.2041   5.51
     1110       0.2035   5.51
     1111       0.2034   5.51
     1112       0.2040   5.51
     1113       0.2034   5.51
     1114       0.2040   5.51
     1115       0.2034   5.51
     1116       0.2034   5.51
     1117       0.2040   5.51
     1118       0.2034   5.51
     1119       0.2041   5.51
     1120       0.2035   5.51
     1121       0.2041   5.51
     1122       0.2033   5.51
     1123       0.2036   5.51
     1124       0.2040   5.51
     1125       0.2035   5.51
     1126       0.2075   5.51
     1127       0.2033   5.51
     1128       0.2033   5.51
     1129       0.2039   5.51
     1130       0.2034   5.51
     1131       0.2043   5.51
