  sonda-relaxed: 20000 amostras de 2000000 rodadas, cpu 0, governor performance

  periodo de clock MEDIDO, apos 400 ms de aquecimento: 0.1791 ns  (5.58 GHz)
  frequencia lida do sysfs no mesmo instante:         5.59 GHz

  amostra  ns/operacao   GHz
      200       0.2032   5.52
      201       0.2030   5.52
      202       0.2039   5.52
      203       0.2030   5.52
      204       0.2044   5.52
      205       0.2030   5.52
      206       0.2031   5.52
      207       0.2043   5.52
      208       0.2032   5.52
      209       0.2043   5.52
      210       0.2032   5.52
      211       0.2043   5.52
      212       0.2032   5.52
      213       0.2034   5.52
      214       0.2040   5.52
      215       0.2032   5.52
      216       0.2047   5.52
      217       0.2033   5.52
      218       0.2030   5.52
      219       0.2043   5.52
      220       0.2032   5.52
      221       0.2040   5.52
      222       0.2032   5.52
      223       0.2033   5.52
      224       0.2040   5.52
      225       0.2033   5.52
      226       0.2046   5.52
      227       0.2032   5.52
      228       0.2033   5.52
      229       0.2039   5.52
      230       0.2031   5.52
      231       0.2037   5.52
      232       0.2032   5.52
      233       0.2039   5.52
      234       0.2032   5.52
      235       0.2034   5.52
      236       0.2039   5.52
      237       0.2032   5.52
      238       0.2038   5.52
      239       0.2032   5.52
      240       0.2032   5.52
      241       0.2040   5.52
      242       0.2032   5.52
      243       0.2038   5.52
      244       0.2031   5.52
      245       0.2032   5.52
      246       0.2039   5.52
      247       0.2032   5.52
      248       0.2039   5.52
      249       0.2032   5.52
      250       0.2033   5.52
      251       0.2040   5.52
      252       0.2033   5.51
      253       0.2041   5.51
      254       0.2033   5.52
      255       0.2038   5.52
      256       0.2031   5.52
      257       0.2031   5.52
      258       0.2040   5.52
      259       0.2029   5.52
      260       0.2041   5.52
      261       0.2031   5.52
      262       0.2032   5.52
      263       0.2042   5.52
      264       0.2032   5.52
      265       0.2042   5.52
      266       0.2032   5.52
      267       0.2031   5.52
      268       0.2045   5.52
      269       0.2032   5.52
      270       0.2045   5.52
      271       0.2032   5.52
      272       0.2031   5.52
      273       0.2040   5.52
      274       0.2031   5.52
      275       0.2038   5.52
      276       0.2031   5.52
      277       0.2039   5.52
      278       0.2033   5.52
      279       0.2033   5.52
      280       0.2045   5.52
      281       0.2033   5.51
      282       0.2043   5.51
      283       0.2033   5.52
      284       0.2030   5.52
      285       0.2037   5.52
      286       0.2032   5.52
      287       0.2039   5.52
      288       0.2033   5.52
      289       0.2030   5.52
      290       0.2037   5.52
      291       0.2031   5.52
      292       0.2051   5.52
      293       0.2033   5.52
      294       0.2033   5.52
      295       0.2040   5.52
      296       0.2034   5.51
      297       0.2040   5.51
      298       0.2032   5.51
      299       0.2041   5.51
      300       0.2032   5.52
      301       0.2033   5.52
      302       0.2041   5.52
      303       0.2033   5.52
      304       0.2042   5.52
      305       0.2033   5.52
      306       0.2032   5.52
      307       0.2046   5.52
      308       0.2032   5.52
      309       0.2043   5.52
      310       0.2033   5.52
      311       0.2033   5.52
      312       0.2042   5.52
      313       0.2031   5.52
      314       0.2039   5.52
      315       0.2031   5.52
      316       0.2031   5.52
      317       0.2044   5.52
      318       0.2032   5.52
      319       0.2043   5.52
      320       0.2033   5.52
      321       0.2041   5.52
      322       0.2033   5.52
      323       0.2033   5.52
      324       0.2039   5.52
      325       0.2033   5.51
      326       0.2038   5.51
      327       0.2031   5.52
      328       0.2031   5.52
      329       0.2042   5.52
      330       0.2033   5.52
      331       0.2043   5.52
      332       0.2033   5.52
      333       0.2030   5.52
      334       0.2038   5.52
      335       0.2032   5.52
      336       0.2040   5.52
      337       0.2033   5.52
      338       0.2033   5.52
      339       0.2045   5.52
      340       0.2031   5.51
      341       0.2042   5.51
      342       0.2031   5.52
      343       0.2041   5.52
      344       0.2033   5.52
      345       0.2032   5.52
      346       0.2040   5.52
      347       0.2032   5.52
      348       0.2046   5.52
      349       0.2033   5.52
      350       0.2033   5.52
      351       0.2043   5.52
      352       0.2032   5.51
      353       0.2040   5.51
      354       0.2033   5.52
      355       0.2034   5.52
      356       0.2039   5.52
      357       0.2032   5.51
      358       0.2040   5.51
      359       0.2033   5.52
      360       0.2033   5.52
      361       0.2041   5.52
      362       0.2033   5.51
      363       0.2039   5.51
      364       0.2034   5.51
      365       0.2038   5.51
      366       0.2032   5.52
      367       0.2032   5.52
      368       0.2039   5.52
      369       0.2032   5.52
      370       0.2038   5.52
      371       0.2031   5.52
      372       0.2031   5.52
      373       0.2041   5.52
      374       0.2033   5.52
      375       0.2039   5.52
      376       0.2033   5.51
      377       0.2031   5.51
      378       0.2037   5.51
      379       0.2030   5.52
      380       0.2040   5.52
      381       0.2032   5.52
      382       0.2033   5.52
      383       0.2044   5.52
      384       0.2033   5.52
      385       0.2042   5.52
      386       0.2033   5.51
      387       0.2043   5.51
      388       0.2033   5.52
      389       0.2032   5.52
      390       0.2045   5.52
      391       0.2033   5.52
      392       0.2045   5.52
      393       0.2032   5.52
      394       0.2034   5.52
      395       0.2043   5.52
      396       0.2033   5.51
      397       0.2041   5.51
      398       0.2033   5.52
      399       0.2033   5.52
      400       0.2040   5.52
      401       0.2033   5.52
      402       0.2045   5.52
      403       0.2033   5.51
      404       0.2033   5.51
      405       0.2041   5.51
      406       0.2034   5.51
      407       0.2039   5.51
      408       0.2033   5.51
      409       0.2037   5.51
      410       0.2031   5.52
      411       0.2031   5.52
      412       0.2038   5.52
      413       0.2031   5.52
      414       0.2040   5.52
      415       0.2033   5.52
      416       0.2033   5.52
      417       0.2039   5.52
      418       0.2033   5.52
      419       0.2040   5.52
      420       0.2033   5.52
      421       0.2033   5.52
      422       0.2045   5.52
      423       0.2033   5.51
      424       0.2045   5.51
      425       0.2035   5.51
      426       0.2034   5.51
      427       0.2039   5.51
      428       0.2032   5.51
      429       0.2044   5.51
      430       0.2031   5.52
      431       0.2043   5.52
      432       0.2034   5.52
      433       0.2034   5.52
      434       0.2042   5.52
      435       0.2033   5.51
      436       0.2042   5.51
      437       0.2032   5.52
      438       0.2033   5.52
      439       0.2046   5.52
      440       0.2033   5.51
      441       0.2040   5.51
      442       0.2030   5.52
      443       0.2033   5.52
      444       0.2040   5.52
      445       0.2034   5.52
      446       0.2042   5.52
      447       0.2034   5.51
      448       0.2032   5.51
      449       0.2038   5.51
      450       0.2030   5.52
      451       0.2042   5.52
      452       0.2033   5.52
      453       0.2040   5.52
      454       0.2033   5.52
      455       0.2033   5.52
      456       0.2038   5.52
      457       0.2033   5.51
      458       0.2045   5.51
      459       0.2032   5.52
      460       0.2034   5.52
      461       0.2043   5.52
      462       0.2032   5.52
      463       0.2043   5.52
      464       0.2033   5.52
      465       0.2032   5.52
      466       0.2041   5.52
      467       0.2033   5.52
      468       0.2040   5.52
      469       0.2034   5.51
      470       0.2035   5.51
      471       0.2044   5.51
      472       0.2034   5.52
      473       0.2043   5.52
      474       0.2034   5.52
      475       0.2040   5.52
      476       0.2033   5.51
      477       0.2031   5.51
      478       0.2038   5.51
      479       0.2031   5.52
      480       0.2039   5.52
      481       0.2031   5.52
      482       0.2031   5.52
      483       0.2037   5.52
      484       0.2031   5.52
      485       0.2041   5.52
      486       0.2033   5.52
      487       0.2033   5.52
      488       0.2040   5.52
      489       0.2033   5.51
      490       0.2040   5.51
      491       0.2034   5.51
      492       0.2034   5.51
      493       0.2038   5.51
      494       0.2033   5.52
      495       0.2040   5.52
      496       0.2033   5.52
      497       0.2039   5.52
      498       0.2033   5.52
      499       0.2034   5.52
      500       0.2040   5.52
      501       0.2034   5.51
      502       0.2043   5.51
      503       0.2030   5.51
      504       0.2030   5.51
      505       0.2043   5.51
      506       0.2033   5.52
      507       0.2042   5.52
      508       0.2033   5.52
      509       0.2033   5.52
      510       0.2043   5.52
      511       0.2033   5.52
      512       0.2048   5.52
      513       0.2032   5.52
      514       0.2035   5.52
      515       0.2040   5.52
      516       0.2032   5.52
      517       0.2041   5.52
      518       0.2034   5.52
      519       0.2041   5.52
      520       0.2033   5.51
      521       0.2033   5.51
      522       0.2045   5.51
      523       0.2033   5.51
      524       0.2042   5.51
      525       0.2032   5.52
      526       0.2033   5.52
      527       0.2040   5.52
      528       0.2033   5.52
      529       0.2037   5.52
      530       0.2030   5.52
      531       0.2031   5.52
      532       0.2039   5.52
      533       0.2033   5.52
      534       0.2039   5.52
      535       0.2033   5.52
      536       0.2035   5.52
      537       0.2039   5.52
      538       0.2032   5.52
      539       0.2039   5.52
      540       0.2033   5.51
      541       0.2042   5.51
      542       0.2032   5.52
      543       0.2033   5.52
      544       0.2045   5.52
      545       0.2034   5.52
      546       0.2043   5.52
      547       0.2034   5.52
      548       0.2034   5.52
      549       0.2040   5.52
      550       0.2031   5.51
      551       0.2041   5.51
      552       0.2030   5.52
      553       0.2031   5.52
      554       0.2046   5.52
      555       0.2033   5.52
      556       0.2042   5.52
      557       0.2032   5.52
      558       0.2035   5.52
      559       0.2039   5.52
      560       0.2034   5.52
      561       0.2040   5.52
      562       0.2032   5.52
      563       0.2040   5.52
      564       0.2032   5.52
      565       0.2034   5.52
      566       0.2041   5.52
      567       0.2033   5.52
      568       0.2040   5.52
      569       0.2031   5.52
      570       0.2032   5.52
      571       0.2042   5.52
      572       0.2033   5.52
      573       0.2041   5.52
      574       0.2034   5.51
      575       0.2034   5.51
      576       0.2040   5.51
      577       0.2033   5.51
      578       0.2045   5.51
      579       0.2033   5.51
      580       0.2033   5.51
      581       0.2039   5.51
      582       0.2031   5.52
      583       0.2040   5.52
      584       0.2032   5.52
      585       0.2042   5.52
      586       0.2033   5.52
      587       0.2034   5.52
      588       0.2042   5.52
      589       0.2033   5.51
      590       0.2042   5.51
      591       0.2033   5.52
      592       0.2034   5.52
      593       0.2047   5.52
      594       0.2034   5.51
      595       0.2043   5.51
      596       0.2033   5.51
      597       0.2034   5.51
      598       0.2041   5.51
      599       0.2034   5.51
      600       0.2041   5.51
      601       0.2033   5.51
      602       0.2035   5.51
      603       0.2031   5.51
      604       0.2033   5.51
      605       0.2039   5.51
      606       0.2033   5.52
      607       0.2039   5.52
      608       0.2033   5.52
      609       0.2033   5.52
      610       0.2040   5.52
      611       0.2033   5.52
      612       0.2041   5.52
      613       0.2033   5.52
      614       0.2032   5.52
      615       0.2040   5.52
      616       0.2033   5.52
      617       0.2040   5.52
      618       0.2033   5.51
      619       0.2033   5.51
      620       0.2039   5.51
      621       0.2034   5.51
      622       0.2039   5.51
      623       0.2033   5.52
      624       0.2035   5.52
      625       0.2032   5.52
      626       0.2032   5.52
      627       0.2044   5.52
      628       0.2033   5.52
      629       0.2042   5.52
      630       0.2034   5.51
      631       0.2033   5.51
      632       0.2043   5.51
      633       0.2034   5.52
      634       0.2047   5.52
      635       0.2033   5.51
      636       0.2033   5.51
      637       0.2042   5.51
      638       0.2033   5.52
      639       0.2041   5.52
      640       0.2033   5.52
      641       0.2033   5.52
      642       0.2041   5.52
      643       0.2033   5.51
      644       0.2045   5.51
      645       0.2033   5.51
      646       0.2044   5.51
      647       0.2033   5.52
      648       0.2033   5.52
      649       0.2040   5.52
      650       0.2034   5.52
      651       0.2040   5.52
      652       0.2032   5.51
      653       0.2032   5.51
      654       0.2037   5.51
      655       0.2031   5.52
      656       0.2038   5.52
      657       0.2033   5.52
      658       0.2032   5.52
      659       0.2039   5.52
      660       0.2032   5.52
      661       0.2039   5.52
      662       0.2033   5.51
      663       0.2033   5.51
      664       0.2044   5.51
      665       0.2032   5.52
      666       0.2044   5.52
      667       0.2033   5.52
      668       0.2044   5.52
      669       0.2033   5.52
      670       0.2033   5.52
      671       0.2044   5.52
      672       0.2033   5.52
      673       0.2042   5.52
      674       0.2033   5.52
      675       0.2033   5.52
      676       0.2048   5.52
      677       0.2034   5.52
      678       0.2043   5.52
      679       0.2033   5.51
      680       0.2033   5.51
      681       0.2041   5.51
      682       0.2033   5.51
      683       0.2040   5.51
      684       0.2033   5.52
      685       0.2034   5.52
      686       0.2039   5.52
      687       0.2034   5.51
      688       0.2043   5.51
      689       0.2033   5.52
      690       0.2043   5.52
      691       0.2033   5.52
      692       0.2034   5.52
      693       0.2041   5.52
      694       0.2034   5.51
      695       0.2041   5.51
      696       0.2033   5.51
      697       0.2033   5.51
      698       0.2045   5.51
      699       0.2033   5.51
      700       0.2043   5.51
      701       0.2034   5.51
      702       0.2034   5.51
      703       0.2040   5.51
      704       0.2034   5.52
      705       0.2043   5.52
      706       0.2033   5.51
      707       0.2034   5.51
      708       0.2043   5.51
      709       0.2033   5.51
      710       0.2041   5.51
      711       0.2033   5.51
      712       0.2041   5.51
      713       0.2031   5.52
      714       0.2034   5.52
      715       0.2048   5.52
      716       0.2033   5.52
      717       0.2043   5.52
      718       0.2033   5.51
      719       0.2033   5.51
      720       0.2040   5.51
      721       0.2034   5.51
      722       0.2040   5.51
      723       0.2034   5.51
      724       0.2033   5.51
      725       0.2040   5.51
      726       0.2033   5.51
      727       0.2038   5.51
      728       0.2033   5.51
      729       0.2033   5.51
      730       0.2040   5.51
      731       0.2033   5.52
      732       0.2040   5.52
      733       0.2033   5.52
      734       0.2040   5.52
      735       0.2034   5.52
      736       0.2033   5.52
      737       0.2040   5.52
      738       0.2033   5.51
      739       0.2040   5.51
      740       0.2033   5.52
      741       0.2032   5.52
      742       0.2039   5.52
      743       0.2033   5.52
      744       0.2041   5.52
      745       0.2032   5.51
      746       0.2032   5.51
      747       0.2042   5.51
      748       0.2033   5.52
      749       0.2043   5.52
      750       0.2033   5.52
      751       0.2034   5.52
      752       0.2042   5.52
      753       0.2033   5.52
      754       0.2041   5.52
      755       0.2033   5.52
      756       0.2047   5.52
      757       0.2033   5.51
      758       0.2034   5.51
      759       0.2042   5.51
      760       0.2033   5.52
      761       0.2107   5.52
      762       0.2032   5.52
      763       0.2032   5.52
      764       0.2040   5.52
      765       0.2033   5.52
      766       0.2041   5.52
      767       0.2033   5.52
      768       0.2033   5.52
      769       0.2039   5.52
      770       0.2033   5.51
      771       0.2042   5.51
      772       0.2034   5.52
      773       0.2034   5.52
      774       0.2040   5.52
      775       0.2032   5.51
      776       0.2039   5.51
      777       0.2033   5.52
      778       0.2041   5.52
      779       0.2033   5.52
      780       0.2034   5.52
      781       0.2040   5.52
      782       0.2032   5.52
      783       0.2040   5.52
      784       0.2033   5.51
      785       0.2034   5.51
      786       0.2042   5.51
      787       0.2034   5.52
      788       0.2043   5.52
      789       0.2032   5.52
      790       0.2033   5.52
      791       0.2043   5.52
      792       0.2032   5.52
      793       0.2043   5.52
      794       0.2032   5.52
      795       0.2032   5.52
      796       0.2042   5.52
      797       0.2033   5.52
      798       0.2047   5.52
      799       0.2032   5.52
      800       0.2042   5.52
      801       0.2033   5.52
      802       0.2033   5.52
      803       0.2042   5.52
      804       0.2033   5.51
      805       0.2040   5.51
      806       0.2033   5.52
      807       0.2034   5.52
      808       0.2041   5.52
      809       0.2034   5.51
      810       0.2044   5.51
      811       0.2032   5.52
      812       0.2033   5.52
      813       0.2041   5.52
      814       0.2033   5.51
      815       0.2040   5.51
      816       0.2033   5.51
      817       0.2033   5.51
      818       0.2043   5.51
      819       0.2035   5.51
      820       0.2044   5.51
      821       0.2034   5.51
      822       0.2040   5.51
      823       0.2033   5.51
      824       0.2033   5.51
      825       0.2041   5.51
      826       0.2033   5.52
      827       0.2042   5.52
      828       0.2032   5.51
      829       0.2029   5.51
      830       0.2041   5.51
      831       0.2031   5.52
      832       0.2043   5.52
      833       0.2032   5.52
      834       0.2033   5.52
      835       0.2039   5.52
      836       0.2033   5.52
      837       0.2046   5.52
      838       0.2033   5.52
      839       0.2035   5.52
      840       0.2040   5.52
      841       0.2034   5.52
      842       0.2040   5.52
      843       0.2033   5.52
      844       0.2039   5.52
      845       0.2030   5.51
      846       0.2031   5.51
      847       0.2039   5.51
      848       0.2033   5.52
      849       0.2040   5.52
      850       0.2034   5.52
      851       0.2034   5.52
      852       0.2039   5.52
      853       0.2033   5.51
      854       0.2039   5.51
      855       0.2032   5.52
      856       0.2032   5.52
      857       0.2040   5.52
      858       0.2034   5.52
      859       0.2041   5.52
      860       0.2033   5.51
      861       0.2034   5.51
      862       0.2038   5.51
      863       0.2033   5.51
      864       0.2041   5.51
      865       0.2034   5.51
      866       0.2040   5.51
      867       0.2033   5.51
      868       0.2033   5.51
      869       0.2042   5.51
      870       0.2029   5.52
      871       0.2042   5.52
      872       0.2031   5.52
      873       0.2034   5.52
      874       0.2043   5.52
      875       0.2034   5.52
      876       0.2042   5.52
      877       0.2033   5.51
      878       0.2033   5.51
      879       0.2045   5.51
      880       0.2034   5.52
      881       0.2044   5.52
      882       0.2032   5.51
      883       0.2035   5.51
      884       0.2038   5.51
      885       0.2033   5.52
      886       0.2040   5.52
      887       0.2034   5.52
      888       0.2041   5.52
      889       0.2031   5.52
      890       0.2030   5.52
      891       0.2038   5.52
      892       0.2033   5.52
      893       0.2040   5.52
      894       0.2033   5.52
      895       0.2034   5.52
      896       0.2040   5.52
      897       0.2033   5.51
      898       0.2040   5.51
      899       0.2035   5.51
      900       0.2034   5.51
      901       0.2040   5.51
      902       0.2034   5.51
      903       0.2041   5.51
      904       0.2033   5.51
      905       0.2035   5.51
      906       0.2038   5.51
      907       0.2034   5.52
      908       0.2042   5.52
      909       0.2033   5.51
      910       0.2043   5.51
      911       0.2033   5.51
      912       0.2034   5.51
      913       0.2043   5.51
      914       0.2034   5.52
      915       0.2043   5.52
      916       0.2033   5.51
      917       0.2033   5.51
      918       0.2045   5.51
      919       0.2033   5.51
      920       0.2044   5.51
      921       0.2033   5.52
      922       0.2033   5.52
      923       0.2042   5.52
      924       0.2033   5.52
      925       0.2042   5.52
      926       0.2033   5.51
      927       0.2035   5.51
      928       0.2045   5.51
      929       0.2034   5.51
      930       0.2045   5.51
      931       0.2033   5.51
      932       0.2042   5.51
      933       0.2032   5.52
      934       0.2033   5.52
      935       0.2040   5.52
      936       0.2033   5.51
      937       0.2040   5.51
      938       0.2034   5.51
      939       0.2034   5.51
      940       0.2045   5.51
      941       0.2033   5.51
      942       0.2043   5.51
      943       0.2035   5.51
      944       0.2034   5.51
      945       0.2039   5.51
      946       0.2033   5.51
      947       0.2039   5.51
      948       0.2033   5.52
      949       0.2042   5.52
      950       0.2033   5.52
      951       0.2032   5.52
      952       0.2044   5.52
      953       0.2033   5.52
      954       0.2043   5.52
      955       0.2033   5.51
      956       0.2033   5.51
      957       0.2041   5.51
      958       0.2034   5.51
      959       0.2048   5.51
      960       0.2033   5.52
      961       0.2033   5.52
      962       0.2043   5.52
      963       0.2034   5.52
      964       0.2040   5.52
      965       0.2034   5.51
      966       0.2032   5.51
      967       0.2040   5.51
      968       0.2034   5.51
      969       0.2042   5.51
      970       0.2034   5.51
      971       0.2041   5.51
      972       0.2033   5.51
      973       0.2033   5.51
      974       0.2040   5.51
      975       0.2035   5.51
      976       0.2042   5.51
      977       0.2034   5.51
      978       0.2034   5.51
      979       0.2041   5.51
      980       0.2034   5.51
      981       0.2041   5.51
      982       0.2033   5.51
      983       0.2033   5.51
      984       0.2040   5.51
      985       0.2034   5.51
      986       0.2041   5.51
      987       0.2034   5.51
      988       0.2035   5.51
      989       0.2043   5.51
      990       0.2033   5.51
      991       0.2044   5.51
      992       0.2033   5.51
      993       0.2044   5.51
      994       0.2033   5.52
      995       0.2034   5.52
      996       0.2043   5.52
      997       0.2034   5.51
      998       0.2048   5.51
      999       0.2034   5.51
     1000       0.2033   5.51
     1001       0.2044   5.51
     1002       0.2033   5.51
     1003       0.2043   5.51
     1004       0.2032   5.51
     1005       0.2033   5.51
     1006       0.2043   5.51
     1007       0.2033   5.52
     1008       0.2045   5.52
     1009       0.2033   5.51
     1010       0.2035   5.51
     1011       0.2043   5.51
     1012       0.2033   5.51
     1013       0.2041   5.51
     1014       0.2034   5.51
     1015       0.2042   5.51
     1016       0.2033   5.51
     1017       0.2035   5.51
     1018       0.2040   5.51
     1019       0.2033   5.51
     1020       0.2040   5.51
     1021       0.2034   5.51
     1022       0.2034   5.51
     1023       0.2039   5.51
     1024       0.2033   5.51
     1025       0.2040   5.51
     1026       0.2034   5.51
     1027       0.2034   5.51
     1028       0.2039   5.51
     1029       0.2033   5.51
     1030       0.2040   5.51
     1031       0.2033   5.51
     1032       0.2033   5.51
     1033       0.2041   5.51
     1034       0.2032   5.52
     1035       0.2043   5.52
     1036       0.2033   5.52
     1037       0.2044   5.52
     1038       0.2033   5.51
     1039       0.2033   5.51
     1040       0.2042   5.51
     1041       0.2032   5.51
     1042       0.2052   5.51
     1043       0.2032   5.52
     1044       0.2033   5.52
     1045       0.2045   5.52
     1046       0.2034   5.52
     1047       0.2044   5.52
     1048       0.2034   5.51
     1049       0.2034   5.51
     1050       0.2043   5.51
     1051       0.2035   5.51
     1052       0.2048   5.51
     1053       0.2033   5.51
     1054       0.2033   5.51
     1055       0.2044   5.51
     1056       0.2033   5.51
     1057       0.2041   5.51
     1058       0.2032   5.51
     1059       0.2040   5.51
     1060       0.2034   5.52
     1061       0.2034   5.52
     1062       0.2045   5.52
     1063       0.2034   5.51
     1064       0.2044   5.51
     1065       0.2033   5.51
     1066       0.2033   5.51
     1067       0.2040   5.51
     1068       0.2034   5.52
     1069       0.2041   5.52
     1070       0.2034   5.51
     1071       0.2034   5.51
     1072       0.2040   5.51
     1073       0.2034   5.51
     1074       0.2057   5.51
     1075       0.2034   5.51
     1076       0.2035   5.51
     1077       0.2039   5.51
     1078       0.2034   5.51
     1079       0.2040   5.51
     1080       0.2034   5.51
     1081       0.2039   5.51
     1082       0.2033   5.51
     1083       0.2034   5.51
     1084       0.2040   5.51
     1085       0.2033   5.51
     1086       0.2039   5.51
     1087       0.2033   5.51
     1088       0.2033   5.51
     1089       0.2040   5.51
     1090       0.2033   5.52
     1091       0.2041   5.52
     1092       0.2033   5.52
     1093       0.2033   5.52
     1094       0.2040   5.52
     1095       0.2034   5.52
     1096       0.2038   5.52
     1097       0.2032   5.52
     1098       0.2032   5.52
     1099       0.2039   5.52
     1100       0.2033   5.52
     1101       0.2039   5.52
     1102       0.2033   5.51
     1103       0.2039   5.51
     1104       0.2032   5.52
     1105       0.2034   5.52
     1106       0.2040   5.52
     1107       0.2034   5.51
     1108       0.2043   5.51
     1109       0.2033   5.51
     1110       0.2034   5.51
     1111       0.2043   5.51
     1112       0.2034   5.51
     1113       0.2044   5.51
     1114       0.2034   5.51
     1115       0.2034   5.51
     1116       0.2044   5.51
     1117       0.2033   5.51
     1118       0.2047   5.51
     1119       0.2034   5.51
     1120       0.2036   5.51
     1121       0.2043   5.51
     1122       0.2033   5.51
     1123       0.2043   5.51
     1124       0.2033   5.51
     1125       0.2043   5.51
     1126       0.2034   5.51
     1127       0.2034   5.51
     1128       0.2047   5.51
     1129       0.2032   5.51
     1130       0.2044   5.51
     1131       0.2033   5.52
