  sonda-relaxed: 20000 amostras de 2000000 rodadas, cpu 0, governor performance

  periodo de clock MEDIDO, apos 400 ms de aquecimento: 0.3212 ns  (3.11 GHz)
  frequencia lida do sysfs no mesmo instante:         5.43 GHz

  amostra  ns/operacao   GHz
      145       0.3367   5.38
      146       0.3355   5.37
      147       0.3364   5.37
      148       0.3368   5.38
      149       0.3361   5.38
      150       0.3370   5.38
      151       0.3363   5.38
      152       0.3352   5.38
      153       0.3371   5.38
      154       0.3370   5.37
      155       0.3367   5.37
      156       0.3363   5.38
      157       0.3366   5.38
      158       0.3363   5.38
      159       0.3357   5.38
      160       0.3365   5.38
      161       0.3373   5.38
      162       0.3361   5.38
      163       0.3365   5.38
      164       0.3361   5.38
      165       0.3350   5.38
      166       0.3366   5.38
      167       0.3364   5.38
      168       0.3355   5.38
      169       0.3356   5.38
      170       0.3359   5.38
      171       0.3357   5.38
      172       0.3372   5.38
      173       0.3369   5.38
      174       0.3364   5.38
      175       0.3371   5.38
      176       0.3365   5.38
      177       0.3353   5.38
      178       0.3360   5.38
      179       0.3357   5.37
      180       0.3358   5.38
      181       0.3363   5.38
      182       0.3365   5.37
      183       0.3359   5.38
      184       0.3370   5.38
      185       0.3367   5.38
      186       0.3358   5.38
      187       0.3363   5.38
      188       0.3369   5.38
      189       0.3371   5.38
      190       0.3371   5.38
      191       0.3366   5.37
      192       0.3356   5.37
      193       0.3374   5.37
      194       0.3362   5.37
      195       0.3370   5.38
      196       0.3357   5.38
      197       0.3370   5.38
      198       0.3373   5.38
      199       0.3355   5.37
      200       0.3364   5.37
      201       0.3362   5.38
      202       0.3361   5.37
      203       0.3360   5.37
      204       0.3361   5.37
      205       0.3352   5.37
      206       0.3368   5.37
      207       0.3370   5.37
      208       0.3359   5.38
      209       0.3371   5.38
      210       0.3367   5.38
      211       0.3360   5.37
      212       0.3364   5.37
      213       0.3365   5.37
      214       0.3362   5.38
      215       0.3368   5.38
      216       0.3362   5.38
      217       0.3359   5.37
      218       0.3366   5.37
      219       0.3365   5.37
      220       0.3366   5.37
      221       0.3362   5.37
      222       0.3358   5.37
      223       0.3361   5.38
      224       0.3372   5.38
      225       0.3367   5.37
      226       0.3359   5.38
      227       0.3368   5.38
      228       0.3362   5.38
      229       0.3357   5.37
      230       0.3376   5.37
      231       0.3372   5.38
      232       0.3360   5.38
      233       0.3359   5.37
      234       0.3368   5.37
      235       0.3362   5.38
      236       0.3357   5.37
      237       0.3365   5.37
      238       0.3367   5.38
      239       0.3355   5.38
      240       0.3367   5.38
      241       0.3360   5.38
      242       0.3358   5.38
      243       0.3372   5.38
      244       0.3376   5.37
      245       0.3368   5.38
      246       0.3370   5.38
      247       0.3363   5.38
      248       0.3363   5.37
      249       0.3367   5.37
      250       0.3363   5.37
      251       0.3361   5.37
      252       0.3376   5.37
      253       0.3367   5.38
      254       0.3355   5.37
      255       0.3364   5.37
      256       0.3362   5.38
      257       0.3355   5.37
      258       0.3366   5.37
      259       0.3365   5.38
      260       0.3357   5.37
      261       0.3366   5.37
      262       0.3364   5.38
      263       0.3362   5.38
      264       0.3370   5.38
      265       0.3361   5.38
      266       0.3359   5.38
      267       0.3372   5.38
      268       0.3371   5.37
      269       0.3362   5.38
      270       0.3358   5.38
      271       0.3367   5.38
      272       0.3374   5.37
      273       0.3367   5.37
      274       0.3379   5.37
      275       0.3370   5.38
      276       0.3368   5.38
      277       0.3367   5.38
      278       0.3367   5.37
      279       0.3358   5.37
      280       0.3371   5.37
      281       0.3398   5.37
      282       0.3356   5.37
      283       0.3367   5.37
      284       0.3365   5.37
      285       0.3350   5.37
      286       0.3359   5.37
      287       0.3363   5.37
      288       0.3355   5.38
      289       0.3367   5.38
      290       0.3369   5.38
      291       0.3359   5.38
      292       0.3362   5.38
      293       0.3367   5.38
      294       0.3364   5.38
      295       0.3368   5.38
      296       0.3366   5.38
      297       0.3354   5.38
      298       0.3358   5.38
      299       0.3368   5.38
      300       0.3360   5.37
      301       0.3372   5.37
      302       0.3369   5.38
      303       0.3356   5.38
      304       0.3364   5.38
      305       0.3364   5.38
      306       0.3365   5.37
      307       0.3362   5.37
      308       0.3373   5.37
      309       0.3356   5.38
      310       0.3360   5.37
      311       0.3367   5.37
      312       0.3369   5.37
      313       0.3356   5.38
      314       0.3370   5.38
      315       0.3369   5.38
      316       0.3357   5.37
      317       0.3365   5.37
      318       0.3365   5.37
      319       0.3364   5.38
      320       0.3370   5.38
      321       0.3374   5.38
      322       0.3350   5.38
      323       0.3363   5.38
      324       0.3366   5.37
      325       0.3362   5.37
      326       0.3363   5.37
      327       0.3368   5.37
      328       0.3362   5.37
      329       0.3373   5.37
      330       0.3372   5.37
      331       0.3368   5.38
      332       0.3367   5.38
      333       0.3362   5.37
      334       0.3362   5.37
      335       0.3370   5.37
      336       0.3370   5.37
      337       0.3360   5.37
      338       0.3362   5.37
      339       0.3369   5.37
      340       0.3366   5.38
      341       0.3359   5.38
      342       0.3365   5.37
      343       0.3367   5.38
      344       0.3357   5.38
      345       0.3362   5.38
      346       0.3367   5.38
      347       0.3360   5.38
      348       0.3367   5.38
      349       0.3370   5.38
      350       0.3359   5.38
      351       0.3366   5.38
      352       0.3369   5.37
      353       0.3368   5.38
      354       0.3370   5.38
      355       0.3368   5.37
      356       0.3359   5.37
      357       0.3372   5.37
      358       0.3368   5.37
      359       0.3353   5.37
      360       0.3366   5.37
      361       0.3361   5.37
      362       0.3354   5.37
      363       0.3366   5.37
      364       0.3374   5.37
      365       0.3350   5.37
      366       0.3362   5.37
      367       0.3366   5.37
      368       0.3362   5.38
      369       0.3369   5.38
      370       0.3371   5.38
      371       0.3371   5.37
      372       0.3467   5.37
      373       0.3366   5.38
      374       0.3359   5.38
      375       0.3372   5.38
      376       0.3384   5.37
      377       0.3369   5.37
      378       0.3355   5.37
      379       0.3358   5.37
      380       0.3359   5.37
      381       0.3352   5.37
      382       0.3370   5.37
      383       0.3366   5.37
      384       0.3357   5.38
      385       0.3370   5.38
      386       0.3368   5.38
      387       0.3361   5.38
      388       0.3371   5.38
      389       0.3369   5.38
      390       0.3355   5.37
      391       0.3361   5.37
      392       0.3367   5.37
      393       0.3369   5.37
      394       0.3365   5.37
      395       0.3368   5.37
      396       0.3356   5.37
      397       0.3368   5.37
      398       0.3360   5.37
      399       0.3351   5.38
      400       0.3362   5.38
      401       0.3366   5.38
      402       0.3355   5.38
      403       0.3369   5.38
      404       0.3363   5.38
      405       0.3347   5.38
      406       0.3369   5.38
      407       0.3369   5.38
      408       0.3358   5.38
      409       0.3356   5.38
      410       0.3363   5.37
      411       0.3350   5.37
      412       0.3365   5.37
      413       0.3363   5.38
      414       0.3369   5.38
      415       0.3359   5.38
      416       0.3369   5.38
      417       0.3368   5.38
      418       0.3357   5.38
      419       0.3368   5.38
      420       0.3360   5.38
      421       0.3353   5.38
      422       0.3361   5.38
      423       0.3360   5.38
      424       0.3360   5.38
      425       0.3364   5.38
      426       0.3362   5.38
      427       0.3360   5.38
      428       0.3364   5.38
      429       0.3360   5.38
      430       0.3346   5.38
      431       0.3370   5.38
      432       0.3375   5.38
      433       0.3369   5.38
      434       0.3368   5.38
      435       0.3366   5.38
      436       0.3373   5.37
      437       0.3373   5.37
      438       0.3369   5.38
      439       0.3355   5.38
      440       0.3359   5.38
      441       0.3365   5.37
      442       0.3357   5.37
      443       0.3356   5.37
      444       0.3362   5.38
      445       0.3358   5.38
      446       0.3363   5.38
      447       0.3358   5.38
      448       0.3355   5.38
      449       0.3373   5.38
      450       0.3362   5.38
      451       0.3351   5.38
      452       0.3377   5.38
      453       0.3373   5.38
      454       0.3367   5.38
      455       0.3362   5.38
      456       0.3367   5.38
      457       0.3367   5.38
      458       0.3361   5.38
      459       0.3365   5.38
      460       0.3365   5.38
      461       0.3359   5.38
      462       0.3363   5.38
      463       0.3356   5.38
      464       0.3353   5.38
      465       0.3364   5.38
      466       0.3360   5.38
      467       0.3361   5.38
      468       0.3369   5.38
      469       0.3368   5.38
      470       0.3356   5.38
      471       0.3362   5.38
      472       0.3361   5.38
      473       0.3358   5.38
      474       0.3359   5.38
      475       0.3360   5.38
      476       0.3352   5.38
      477       0.3362   5.38
      478       0.3362   5.38
      479       0.3359   5.38
      480       0.3374   5.38
      481       0.3370   5.38
      482       0.3360   5.38
      483       0.3367   5.38
      484       0.3366   5.38
      485       0.3355   5.38
      486       0.3371   5.38
      487       0.3369   5.38
      488       0.3361   5.38
      489       0.3369   5.38
      490       0.3372   5.38
      491       0.3370   5.37
      492       0.3367   5.37
      493       0.3372   5.37
      494       0.3376   5.37
      495       0.3359   5.37
      496       0.3371   5.37
      497       0.3373   5.37
      498       0.3366   5.37
      499       0.3370   5.37
      500       0.3364   5.37
      501       0.3363   5.37
      502       0.3359   5.37
      503       0.3361   5.37
      504       0.3352   5.37
      505       0.3375   5.37
      506       0.3372   5.37
      507       0.3355   5.37
      508       0.3360   5.37
      509       0.3369   5.37
      510       0.3367   5.37
      511       0.3367   5.37
      512       0.3365   5.37
      513       0.3352   5.37
      514       0.3367   5.37
      515       0.3371   5.37
      516       0.3359   5.37
      517       0.3372   5.37
      518       0.3366   5.37
      519       0.3349   5.37
      520       0.3363   5.37
      521       0.3371   5.37
      522       0.3359   5.38
      523       0.3364   5.38
      524       0.3362   5.38
      525       0.3358   5.37
      526       0.3362   5.37
      527       0.3368   5.38
      528       0.3362   5.38
      529       0.3358   5.38
      530       0.3367   5.38
      531       0.3370   5.38
      532       0.3357   5.38
      533       0.3362   5.38
      534       0.3366   5.38
      535       0.3364   5.38
      536       0.3365   5.38
      537       0.3370   5.37
      538       0.3362   5.38
      539       0.3364   5.38
      540       0.3363   5.38
      541       0.3357   5.37
      542       0.3367   5.37
      543       0.3361   5.38
      544       0.3352   5.38
      545       0.3366   5.38
      546       0.3368   5.37
      547       0.3368   5.38
      548       0.3371   5.38
      549       0.3365   5.38
      550       0.3366   5.38
      551       0.3363   5.38
      552       0.3370   5.38
      553       0.3371   5.38
      554       0.3373   5.38
      555       0.3372   5.37
      556       0.3361   5.37
      557       0.3361   5.37
      558       0.3366   5.37
      559       0.3372   5.37
      560       0.3371   5.37
      561       0.3373   5.37
      562       0.3359   5.37
      563       0.3364   5.37
      564       0.3366   5.37
      565       0.3368   5.37
      566       0.3352   5.37
      567       0.3372   5.37
      568       0.3372   5.37
      569       0.3359   5.37
      570       0.3362   5.37
      571       0.3366   5.38
      572       0.3371   5.38
      573       0.3369   5.38
      574       0.3364   5.38
      575       0.3362   5.38
      576       0.3372   5.38
      577       0.3366   5.37
      578       0.3356   5.37
      579       0.3366   5.37
      580       0.3361   5.37
      581       0.3362   5.37
      582       0.3368   5.37
      583       0.3372   5.37
      584       0.3361   5.37
      585       0.3369   5.37
      586       0.3364   5.37
      587       0.3355   5.37
      588       0.3368   5.37
      589       0.3365   5.37
      590       0.3358   5.37
      591       0.3359   5.37
      592       0.3367   5.38
      593       0.3363   5.38
      594       0.3368   5.38
      595       0.3367   5.37
      596       0.3358   5.37
      597       0.3362   5.37
      598       0.3371   5.37
      599       0.3368   5.38
      600       0.3365   5.38
      601       0.3361   5.38
      602       0.3363   5.37
      603       0.3351   5.37
      604       0.3356   5.37
      605       0.3371   5.38
      606       0.3371   5.38
      607       0.3372   5.38
      608       0.3369   5.38
      609       0.3362   5.38
      610       0.3364   5.38
      611       0.3367   5.37
      612       0.3364   5.37
      613       0.3362   5.37
      614       0.3374   5.37
      615       0.3364   5.38
      616       0.3364   5.38
      617       0.3372   5.38
      618       0.3364   5.38
      619       0.3363   5.38
      620       0.3365   5.38
      621       0.3354   5.37
      622       0.3368   5.37
      623       0.3368   5.38
      624       0.3375   5.38
      625       0.3372   5.38
      626       0.3365   5.38
      627       0.3358   5.37
      628       0.3364   5.37
      629       0.3358   5.38
      630       0.3360   5.38
      631       0.3375   5.38
      632       0.3369   5.38
      633       0.3361   5.37
      634       0.3370   5.37
      635       0.3370   5.38
      636       0.3367   5.37
      637       0.3363   5.37
      638       0.3362   5.37
      639       0.3367   5.37
      640       0.3359   5.38
      641       0.3364   5.38
      642       0.3368   5.38
      643       0.3362   5.38
      644       0.3369   5.38
      645       0.3372   5.38
      646       0.3358   5.38
      647       0.3363   5.38
      648       0.3366   5.37
      649       0.3360   5.38
      650       0.3365   5.38
      651       0.3370   5.38
      652       0.3361   5.37
      653       0.3364   5.37
      654       0.3368   5.37
      655       0.3363   5.38
      656       0.3370   5.38
      657       0.3370   5.38
      658       0.3363   5.37
      659       0.3363   5.37
      660       0.3364   5.37
      661       0.3359   5.38
      662       0.3369   5.38
      663       0.3357   5.38
      664       0.3355   5.37
      665       0.3364   5.37
      666       0.3370   5.38
      667       0.3369   5.38
      668       0.3364   5.38
      669       0.3369   5.38
      670       0.3363   5.38
      671       0.3369   5.38
      672       0.3370   5.37
      673       0.3369   5.38
      674       0.3363   5.38
      675       0.3356   5.38
      676       0.3356   5.37
      677       0.3354   5.38
      678       0.3367   5.38
      679       0.3362   5.38
      680       0.3352   5.38
      681       0.3365   5.38
      682       0.3364   5.38
      683       0.3356   5.38
      684       0.3360   5.38
      685       0.3362   5.38
      686       0.3356   5.38
      687       0.3367   5.38
      688       0.3368   5.38
      689       0.3354   5.38
      690       0.3360   5.38
      691       0.3358   5.38
      692       0.3363   5.38
      693       0.3363   5.38
      694       0.3361   5.38
      695       0.3352   5.38
      696       0.3361   5.38
      697       0.3360   5.38
      698       0.3353   5.38
      699       0.3366   5.38
      700       0.3362   5.38
      701       0.3354   5.38
      702       0.3365   5.38
      703       0.3367   5.38
      704       0.3363   5.38
      705       0.3362   5.38
      706       0.3366   5.38
      707       0.3358   5.38
      708       0.3365   5.38
      709       0.3365   5.37
      710       0.3356   5.38
      711       0.3366   5.38
      712       0.3362   5.38
      713       0.3363   5.38
      714       0.3366   5.38
      715       0.3363   5.38
      716       0.3367   5.38
      717       0.3359   5.38
      718       0.3360   5.38
      719       0.3351   5.38
      720       0.3352   5.38
      721       0.3361   5.38
      722       0.3366   5.37
      723       0.3359   5.38
      724       0.3365   5.38
      725       0.3361   5.38
      726       0.3369   5.38
      727       0.3375   5.38
      728       0.3370   5.38
      729       0.3361   5.37
      730       0.3366   5.37
      731       0.3372   5.38
      732       0.3364   5.37
      733       0.3367   5.37
      734       0.3363   5.37
      735       0.3358   5.38
      736       0.3368   5.38
      737       0.3360   5.37
      738       0.3353   5.37
      739       0.3361   5.37
      740       0.3362   5.38
      741       0.3357   5.38
      742       0.3356   5.38
      743       0.3357   5.38
      744       0.3355   5.37
      745       0.3366   5.37
      746       0.3365   5.38
      747       0.3360   5.38
      748       0.3366   5.38
      749       0.3364   5.38
      750       0.3358   5.38
      751       0.3364   5.38
      752       0.3367   5.38
      753       0.3364   5.38
      754       0.3358   5.38
      755       0.3363   5.38
      756       0.3356   5.38
      757       0.3356   5.37
      758       0.3358   5.37
      759       0.3365   5.38
      760       0.3353   5.38
      761       0.3359   5.38
      762       0.3366   5.38
      763       0.3367   5.38
      764       0.3366   5.38
      765       0.3365   5.38
      766       0.3362   5.38
      767       0.3371   5.38
      768       0.3370   5.38
      769       0.3359   5.38
      770       0.3361   5.38
      771       0.3363   5.38
      772       0.3371   5.38
      773       0.3378   5.38
      774       0.3373   5.37
      775       0.3354   5.37
      776       0.3359   5.37
      777       0.3358   5.37
      778       0.3353   5.37
      779       0.3363   5.37
      780       0.3369   5.37
      781       0.3365   5.38
      782       0.3372   5.38
      783       0.3364   5.38
      784       0.3358   5.38
      785       0.3372   5.38
      786       0.3366   5.37
      787       0.3351   5.38
      788       0.3373   5.38
      789       0.3375   5.37
      790       0.3370   5.37
      791       0.3361   5.37
      792       0.3365   5.37
      793       0.3359   5.37
      794       0.3352   5.37
      795       0.3356   5.37
      796       0.3360   5.38
      797       0.3356   5.38
      798       0.3372   5.38
      799       0.3366   5.38
      800       0.3353   5.37
      801       0.3355   5.37
      802       0.3366   5.37
      803       0.3368   5.38
      804       0.3370   5.38
      805       0.3367   5.38
      806       0.3365   5.37
      807       0.3370   5.37
      808       0.3368   5.38
      809       0.3359   5.37
      810       0.3359   5.37
      811       0.3361   5.37
      812       0.3358   5.37
      813       0.3360   5.37
      814       0.3361   5.37
      815       0.3357   5.37
      816       0.3360   5.37
      817       0.3363   5.38
      818       0.3361   5.38
      819       0.3376   5.38
      820       0.3373   5.38
      821       0.3357   5.38
      822       0.3362   5.38
      823       0.3366   5.37
      824       0.3360   5.37
      825       0.3360   5.37
      826       0.3365   5.38
      827       0.3357   5.38
      828       0.3362   5.38
      829       0.3359   5.38
      830       0.3361   5.38
      831       0.3364   5.38
      832       0.3367   5.38
      833       0.3365   5.38
      834       0.3358   5.37
      835       0.3371   5.37
      836       0.3368   5.38
      837       0.3361   5.37
      838       0.3370   5.37
      839       0.3368   5.38
      840       0.3363   5.38
      841       0.3365   5.38
      842       0.3363   5.37
      843       0.3353   5.38
      844       0.3362   5.38
      845       0.3368   5.38
      846       0.3364   5.38
      847       0.3372   5.38
      848       0.3359   5.38
      849       0.3361   5.37
      850       0.3370   5.37
      851       0.3362   5.38
      852       0.3362   5.38
      853       0.3367   5.38
      854       0.3366   5.38
      855       0.3361   5.38
      856       0.3364   5.38
      857       0.3367   5.37
      858       0.3363   5.38
      859       0.3362   5.38
      860       0.3365   5.38
      861       0.3370   5.37
      862       0.3370   5.37
      863       0.3367   5.38
      864       0.3357   5.37
      865       0.3372   5.37
      866       0.3368   5.37
      867       0.3369   5.38
      868       0.3362   5.38
      869       0.3374   5.38
      870       0.3371   5.37
      871       0.3366   5.37
      872       0.3366   5.37
      873       0.3368   5.37
      874       0.3361   5.38
      875       0.3368   5.38
      876       0.3365   5.38
      877       0.3360   5.38
      878       0.3369   5.38
      879       0.3366   5.38
      880       0.3354   5.38
      881       0.3365   5.38
      882       0.3365   5.38
      883       0.3362   5.38
      884       0.3368   5.38
      885       0.3371   5.37
      886       0.3365   5.38
      887       0.3366   5.38
      888       0.3369   5.37
      889       0.3367   5.38
      890       0.3372   5.38
      891       0.3373   5.38
      892       0.3366   5.38
      893       0.3373   5.38
      894       0.3371   5.37
      895       0.3363   5.37
      896       0.3363   5.37
      897       0.3369   5.37
      898       0.3358   5.38
      899       0.3367   5.38
      900       0.3366   5.38
      901       0.3360   5.38
      902       0.3360   5.38
      903       0.3366   5.38
      904       0.3375   5.38
      905       0.3365   5.38
      906       0.3375   5.38
      907       0.3377   5.37
      908       0.3362   5.37
      909       0.3363   5.37
      910       0.3363   5.38
      911       0.3360   5.37
      912       0.3373   5.37
      913       0.3379   5.37
      914       0.3362   5.38
      915       0.3368   5.38
      916       0.3363   5.37
      917       0.3360   5.37
      918       0.3365   5.37
      919       0.3369   5.37
      920       0.3357   5.37
      921       0.3366   5.37
      922       0.3365   5.38
      923       0.3364   5.38
      924       0.3370   5.38
      925       0.3373   5.38
      926       0.3360   5.37
      927       0.3374   5.37
      928       0.3377   5.37
      929       0.3367   5.38
      930       0.3376   5.38
      931       0.3374   5.38
      932       0.3369   5.37
      933       0.3369   5.37
      934       0.3365   5.38
      935       0.3359   5.37
      936       0.3362   5.37
      937       0.3364   5.37
      938       0.3370   5.38
      939       0.3356   5.38
      940       0.3371   5.38
      941       0.3375   5.38
      942       0.3359   5.38
      943       0.3364   5.38
      944       0.3373   5.37
      945       0.3362   5.38
      946       0.3368   5.38
      947       0.3364   5.38
      948       0.3358   5.38
      949       0.3364   5.38
      950       0.3367   5.38
      951       0.3362   5.38
      952       0.3367   5.38
      953       0.3366   5.38
      954       0.3362   5.37
      955       0.3367   5.37
      956       0.3372   5.38
      957       0.3361   5.38
      958       0.3373   5.38
      959       0.3372   5.38
      960       0.3366   5.38
      961       0.3380   5.38
      962       0.3372   5.37
      963       0.3365   5.38
      964       0.3377   5.38
      965       0.3373   5.37
      966       0.3366   5.37
      967       0.3370   5.37
      968       0.3372   5.37
      969       0.3352   5.37
      970       0.3370   5.37
      971       0.3374   5.37
      972       0.3378   5.38
      973       0.3356   5.38
      974       0.3362   5.38
      975       0.3367   5.37
      976       0.3361   5.37
      977       0.3367   5.37
      978       0.3367   5.38
      979       0.3361   5.38
      980       0.3368   5.38
      981       0.3369   5.38
      982       0.3363   5.38
      983       0.3371   5.38
      984       0.3372   5.38
      985       0.3361   5.38
      986       0.3373   5.38
      987       0.3377   5.38
      988       0.3366   5.38
      989       0.3375   5.38
      990       0.3375   5.38
      991       0.3359   5.38
      992       0.3363   5.38
      993       0.3371   5.38
      994       0.3373   5.37
      995       0.3371   5.37
      996       0.3373   5.37
      997       0.3356   5.37
      998       0.3371   5.37
      999       0.3368   5.38
     1000       0.3361   5.38
     1001       0.3375   5.38
     1002       0.3376   5.37
     1003       0.3361   5.37
     1004       0.3363   5.37
     1005       0.3364   5.37
     1006       0.3358   5.38
     1007       0.3373   5.38
     1008       0.3364   5.38
     1009       0.3371   5.38
     1010       0.3371   5.38
     1011       0.3371   5.38
     1012       0.3368   5.38
     1013       0.3359   5.38
     1014       0.3363   5.38
     1015       0.3371   5.38
     1016       0.3358   5.38
     1017       0.3368   5.38
     1018       0.3364   5.38
     1019       0.3364   5.38
     1020       0.3369   5.38
     1021       0.3366   5.38
     1022       0.3368   5.38
     1023       0.3374   5.38
     1024       0.3370   5.38
     1025       0.3360   5.38
     1026       0.3367   5.38
     1027       0.3365   5.38
     1028       0.3365   5.38
     1029       0.3367   5.38
     1030       0.3368   5.38
     1031       0.3364   5.38
     1032       0.3370   5.38
     1033       0.3372   5.38
     1034       0.3355   5.38
     1035       0.3362   5.38
     1036       0.3369   5.38
     1037       0.3360   5.38
     1038       0.3373   5.38
     1039       0.3368   5.38
     1040       0.3360   5.38
     1041       0.3366   5.38
     1042       0.3366   5.38
     1043       0.3361   5.38
     1044       0.3364   5.38
     1045       0.3368   5.38
     1046       0.3364   5.38
     1047       0.3365   5.38
     1048       0.3372   5.38
     1049       0.3376   5.38
     1050       0.3363   5.38
     1051       0.3365   5.38
     1052       0.3363   5.38
     1053       0.3365   5.38
     1054       0.3373   5.38
     1055       0.3374   5.38
     1056       0.3371   5.37
     1057       0.3375   5.37
     1058       0.3375   5.37
     1059       0.3365   5.37
     1060       0.3366   5.37
     1061       0.3371   5.37
     1062       0.3372   5.37
     1063       0.3372   5.37
     1064       0.3370   5.37
     1065       0.3353   5.37
     1066       0.3364   5.37
     1067       0.3363   5.37
     1068       0.3361   5.37
     1069       0.3370   5.37
     1070       0.3372   5.38
     1071       0.3369   5.38
     1072       0.3364   5.38
     1073       0.3369   5.38
     1074       0.3358   5.38
     1075       0.3369   5.38
     1076       0.3367   5.37
     1077       0.3370   5.38
     1078       0.3359   5.38
     1079       0.3375   5.38
     1080       0.3366   5.37
     1081       0.3347   5.37
     1082       0.3365   5.37
     1083       0.3360   5.38
     1084       0.3363   5.38
     1085       0.3357   5.38
     1086       0.3357   5.38
     1087       0.3342   5.38
     1088       0.3349   5.38
     1089       0.3351   5.38
     1090       0.3342   5.38
     1091       0.3358   5.38
     1092       0.3357   5.38
     1093       0.3350   5.38
     1094       0.3360   5.38
     1095       0.3360   5.38
     1096       0.3352   5.38
     1097       0.3356   5.38
     1098       0.3355   5.38
     1099       0.3341   5.37
     1100       0.3355   5.37
     1101       0.3352   5.37
     1102       0.3339   5.38
     1103       0.3348   5.38
     1104       0.3349   5.38
     1105       0.3342   5.37
     1106       0.3348   5.37
     1107       0.3353   5.38
     1108       0.3343   5.38
     1109       0.3354   5.38
     1110       0.3355   5.38
     1111       0.3351   5.38
     1112       0.3359   5.38
     1113       0.3356   5.38
     1114       0.3354   5.37
     1115       0.3352   5.37
     1116       0.3346   5.37
     1117       0.3343   5.37
     1118       0.3353   5.37
     1119       0.3352   5.38
     1120       0.3351   5.37
     1121       0.3355   5.37
     1122       0.3358   5.38
     1123       0.3347   5.37
     1124       0.3349   5.37
     1125       0.3353   5.38
     1126       0.3346   5.38
     1127       0.3354   5.38
     1128       0.3349   5.37
     1129       0.3350   5.38
     1130       0.3348   5.38
     1131       0.3353   5.38
