  sonda-relaxed: 20000 amostras de 2000000 rodadas, cpu 0, governor performance

  periodo de clock MEDIDO, apos 400 ms de aquecimento: 0.3131 ns  (3.19 GHz)
  frequencia lida do sysfs no mesmo instante:         5.45 GHz

  amostra  ns/operacao   GHz
      131       0.3345   5.39
      132       0.3339   5.39
      133       0.3333   5.38
      134       0.3344   5.38
      135       0.3340   5.38
      136       0.3331   5.39
      137       0.3342   5.39
      138       0.3348   5.38
      139       0.3337   5.39
      140       0.3343   5.39
      141       0.3346   5.39
      142       0.3335   5.38
      143       0.3337   5.38
      144       0.3346   5.38
      145       0.3336   5.38
      146       0.3338   5.38
      147       0.3341   5.39
      148       0.3332   5.39
      149       0.3343   5.39
      150       0.3342   5.39
      151       0.3345   5.39
      152       0.3334   5.38
      153       0.3339   5.38
      154       0.3352   5.38
      155       0.3328   5.39
      156       0.3340   5.39
      157       0.3335   5.38
      158       0.3344   5.39
      159       0.3347   5.39
      160       0.3345   5.39
      161       0.3338   5.38
      162       0.3346   5.38
      163       0.3348   5.38
      164       0.3341   5.39
      165       0.3347   5.39
      166       0.3348   5.39
      167       0.3354   5.38
      168       0.3359   5.38
      169       0.3356   5.39
      170       0.3337   5.39
      171       0.3353   5.39
      172       0.3340   5.38
      173       0.3336   5.38
      174       0.3342   5.38
      175       0.3345   5.38
      176       0.3342   5.38
      177       0.3346   5.38
      178       0.3349   5.39
      179       0.3337   5.39
      180       0.3339   5.39
      181       0.3338   5.38
      182       0.3349   5.38
      183       0.3356   5.38
      184       0.3348   5.39
      185       0.3338   5.38
      186       0.3347   5.38
      187       0.3347   5.38
      188       0.3347   5.38
      189       0.3344   5.38
      190       0.3348   5.38
      191       0.3333   5.39
      192       0.3346   5.39
      193       0.3342   5.38
      194       0.3340   5.38
      195       0.3343   5.38
      196       0.3342   5.39
      197       0.3323   5.39
      198       0.3342   5.39
      199       0.3338   5.38
      200       0.3340   5.38
      201       0.3344   5.38
      202       0.3347   5.38
      203       0.3345   5.39
      204       0.3342   5.39
      205       0.3343   5.39
      206       0.3344   5.38
      207       0.3335   5.38
      208       0.3345   5.38
      209       0.3339   5.38
      210       0.3338   5.38
      211       0.3336   5.39
      212       0.3334   5.39
      213       0.3341   5.39
      214       0.3341   5.39
      215       0.3347   5.39
      216       0.3341   5.39
      217       0.3341   5.39
      218       0.3341   5.39
      219       0.3339   5.39
      220       0.3347   5.38
      221       0.3342   5.38
      222       0.3354   5.38
      223       0.3348   5.38
      224       0.3358   5.38
      225       0.3337   5.39
      226       0.3343   5.39
      227       0.3352   5.38
      228       0.3338   5.38
      229       0.3342   5.38
      230       0.3341   5.39
      231       0.3339   5.38
      232       0.3351   5.38
      233       0.3344   5.39
      234       0.3344   5.39
      235       0.3348   5.39
      236       0.3348   5.38
      237       0.3337   5.39
      238       0.3336   5.39
      239       0.3342   5.39
      240       0.3339   5.38
      241       0.3348   5.38
      242       0.3344   5.39
      243       0.3344   5.39
      244       0.3345   5.39
      245       0.3342   5.39
      246       0.3342   5.39
      247       0.3348   5.39
      248       0.3351   5.39
      249       0.3340   5.39
      250       0.3346   5.39
      251       0.3351   5.39
      252       0.3340   5.39
      253       0.3348   5.39
      254       0.3342   5.39
      255       0.3336   5.38
      256       0.3340   5.38
      257       0.3341   5.38
      258       0.3331   5.38
      259       0.3340   5.38
      260       0.3344   5.38
      261       0.3344   5.39
      262       0.3345   5.39
      263       0.3344   5.39
      264       0.3340   5.39
      265       0.3340   5.39
      266       0.3343   5.39
      267       0.3332   5.39
      268       0.3342   5.39
      269       0.3344   5.39
      270       0.3340   5.39
      271       0.3344   5.39
      272       0.3345   5.39
      273       0.3344   5.38
      274       0.3354   5.38
      275       0.3353   5.39
      276       0.3339   5.39
      277       0.3344   5.39
      278       0.3337   5.38
      279       0.3330   5.38
      280       0.3337   5.38
      281       0.3337   5.38
      282       0.3339   5.39
      283       0.3349   5.39
      284       0.3351   5.39
      285       0.3341   5.39
      286       0.3433   5.39
      287       0.3345   5.38
      288       0.3337   5.38
      289       0.3355   5.38
      290       0.3352   5.39
      291       0.3347   5.39
      292       0.3342   5.38
      293       0.3351   5.38
      294       0.3340   5.39
      295       0.3337   5.38
      296       0.3349   5.38
      297       0.3347   5.38
      298       0.3342   5.38
      299       0.3349   5.38
      300       0.3343   5.39
      301       0.3346   5.39
      302       0.3339   5.39
      303       0.3339   5.39
      304       0.3343   5.39
      305       0.3346   5.39
      306       0.3343   5.39
      307       0.3350   5.38
      308       0.3343   5.38
      309       0.3352   5.38
      310       0.3335   5.38
      311       0.3348   5.38
      312       0.3343   5.39
      313       0.3341   5.38
      314       0.3346   5.38
      315       0.3338   5.39
      316       0.3337   5.38
      317       0.3344   5.38
      318       0.3349   5.38
      319       0.3347   5.39
      320       0.3347   5.39
      321       0.3349   5.39
      322       0.3345   5.39
      323       0.3352   5.39
      324       0.3351   5.39
      325       0.3340   5.39
      326       0.3348   5.39
      327       0.3354   5.39
      328       0.3336   5.39
      329       0.3349   5.39
      330       0.3354   5.39
      331       0.3347   5.39
      332       0.3349   5.39
      333       0.3348   5.39
      334       0.3337   5.39
      335       0.3349   5.39
      336       0.3347   5.39
      337       0.3338   5.38
      338       0.3348   5.38
      339       0.3348   5.39
      340       0.3346   5.38
      341       0.3351   5.38
      342       0.3349   5.39
      343       0.3338   5.39
      344       0.3349   5.39
      345       0.3354   5.39
      346       0.3350   5.39
      347       0.3352   5.39
      348       0.3351   5.39
      349       0.3345   5.39
      350       0.3355   5.39
      351       0.3357   5.39
      352       0.3345   5.39
      353       0.3340   5.39
      354       0.3347   5.39
      355       0.3345   5.39
      356       0.3347   5.39
      357       0.3351   5.39
      358       0.3349   5.39
      359       0.3348   5.39
      360       0.3347   5.39
      361       0.3344   5.39
      362       0.3331   5.39
      363       0.3348   5.39
      364       0.3340   5.39
      365       0.3340   5.39
      366       0.3344   5.39
      367       0.3352   5.39
      368       0.3345   5.39
      369       0.3351   5.39
      370       0.3346   5.39
      371       0.3337   5.39
      372       0.3347   5.39
      373       0.3348   5.38
      374       0.3345   5.38
      375       0.3347   5.38
      376       0.3355   5.39
      377       0.3349   5.39
      378       0.3347   5.39
      379       0.3350   5.39
      380       0.3347   5.38
      381       0.3339   5.38
      382       0.3341   5.38
      383       0.3335   5.39
      384       0.3344   5.39
      385       0.3344   5.39
      386       0.3343   5.38
      387       0.3350   5.38
      388       0.3352   5.39
      389       0.3354   5.39
      390       0.3344   5.39
      391       0.3346   5.39
      392       0.3346   5.39
      393       0.3342   5.39
      394       0.3343   5.38
      395       0.3339   5.39
      396       0.3341   5.39
      397       0.3342   5.39
      398       0.3336   5.38
      399       0.3338   5.38
      400       0.3336   5.39
      401       0.3342   5.39
      402       0.3347   5.39
      403       0.3342   5.39
      404       0.3338   5.39
      405       0.3346   5.39
      406       0.3343   5.39
      407       0.3339   5.39
      408       0.3337   5.39
      409       0.3351   5.38
      410       0.3343   5.39
      411       0.3358   5.39
      412       0.3346   5.39
      413       0.3339   5.39
      414       0.3347   5.39
      415       0.3346   5.38
      416       0.3336   5.39
      417       0.3345   5.39
      418       0.3352   5.39
      419       0.3352   5.39
      420       0.3345   5.39
      421       0.3342   5.39
      422       0.3342   5.39
      423       0.3344   5.38
      424       0.3341   5.38
      425       0.3345   5.39
      426       0.3343   5.39
      427       0.3350   5.39
      428       0.3340   5.39
      429       0.3332   5.39
      430       0.3347   5.39
      431       0.3344   5.39
      432       0.3339   5.39
      433       0.3345   5.39
      434       0.3342   5.38
      435       0.3342   5.39
      436       0.3349   5.39
      437       0.3353   5.39
      438       0.3346   5.39
      439       0.3347   5.39
      440       0.3344   5.39
      441       0.3344   5.39
      442       0.3345   5.39
      443       0.3351   5.39
      444       0.3343   5.39
      445       0.3347   5.39
      446       0.3348   5.39
      447       0.3346   5.39
      448       0.3347   5.39
      449       0.3348   5.39
      450       0.3349   5.39
      451       0.3343   5.39
      452       0.3350   5.39
      453       0.3347   5.39
      454       0.3353   5.39
      455       0.3348   5.39
      456       0.3343   5.39
      457       0.3347   5.39
      458       0.3348   5.39
      459       0.3346   5.39
      460       0.3353   5.39
      461       0.3350   5.39
      462       0.3348   5.39
      463       0.3352   5.39
      464       0.3353   5.39
      465       0.3340   5.39
      466       0.3346   5.39
      467       0.3346   5.39
      468       0.3352   5.39
      469       0.3362   5.39
      470       0.3351   5.39
      471       0.3337   5.39
      472       0.3354   5.39
      473       0.3350   5.38
      474       0.3345   5.38
      475       0.3349   5.38
      476       0.3349   5.39
      477       0.3342   5.39
      478       0.3346   5.39
      479       0.3345   5.39
      480       0.3334   5.39
      481       0.3346   5.39
      482       0.3351   5.39
      483       0.3350   5.39
      484       0.3342   5.39
      485       0.3350   5.39
      486       0.3351   5.39
      487       0.3344   5.39
      488       0.3344   5.39
      489       0.3341   5.39
      490       0.3343   5.39
      491       0.3348   5.39
      492       0.3344   5.39
      493       0.3345   5.39
      494       0.3351   5.39
      495       0.3350   5.38
      496       0.3340   5.39
      497       0.3348   5.39
      498       0.3353   5.39
      499       0.3346   5.39
      500       0.3344   5.39
      501       0.3348   5.39
      502       0.3339   5.39
      503       0.3347   5.39
      504       0.3347   5.39
      505       0.3336   5.39
      506       0.3338   5.39
      507       0.3351   5.39
      508       0.3348   5.39
      509       0.3346   5.39
      510       0.3346   5.39
      511       0.3341   5.39
      512       0.3350   5.39
      513       0.3353   5.39
      514       0.3341   5.39
      515       0.3345   5.39
      516       0.3342   5.39
      517       0.3344   5.39
      518       0.3341   5.39
      519       0.3346   5.39
      520       0.3340   5.38
      521       0.3350   5.38
      522       0.3341   5.39
      523       0.3345   5.39
      524       0.3348   5.39
      525       0.3348   5.39
      526       0.3343   5.39
      527       0.3348   5.39
      528       0.3346   5.39
      529       0.3345   5.39
      530       0.3343   5.39
      531       0.3349   5.39
      532       0.3343   5.39
      533       0.3349   5.39
      534       0.3341   5.39
      535       0.3338   5.39
      536       0.3351   5.39
      537       0.3350   5.39
      538       0.3342   5.39
      539       0.3344   5.39
      540       0.3351   5.39
      541       0.3344   5.39
      542       0.3348   5.39
      543       0.3350   5.39
      544       0.3347   5.39
      545       0.3348   5.39
      546       0.3363   5.39
      547       0.3353   5.39
      548       0.3333   5.39
      549       0.3341   5.39
      550       0.3343   5.39
      551       0.3345   5.39
      552       0.3348   5.39
      553       0.3348   5.39
      554       0.3346   5.39
      555       0.3344   5.39
      556       0.3337   5.38
      557       0.3337   5.39
      558       0.3351   5.39
      559       0.3349   5.39
      560       0.3338   5.39
      561       0.3355   5.39
      562       0.3353   5.39
      563       0.3338   5.39
      564       0.3344   5.39
      565       0.3349   5.39
      566       0.3343   5.39
      567       0.3349   5.39
      568       0.3347   5.39
      569       0.3345   5.39
      570       0.3345   5.39
      571       0.3344   5.39
      572       0.3340   5.39
      573       0.3348   5.39
      574       0.3348   5.39
      575       0.3341   5.39
      576       0.3352   5.39
      577       0.3347   5.39
      578       0.3346   5.39
      579       0.3356   5.39
      580       0.3348   5.39
      581       0.3346   5.39
      582       0.3351   5.39
      583       0.3357   5.38
      584       0.3345   5.39
      585       0.3362   5.39
      586       0.3358   5.39
      587       0.3341   5.39
      588       0.3341   5.39
      589       0.3348   5.38
      590       0.3341   5.39
      591       0.3354   5.39
      592       0.3353   5.39
      593       0.3351   5.39
      594       0.3343   5.39
      595       0.3350   5.39
      596       0.3342   5.39
      597       0.3355   5.39
      598       0.3347   5.39
      599       0.3343   5.39
      600       0.3345   5.39
      601       0.3344   5.38
      602       0.3343   5.39
      603       0.3358   5.39
      604       0.3352   5.39
      605       0.3348   5.39
      606       0.3355   5.39
      607       0.3358   5.39
      608       0.3345   5.39
      609       0.3347   5.39
      610       0.3344   5.39
      611       0.3340   5.38
      612       0.3339   5.38
      613       0.3348   5.38
      614       0.3352   5.39
      615       0.3346   5.39
      616       0.3348   5.39
      617       0.3356   5.39
      618       0.3347   5.38
      619       0.3346   5.38
      620       0.3353   5.39
      621       0.3337   5.39
      622       0.3341   5.39
      623       0.3350   5.39
      624       0.3344   5.38
      625       0.3355   5.38
      626       0.3348   5.39
      627       0.3340   5.39
      628       0.3343   5.39
      629       0.3345   5.39
      630       0.3347   5.39
      631       0.3350   5.39
      632       0.3351   5.39
      633       0.3353   5.39
      634       0.3353   5.39
      635       0.3356   5.39
      636       0.3350   5.38
      637       0.3354   5.38
      638       0.3351   5.38
      639       0.3340   5.39
      640       0.3348   5.39
      641       0.3353   5.39
      642       0.3342   5.39
      643       0.3347   5.39
      644       0.3354   5.39
      645       0.3345   5.39
      646       0.3349   5.39
      647       0.3354   5.39
      648       0.3342   5.39
      649       0.3349   5.39
      650       0.3346   5.39
      651       0.3339   5.39
      652       0.3355   5.39
      653       0.3348   5.38
      654       0.3348   5.39
      655       0.3355   5.39
      656       0.3352   5.39
      657       0.3346   5.39
      658       0.3349   5.39
      659       0.3347   5.39
      660       0.3346   5.39
      661       0.3346   5.39
      662       0.3349   5.39
      663       0.3344   5.38
      664       0.3342   5.38
      665       0.3354   5.39
      666       0.3354   5.39
      667       0.3344   5.39
      668       0.3352   5.39
      669       0.3352   5.39
      670       0.3342   5.39
      671       0.3341   5.39
      672       0.3336   5.38
      673       0.3347   5.39
      674       0.3349   5.39
      675       0.3354   5.39
      676       0.3336   5.39
      677       0.3345   5.39
      678       0.3350   5.38
      679       0.3342   5.39
      680       0.3355   5.39
      681       0.3356   5.39
      682       0.3343   5.39
      683       0.3355   5.39
      684       0.3351   5.39
      685       0.3335   5.39
      686       0.3343   5.39
      687       0.3344   5.39
      688       0.3342   5.39
      689       0.3352   5.39
      690       0.3348   5.39
      691       0.3343   5.39
      692       0.3353   5.39
      693       0.3342   5.39
      694       0.3337   5.39
      695       0.3349   5.39
      696       0.3349   5.38
      697       0.3347   5.38
      698       0.3351   5.38
      699       0.3350   5.39
      700       0.3340   5.39
      701       0.3346   5.39
      702       0.3349   5.39
      703       0.3336   5.39
      704       0.3348   5.39
      705       0.3348   5.39
      706       0.3348   5.39
      707       0.3351   5.39
      708       0.3346   5.39
      709       0.3345   5.39
      710       0.3351   5.39
      711       0.3355   5.39
      712       0.3349   5.39
      713       0.3347   5.39
      714       0.3341   5.39
      715       0.3340   5.38
      716       0.3354   5.38
      717       0.3360   5.38
      718       0.3353   5.39
      719       0.3348   5.39
      720       0.3344   5.39
      721       0.3343   5.39
      722       0.3348   5.39
      723       0.3346   5.38
      724       0.3352   5.39
      725       0.3353   5.39
      726       0.3342   5.39
      727       0.3343   5.39
      728       0.3345   5.38
      729       0.3345   5.38
      730       0.3343   5.38
      731       0.3343   5.39
      732       0.3344   5.39
      733       0.3353   5.38
      734       0.3350   5.39
      735       0.3347   5.39
      736       0.3347   5.39
      737       0.3348   5.38
      738       0.3350   5.38
      739       0.3353   5.39
      740       0.3336   5.39
      741       0.3347   5.39
      742       0.3351   5.39
      743       0.3352   5.39
      744       0.3347   5.39
      745       0.3347   5.39
      746       0.3339   5.39
      747       0.3346   5.39
      748       0.3344   5.39
      749       0.3345   5.39
      750       0.3351   5.39
      751       0.3349   5.39
      752       0.3339   5.39
      753       0.3351   5.39
      754       0.3348   5.39
      755       0.3343   5.39
      756       0.3347   5.39
      757       0.3345   5.39
      758       0.3340   5.39
      759       0.3342   5.39
      760       0.3347   5.39
      761       0.3347   5.38
      762       0.3345   5.38
      763       0.3351   5.38
      764       0.3338   5.39
      765       0.3341   5.39
      766       0.3345   5.39
      767       0.3338   5.38
      768       0.3346   5.38
      769       0.3345   5.38
      770       0.3344   5.39
      771       0.3350   5.39
      772       0.3339   5.38
      773       0.3335   5.38
      774       0.3342   5.38
      775       0.3344   5.39
      776       0.3346   5.39
      777       0.3356   5.39
      778       0.3349   5.39
      779       0.3341   5.39
      780       0.3353   5.39
      781       0.3353   5.39
      782       0.3353   5.39
      783       0.3345   5.39
      784       0.3345   5.39
      785       0.3336   5.39
      786       0.3341   5.39
      787       0.3349   5.39
      788       0.3346   5.39
      789       0.3345   5.39
      790       0.3348   5.39
      791       0.3352   5.38
      792       0.3337   5.39
      793       0.3345   5.39
      794       0.3343   5.39
      795       0.3338   5.38
      796       0.3347   5.38
      797       0.3351   5.38
      798       0.3341   5.38
      799       0.3352   5.38
      800       0.3352   5.39
      801       0.3346   5.39
      802       0.3348   5.39
      803       0.3351   5.38
      804       0.3343   5.38
      805       0.3350   5.38
      806       0.3348   5.39
      807       0.3348   5.39
      808       0.3353   5.39
      809       0.3342   5.39
      810       0.3339   5.38
      811       0.3346   5.38
      812       0.3346   5.39
      813       0.3333   5.39
      814       0.3344   5.39
      815       0.3342   5.39
      816       0.3346   5.39
      817       0.3351   5.39
      818       0.3352   5.39
      819       0.3346   5.39
      820       0.3352   5.39
      821       0.3349   5.39
      822       0.3337   5.39
      823       0.3344   5.39
      824       0.3345   5.38
      825       0.3333   5.39
      826       0.3347   5.39
      827       0.3329   5.39
      828       0.3340   5.39
      829       0.3343   5.39
      830       0.3353   5.39
      831       0.3345   5.39
      832       0.3349   5.39
      833       0.3352   5.39
      834       0.3343   5.39
      835       0.3350   5.39
      836       0.3352   5.39
      837       0.3350   5.39
      838       0.3341   5.39
      839       0.3346   5.39
      840       0.3348   5.38
      841       0.3354   5.38
      842       0.3353   5.39
      843       0.3349   5.39
      844       0.3353   5.39
      845       0.3345   5.38
      846       0.3339   5.39
      847       0.3344   5.39
      848       0.3345   5.39
      849       0.3350   5.38
      850       0.3353   5.38
      851       0.3341   5.38
      852       0.3347   5.38
      853       0.3351   5.38
      854       0.3348   5.39
      855       0.3354   5.38
      856       0.3339   5.39
      857       0.3348   5.39
      858       0.3349   5.38
      859       0.3345   5.38
      860       0.3341   5.38
      861       0.3349   5.38
      862       0.3353   5.39
      863       0.3346   5.39
      864       0.3346   5.39
      865       0.3345   5.39
      866       0.3343   5.39
      867       0.3343   5.39
      868       0.3345   5.38
      869       0.3351   5.38
      870       0.3354   5.38
      871       0.3346   5.38
      872       0.3357   5.38
      873       0.3353   5.39
      874       0.3332   5.39
      875       0.3345   5.39
      876       0.3352   5.38
      877       0.3344   5.39
      878       0.3344   5.39
      879       0.3337   5.39
      880       0.3343   5.38
      881       0.3348   5.38
      882       0.3351   5.39
      883       0.3343   5.39
      884       0.3347   5.39
      885       0.3351   5.38
      886       0.3345   5.39
      887       0.3349   5.39
      888       0.3350   5.39
      889       0.3345   5.39
      890       0.3347   5.39
      891       0.3352   5.39
      892       0.3348   5.38
      893       0.3351   5.38
      894       0.3348   5.38
      895       0.3347   5.39
      896       0.3358   5.39
      897       0.3358   5.39
      898       0.3347   5.39
      899       0.3350   5.39
      900       0.3357   5.39
      901       0.3350   5.39
      902       0.3347   5.39
      903       0.3351   5.38
      904       0.3342   5.39
      905       0.3359   5.39
      906       0.3452   5.39
      907       0.3350   5.38
      908       0.3345   5.38
      909       0.3350   5.38
      910       0.3351   5.39
      911       0.3349   5.39
      912       0.3355   5.39
      913       0.3352   5.39
      914       0.3343   5.39
      915       0.3344   5.39
      916       0.3343   5.38
      917       0.3338   5.39
      918       0.3354   5.39
      919       0.3352   5.39
      920       0.3346   5.38
      921       0.3349   5.38
      922       0.3352   5.38
      923       0.3339   5.38
      924       0.3342   5.38
      925       0.3341   5.39
      926       0.3341   5.38
      927       0.3353   5.38
      928       0.3354   5.39
      929       0.3346   5.39
      930       0.3347   5.39
      931       0.3347   5.38
      932       0.3343   5.38
      933       0.3348   5.38
      934       0.3350   5.39
      935       0.3346   5.39
      936       0.3350   5.39
      937       0.3349   5.38
      938       0.3336   5.39
      939       0.3347   5.39
      940       0.3347   5.38
      941       0.3336   5.39
      942       0.3349   5.39
      943       0.3351   5.39
      944       0.3345   5.39
      945       0.3353   5.39
      946       0.3349   5.38
      947       0.3341   5.39
      948       0.3352   5.39
      949       0.3345   5.38
      950       0.3347   5.39
      951       0.3351   5.39
      952       0.3346   5.38
      953       0.3339   5.39
      954       0.3352   5.39
      955       0.3343   5.39
      956       0.3333   5.39
      957       0.3335   5.39
      958       0.3339   5.38
      959       0.3342   5.39
      960       0.3348   5.39
      961       0.3354   5.39
      962       0.3351   5.39
      963       0.3357   5.39
      964       0.3345   5.39
      965       0.3336   5.39
      966       0.3347   5.39
      967       0.3342   5.38
      968       0.3343   5.39
      969       0.3344   5.39
      970       0.3351   5.39
      971       0.3353   5.39
      972       0.3342   5.39
      973       0.3341   5.39
      974       0.3351   5.38
      975       0.3352   5.39
      976       0.3345   5.39
      977       0.3344   5.39
      978       0.3341   5.39
      979       0.3348   5.39
      980       0.3344   5.39
      981       0.3346   5.39
      982       0.3349   5.39
      983       0.3354   5.39
      984       0.3340   5.39
      985       0.3341   5.39
      986       0.3346   5.38
      987       0.3334   5.39
      988       0.3352   5.39
      989       0.3351   5.39
      990       0.3349   5.39
      991       0.3348   5.39
      992       0.3342   5.38
      993       0.3341   5.38
      994       0.3351   5.38
      995       0.3345   5.39
      996       0.3338   5.39
      997       0.3352   5.39
      998       0.3349   5.39
      999       0.3334   5.39
     1000       0.3347   5.39
     1001       0.3341   5.38
     1002       0.3334   5.39
     1003       0.3340   5.39
     1004       0.3342   5.39
     1005       0.3341   5.39
     1006       0.3334   5.39
     1007       0.3343   5.39
     1008       0.3334   5.39
     1009       0.3340   5.39
     1010       0.3344   5.39
     1011       0.3341   5.39
     1012       0.3346   5.39
     1013       0.3343   5.39
     1014       0.3336   5.39
     1015       0.3339   5.39
     1016       0.3337   5.39
     1017       0.3327   5.39
     1018       0.3334   5.39
     1019       0.3335   5.39
     1020       0.3334   5.39
     1021       0.3345   5.39
     1022       0.3339   5.39
     1023       0.3325   5.39
     1024       0.3340   5.39
     1025       0.3338   5.39
     1026       0.3328   5.39
     1027       0.3337   5.39
     1028       0.3338   5.39
     1029       0.3337   5.39
     1030       0.3348   5.39
     1031       0.3336   5.39
     1032       0.3332   5.39
     1033       0.3333   5.39
     1034       0.3340   5.39
     1035       0.3344   5.39
     1036       0.3347   5.39
     1037       0.3339   5.39
     1038       0.3333   5.39
     1039       0.3345   5.39
     1040       0.3344   5.39
     1041       0.3335   5.39
     1042       0.3342   5.39
     1043       0.3339   5.38
     1044       0.3340   5.39
     1045       0.3348   5.39
     1046       0.3344   5.39
     1047       0.3344   5.39
     1048       0.3333   5.38
     1049       0.3336   5.38
     1050       0.3332   5.39
     1051       0.3330   5.39
     1052       0.3339   5.39
     1053       0.3342   5.39
     1054       0.3337   5.39
     1055       0.3342   5.39
     1056       0.3334   5.39
     1057       0.3337   5.39
     1058       0.3339   5.39
     1059       0.3340   5.39
     1060       0.3339   5.39
     1061       0.3339   5.39
     1062       0.3336   5.39
     1063       0.3336   5.38
     1064       0.3343   5.38
     1065       0.3346   5.39
     1066       0.3331   5.39
     1067       0.3332   5.39
     1068       0.3333   5.39
     1069       0.3335   5.39
     1070       0.3341   5.39
     1071       0.3336   5.39
     1072       0.3336   5.39
     1073       0.3342   5.39
     1074       0.3341   5.39
     1075       0.3336   5.39
     1076       0.3340   5.39
     1077       0.3343   5.39
     1078       0.3324   5.39
     1079       0.3342   5.39
     1080       0.3339   5.39
     1081       0.3329   5.39
     1082       0.3335   5.39
     1083       0.3345   5.39
     1084       0.3342   5.39
     1085       0.3349   5.39
     1086       0.3340   5.39
     1087       0.3337   5.39
     1088       0.3339   5.39
     1089       0.3341   5.38
     1090       0.3342   5.39
     1091       0.3342   5.39
     1092       0.3342   5.39
     1093       0.3338   5.39
     1094       0.3342   5.39
     1095       0.3346   5.39
     1096       0.3340   5.39
     1097       0.3332   5.39
     1098       0.3343   5.39
     1099       0.3336   5.39
     1100       0.3336   5.39
     1101       0.3340   5.39
     1102       0.3328   5.39
     1103       0.3341   5.39
     1104       0.3336   5.39
     1105       0.3330   5.39
     1106       0.3341   5.39
     1107       0.3342   5.39
     1108       0.3336   5.39
     1109       0.3347   5.39
     1110       0.3329   5.39
     1111       0.3341   5.39
     1112       0.3345   5.39
     1113       0.3341   5.39
     1114       0.3335   5.39
     1115       0.3343   5.39
     1116       0.3341   5.39
     1117       0.3334   5.39
     1118       0.3345   5.39
     1119       0.3345   5.39
     1120       0.3337   5.39
     1121       0.3352   5.39
     1122       0.3345   5.39
     1123       0.3339   5.39
     1124       0.3342   5.39
     1125       0.3341   5.39
     1126       0.3341   5.38
     1127       0.3346   5.38
     1128       0.3347   5.39
     1129       0.3334   5.39
     1130       0.3353   5.39
     1131       0.3346   5.38
