repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
3,4,25.11,simetrico,16,20117020,4391800000,2000000,2.2903
3,4,26.07,simetrico,16,19155444,4391800000,2000000,2.1808
3,5,25.11,assimetrico,256,26273236,4391800000,2000000,2.9912
3,5,26.07,assimetrico,256,28014492,4391800000,2000000,3.1894
3,6,25.11,simetrico,64,15931520,4391800000,2000000,1.8138
3,6,26.07,simetrico,64,17143588,4391800000,2000000,1.9518
3,7,25.11,assimetrico,128,28444988,4391800000,2000000,3.2384
3,7,26.07,assimetrico,128,29798824,4391800000,2000000,3.3926
3,8,25.11,assimetrico,96,27921652,4391800000,2000000,3.1788
3,8,26.07,assimetrico,96,35695968,4391800000,2000000,4.0639
3,9,25.11,assimetrico,16,35664640,4391800000,2000000,4.0604
3,9,26.07,assimetrico,16,36132052,4391800000,2000000,4.1136
3,10,25.11,assimetrico,64,31673400,4391800000,2000000,3.6060
3,10,26.07,assimetrico,64,34989064,4391800000,2000000,3.9835
3,11,25.11,assimetrico,0,38099380,4391800000,2000000,4.3376
3,11,26.07,assimetrico,0,35367948,4391800000,2000000,4.0266
3,12,25.11,simetrico,0,17741636,4391800000,2000000,2.0199
3,12,26.07,simetrico,0,18982700,4391800000,2000000,2.1612
3,13,25.11,simetrico,96,15983616,4391800000,2000000,1.8197
3,13,26.07,simetrico,96,17264016,4391800000,2000000,1.9655
3,14,25.11,assimetrico,24,37652868,4391800000,2000000,4.2867
3,14,26.07,assimetrico,24,37285600,4391800000,2000000,4.2449
3,15,25.11,assimetrico,48,32174560,4391800000,2000000,3.6630
3,15,26.07,assimetrico,48,32962424,4391800000,2000000,3.7527
3,16,25.11,assimetrico,32,32354476,4391800000,2000000,3.6835
3,16,26.07,assimetrico,32,32841820,4391800000,2000000,3.7390
3,17,25.11,assimetrico,512,27072892,4391800000,2000000,3.0822
3,17,26.07,assimetrico,512,26129224,4391800000,2000000,2.9748
3,18,25.11,simetrico,512,15914140,4391800000,2000000,1.8118
3,18,26.07,simetrico,512,17117760,4391800000,2000000,1.9488
3,19,25.11,simetrico,256,15938912,4391800000,2000000,1.8146
3,19,26.07,simetrico,256,17127572,4391800000,2000000,1.9499
3,20,25.11,simetrico,128,15923028,4391800000,2000000,1.8128
3,20,26.07,simetrico,128,17106144,4391800000,2000000,1.9475
4,1,25.11,assimetrico,128,28234580,4391800000,2000000,3.2145
4,1,26.07,assimetrico,128,29614728,4391800000,2000000,3.3716
4,2,25.11,assimetrico,64,31876196,4391800000,2000000,3.6291
4,2,26.07,assimetrico,64,34184524,4391800000,2000000,3.8919
4,3,25.11,simetrico,512,15949560,4391800000,2000000,1.8158
4,3,26.07,simetrico,512,17150980,4391800000,2000000,1.9526
4,4,25.11,assimetrico,24,37239048,4391800000,2000000,4.2396
4,4,26.07,assimetrico,24,37434452,4391800000,2000000,4.2619
4,5,25.11,simetrico,32,16005440,4391800000,2000000,1.8222
4,5,26.07,simetrico,32,17158108,4391800000,2000000,1.9534
4,6,25.11,simetrico,0,17993140,4391800000,2000000,2.0485
4,6,26.07,simetrico,0,19228396,4391800000,2000000,2.1891
4,7,25.11,simetrico,24,15887564,4391800000,2000000,1.8088
4,7,26.07,simetrico,24,19319256,4391800000,2000000,2.1995
4,8,25.11,assimetrico,48,32613064,4391800000,2000000,3.7129
4,8,26.07,assimetrico,48,33168124,4391800000,2000000,3.7761
4,9,25.11,simetrico,16,20229132,4391800000,2000000,2.3031
4,9,26.07,simetrico,16,19145676,4391800000,2000000,2.1797
4,10,25.11,assimetrico,256,26665188,4391800000,2000000,3.0358
4,10,26.07,assimetrico,256,28079964,4391800000,2000000,3.1969
4,11,25.11,simetrico,128,15973716,4391800000,2000000,1.8186
4,11,26.07,simetrico,128,17158240,4391800000,2000000,1.9534
4,12,25.11,assimetrico,512,26501552,4391800000,2000000,3.0172
4,12,26.07,assimetrico,512,26147176,4391800000,2000000,2.9768
4,13,25.11,simetrico,48,15924832,4391800000,2000000,1.8130
4,13,26.07,simetrico,48,17202416,4391800000,2000000,1.9585
4,14,25.11,simetrico,256,16006496,4391800000,2000000,1.8223
4,14,26.07,simetrico,256,17129552,4391800000,2000000,1.9502
4,15,25.11,simetrico,64,15925228,4392200000,2000000,1.8129
4,15,26.07,simetrico,64,17124316,4391800000,2000000,1.9496
4,16,25.11,assimetrico,32,32871080,4391800000,2000000,3.7423
4,16,26.07,assimetrico,32,33151052,4391800000,2000000,3.7742
4,17,25.11,assimetrico,96,28113228,4391800000,2000000,3.2006
4,17,26.07,assimetrico,96,35301684,4391800000,2000000,4.0190
4,18,25.11,simetrico,96,16034700,4391800000,2000000,1.8255
4,18,26.07,simetrico,96,17170736,4391800000,2000000,1.9549
4,19,25.11,assimetrico,16,35367552,4391800000,2000000,4.0265
4,19,26.07,assimetrico,16,37444088,4391800000,2000000,4.2630
4,20,25.11,assimetrico,0,37618284,4391800000,2000000,4.2828
4,20,26.07,assimetrico,0,35702392,4391800000,2000000,4.0647
5,1,25.11,simetrico,48,15956600,4391800000,2000000,1.8166
5,1,26.07,simetrico,48,17130828,4391800000,2000000,1.9503
5,2,25.11,simetrico,96,15960472,4391800000,2000000,1.8171
5,2,26.07,simetrico,96,17269780,4391800000,2000000,1.9661
5,3,25.11,assimetrico,512,25924844,4391800000,2000000,2.9515
5,3,26.07,assimetrico,512,25810488,4391800000,2000000,2.9385
5,4,25.11,assimetrico,64,31831272,4391800000,2000000,3.6239
5,4,26.07,assimetrico,64,35093168,4391800000,2000000,3.9953
5,5,25.11,simetrico,24,15890116,4391800000,2000000,1.8091
5,5,26.07,simetrico,24,19129440,4391800000,2000000,2.1779
5,6,25.11,assimetrico,128,28565636,4391800000,2000000,3.2522
5,6,26.07,assimetrico,128,30121168,4391800000,2000000,3.4293
5,7,25.11,simetrico,32,15937020,4391800000,2000000,1.8144
5,7,26.07,simetrico,32,17122908,4391800000,2000000,1.9494
5,8,25.11,assimetrico,24,37880260,4391800000,2000000,4.3126
5,8,26.07,assimetrico,24,37575692,4391800000,2000000,4.2779
5,9,25.11,simetrico,64,15905032,4391800000,2000000,1.8108
5,9,26.07,simetrico,64,17580024,4391800000,2000000,2.0015
5,10,25.11,assimetrico,48,31707852,4391800000,2000000,3.6099
5,10,26.07,assimetrico,48,32998724,4391800000,2000000,3.7569
5,11,25.11,simetrico,0,17769356,4391800000,2000000,2.0230
5,11,26.07,simetrico,0,18918328,4391800000,2000000,2.1538
5,12,25.11,assimetrico,32,33501600,4391800000,2000000,3.8141
5,12,26.07,assimetrico,32,33659912,4391800000,2000000,3.8321
5,13,25.11,simetrico,16,20137392,4391800000,2000000,2.2926
5,13,26.07,simetrico,16,19631876,4391800000,2000000,2.2351
5,14,25.11,simetrico,128,15900588,4391800000,2000000,1.8103
5,14,26.07,simetrico,128,17175268,4391800000,2000000,1.9554
5,15,25.11,simetrico,256,15956248,4391800000,2000000,1.8166
5,15,26.07,simetrico,256,17172672,4391800000,2000000,1.9551
5,16,25.11,assimetrico,96,27491992,4391800000,2000000,3.1299
5,16,26.07,assimetrico,96,35293236,4391800000,2000000,4.0181
5,17,25.11,simetrico,512,15956908,4391800000,2000000,1.8167
5,17,26.07,simetrico,512,17100116,4391800000,2000000,1.9468
5,18,25.11,assimetrico,256,26941508,4391800000,2000000,3.0673
5,18,26.07,assimetrico,256,27786088,4391800000,2000000,3.1634
5,19,25.11,assimetrico,0,38243524,4391800000,2000000,4.3540
5,19,26.07,assimetrico,0,35462504,4391800000,2000000,4.0374
5,20,25.11,assimetrico,16,35415776,4391800000,2000000,4.0320
5,20,26.07,assimetrico,16,36938704,4391800000,2000000,4.2054
6,1,25.11,simetrico,48,16029244,4391800000,2000000,1.8249
6,1,26.07,simetrico,48,17150804,4391800000,2000000,1.9526
6,2,25.11,assimetrico,0,37866708,4391800000,2000000,4.3111
6,2,26.07,assimetrico,0,36081584,4391800000,2000000,4.1078
6,3,25.11,assimetrico,32,33170984,4391800000,2000000,3.7765
6,3,26.07,assimetrico,32,32599732,4391800000,2000000,3.7114
6,4,25.11,assimetrico,48,32455192,4391800000,2000000,3.6950
6,4,26.07,assimetrico,48,33093016,4391800000,2000000,3.7676
6,5,25.11,simetrico,256,15907408,4391800000,2000000,1.8110
6,5,26.07,simetrico,256,17183408,4391800000,2000000,1.9563
6,6,25.11,assimetrico,24,38099820,4391800000,2000000,4.3376
6,6,26.07,assimetrico,24,36330624,4391800000,2000000,4.1362
6,7,25.11,simetrico,96,15928528,4391800000,2000000,1.8134
6,7,26.07,simetrico,96,17133732,4391800000,2000000,1.9507
6,8,25.11,simetrico,128,15951892,4391800000,2000000,1.8161
6,8,26.07,simetrico,128,17170472,4391800000,2000000,1.9548
6,9,25.11,assimetrico,64,31626892,4391800000,2000000,3.6007
6,9,26.07,assimetrico,64,34625404,4391800000,2000000,3.9421
6,10,25.11,simetrico,32,15955192,4391800000,2000000,1.8165
6,10,26.07,simetrico,32,17195200,4391800000,2000000,1.9576
6,11,25.11,simetrico,0,18005328,4391800000,2000000,2.0499
6,11,26.07,simetrico,0,18867772,4391800000,2000000,2.1481
6,12,25.11,assimetrico,16,35604800,4391800000,2000000,4.0536
6,12,26.07,assimetrico,16,36057648,4391800000,2000000,4.1051
6,13,25.11,simetrico,64,15950176,4391800000,2000000,1.8159
6,13,26.07,simetrico,64,17156392,4391800000,2000000,1.9532
6,14,25.11,assimetrico,512,25865532,4391800000,2000000,2.9448
6,14,26.07,assimetrico,512,25663836,4391800000,2000000,2.9218
6,15,25.11,simetrico,16,20153452,4391800000,2000000,2.2944
6,15,26.07,simetrico,16,19173704,4391800000,2000000,2.1829
6,16,25.11,simetrico,24,15906968,4391800000,2000000,1.8110
6,16,26.07,simetrico,24,19105856,4391800000,2000000,2.1752
6,17,25.11,assimetrico,128,28578792,4391800000,2000000,3.2537
6,17,26.07,assimetrico,128,30121124,4391800000,2000000,3.4292
6,18,25.11,simetrico,512,15932576,4391800000,2000000,1.8139
6,18,26.07,simetrico,512,17190932,4391800000,2000000,1.9572
6,19,25.11,assimetrico,96,28691432,4391800000,2000000,3.2665
6,19,26.07,assimetrico,96,35417580,4391800000,2000000,4.0322
6,20,25.11,assimetrico,256,26714732,4391800000,2000000,3.0414
6,20,26.07,assimetrico,256,28053872,4391800000,2000000,3.1939
7,1,25.11,assimetrico,512,25790248,4391800000,2000000,2.9362
7,1,26.07,assimetrico,512,26023756,4391800000,2000000,2.9628
7,2,25.11,simetrico,96,15989864,4391800000,2000000,1.8204
7,2,26.07,simetrico,96,17192384,4391800000,2000000,1.9573
7,3,25.11,simetrico,32,16092296,4391800000,2000000,1.8321
7,3,26.07,simetrico,32,18009376,4391800000,2000000,2.0503
7,4,25.11,assimetrico,48,32430904,4391800000,2000000,3.6922
7,4,26.07,assimetrico,48,32607432,4391800000,2000000,3.7123
7,5,25.11,simetrico,24,15972088,4391800000,2000000,1.8184
7,5,26.07,simetrico,24,19151264,4391800000,2000000,2.1803
7,6,25.11,simetrico,128,15957920,4391800000,2000000,1.8168
7,6,26.07,simetrico,128,17176808,4391800000,2000000,1.9556
7,7,25.11,assimetrico,32,32702956,4391800000,2000000,3.7232
7,7,26.07,assimetrico,32,32639156,4391800000,2000000,3.7159
7,8,25.11,simetrico,64,15969668,4391800000,2000000,1.8181
7,8,26.07,simetrico,64,17259792,4391800000,2000000,1.9650
7,9,25.11,assimetrico,24,37210932,4391800000,2000000,4.2364
7,9,26.07,assimetrico,24,36452460,4391800000,2000000,4.1501
7,10,25.11,assimetrico,0,37568344,4391800000,2000000,4.2771
7,10,26.07,assimetrico,0,36823556,4391800000,2000000,4.1923
7,11,25.11,assimetrico,128,27764704,4391800000,2000000,3.1610
7,11,26.07,assimetrico,128,29797416,4391800000,2000000,3.3924
7,12,25.11,simetrico,48,15960516,4391800000,2000000,1.8171
7,12,26.07,simetrico,48,17120752,4391800000,2000000,1.9492
7,13,25.11,assimetrico,96,28262256,4391800000,2000000,3.2176
7,13,26.07,assimetrico,96,35484108,4391800000,2000000,4.0398
7,14,25.11,assimetrico,16,36057824,4391800000,2000000,4.1051
7,14,26.07,assimetrico,16,36277868,4391800000,2000000,4.1302
7,15,25.11,assimetrico,256,26634388,4391800000,2000000,3.0323
7,15,26.07,assimetrico,256,28085948,4391800000,2000000,3.1975
7,16,25.11,simetrico,0,17734068,4391800000,2000000,2.0190
7,16,26.07,simetrico,0,19242256,4391800000,2000000,2.1907
7,17,25.11,simetrico,16,20176860,4391800000,2000000,2.2971
7,17,26.07,simetrico,16,19107088,4391800000,2000000,2.1753
7,18,25.11,simetrico,512,15906704,4391800000,2000000,1.8110
7,18,26.07,simetrico,512,17157492,4391800000,2000000,1.9534
7,19,25.11,simetrico,256,15960912,4391800000,2000000,1.8171
7,19,26.07,simetrico,256,17151552,4391800000,2000000,1.9527
7,20,25.11,assimetrico,64,31369052,4391800000,2000000,3.5713
7,20,26.07,assimetrico,64,34934548,4391800000,2000000,3.9772
8,1,25.11,simetrico,512,15922412,4391800000,2000000,1.8127
8,1,26.07,simetrico,512,17251300,4391800000,2000000,1.9640
8,2,25.11,assimetrico,256,26854388,4391800000,2000000,3.0573
8,2,26.07,assimetrico,256,28181428,4391800000,2000000,3.2084
8,3,25.11,assimetrico,96,28272860,4391800000,2000000,3.2188
8,3,26.07,assimetrico,96,35564012,4391800000,2000000,4.0489
8,4,25.11,simetrico,48,15969492,4391800000,2000000,1.8181
8,4,26.07,simetrico,48,17151112,4391800000,2000000,1.9526
8,5,25.11,assimetrico,32,32923132,4391800000,2000000,3.7483
8,5,26.07,assimetrico,32,32643116,4391800000,2000000,3.7164
8,6,25.11,assimetrico,48,32618520,4391800000,2000000,3.7136
8,6,26.07,assimetrico,48,33132968,4391800000,2000000,3.7721
8,7,25.11,assimetrico,128,28432580,4391800000,2000000,3.2370
8,7,26.07,assimetrico,128,30841228,4391800000,2000000,3.5112
8,8,25.11,simetrico,0,18042860,4391800000,2000000,2.0542
8,8,26.07,simetrico,0,19024192,4391800000,2000000,2.1659
8,9,25.11,simetrico,128,15956864,4391800000,2000000,1.8167
8,9,26.07,simetrico,128,17189568,4391800000,2000000,1.9570
8,10,25.11,simetrico,256,15926988,4391800000,2000000,1.8133
8,10,26.07,simetrico,256,17204572,4391800000,2000000,1.9587
8,11,25.11,assimetrico,24,36978480,4391800000,2000000,4.2099
8,11,26.07,assimetrico,24,36863948,4391800000,2000000,4.1969
8,12,25.11,simetrico,64,15960560,4391800000,2000000,1.8171
8,12,26.07,simetrico,64,17158328,4391800000,2000000,1.9535
8,13,25.11,assimetrico,64,31614924,4391800000,2000000,3.5993
8,13,26.07,assimetrico,64,33962940,4391800000,2000000,3.8666
8,14,25.11,assimetrico,16,36267396,4391800000,2000000,4.1290
8,14,26.07,assimetrico,16,38114428,4391800000,2000000,4.3393
8,15,25.11,simetrico,32,15958052,4391800000,2000000,1.8168
8,15,26.07,simetrico,32,17244964,4391800000,2000000,1.9633
8,16,25.11,simetrico,16,20175188,4391800000,2000000,2.2969
8,16,26.07,simetrico,16,19085440,4391800000,2000000,2.1728
8,17,25.11,simetrico,24,15958404,4391800000,2000000,1.8168
8,17,26.07,simetrico,24,19098992,4391800000,2000000,2.1744
8,18,25.11,assimetrico,0,37974684,4391800000,2000000,4.3234
8,18,26.07,assimetrico,0,36768204,4391800000,2000000,4.1860
8,19,25.11,simetrico,96,16011292,4391800000,2000000,1.8229
8,19,26.07,simetrico,96,17139804,4391800000,2000000,1.9513
8,20,25.11,assimetrico,512,26057504,4391800000,2000000,2.9666
8,20,26.07,assimetrico,512,26132876,4391800000,2000000,2.9752
9,1,25.11,simetrico,0,17653372,4391800000,2000000,2.0098
9,1,26.07,simetrico,0,19652424,4391800000,2000000,2.2374
9,2,25.11,assimetrico,16,36101076,4391800000,2000000,4.1101
9,2,26.07,assimetrico,16,36044008,4391800000,2000000,4.1036
9,3,25.11,simetrico,64,16092956,4391800000,2000000,1.8322
9,3,26.07,simetrico,64,17229124,4391800000,2000000,1.9615
9,4,25.11,simetrico,128,15944324,4391800000,2000000,1.8152
9,4,26.07,simetrico,128,17123920,4391800000,2000000,1.9495
9,5,25.11,simetrico,32,15948944,4391800000,2000000,1.8158
9,5,26.07,simetrico,32,17127528,4391800000,2000000,1.9499
9,6,25.11,simetrico,16,20198596,4391800000,2000000,2.2996
9,6,26.07,simetrico,16,19113996,4391800000,2000000,2.1761
9,7,25.11,simetrico,24,15941860,4391800000,2000000,1.8150
9,7,26.07,simetrico,24,19103040,4391800000,2000000,2.1749
9,8,25.11,assimetrico,48,32239284,4391800000,2000000,3.6704
9,8,26.07,assimetrico,48,32716992,4391800000,2000000,3.7248
9,9,25.11,assimetrico,512,26641560,4391800000,2000000,3.0331
9,9,26.07,assimetrico,512,26173136,4391800000,2000000,2.9798
9,10,25.11,assimetrico,128,28593136,4391800000,2000000,3.2553
9,10,26.07,assimetrico,128,30040032,4391800000,2000000,3.4200
9,11,25.11,assimetrico,256,26637732,4391800000,2000000,3.0327
9,11,26.07,assimetrico,256,27006628,4391800000,2000000,3.0747
9,12,25.11,assimetrico,64,31771520,4391800000,2000000,3.6171
9,12,26.07,assimetrico,64,34495736,4391800000,2000000,3.9273
9,13,25.11,assimetrico,32,33001496,4391800000,2000000,3.7572
9,13,26.07,assimetrico,32,32435964,4391800000,2000000,3.6928
9,14,25.11,assimetrico,96,27646388,4391800000,2000000,3.1475
9,14,26.07,assimetrico,96,35495636,4391800000,2000000,4.0411
9,15,25.11,simetrico,512,15955588,4391800000,2000000,1.8165
9,15,26.07,simetrico,512,17143324,4391800000,2000000,1.9517
9,16,25.11,assimetrico,24,37374128,4391800000,2000000,4.2550
9,16,26.07,assimetrico,24,36168660,4391800000,2000000,4.1177
9,17,25.11,simetrico,48,15936536,4391800000,2000000,1.8144
9,17,26.07,simetrico,48,17135404,4391800000,2000000,1.9508
9,18,25.11,assimetrico,0,39018144,4391800000,2000000,4.4422
9,18,26.07,assimetrico,0,35819432,4391800000,2000000,4.0780
9,19,25.11,simetrico,256,15960208,4391800000,2000000,1.8170
9,19,26.07,simetrico,256,17125284,4391800000,2000000,1.9497
9,20,25.11,simetrico,96,15948768,4391800000,2000000,1.8157
9,20,26.07,simetrico,96,17120752,4391800000,2000000,1.9492
10,1,25.11,assimetrico,24,36403576,4391800000,2000000,4.1445
10,1,26.07,assimetrico,24,36146440,4391800000,2000000,4.1152
10,2,25.11,assimetrico,16,37277724,4391800000,2000000,4.2440
10,2,26.07,assimetrico,16,36648700,4391800000,2000000,4.1724
10,3,25.11,assimetrico,256,26627656,4391800000,2000000,3.0315
10,3,26.07,assimetrico,256,27468760,4391800000,2000000,3.1273
10,4,25.11,simetrico,512,15958096,4391800000,2000000,1.8168
10,4,26.07,simetrico,512,17154852,4391800000,2000000,1.9531
10,5,25.11,simetrico,256,15923468,4391800000,2000000,1.8129
10,5,26.07,simetrico,256,17138616,4391800000,2000000,1.9512
10,6,25.11,simetrico,16,20111124,4391800000,2000000,2.2896
10,6,26.07,simetrico,16,19113864,4391800000,2000000,2.1761
10,7,25.11,simetrico,64,15911676,4391800000,2000000,1.8115
10,7,26.07,simetrico,64,17180724,4391800000,2000000,1.9560
10,8,25.11,assimetrico,96,28342600,4391800000,2000000,3.2268
10,8,26.07,assimetrico,96,35467432,4391800000,2000000,4.0379
10,9,25.11,assimetrico,0,39492156,4391800000,2000000,4.4961
10,9,26.07,assimetrico,0,36416116,4391800000,2000000,4.1459
10,10,25.11,simetrico,96,15984276,4391800000,2000000,1.8198
10,10,26.07,simetrico,96,17193000,4391800000,2000000,1.9574
10,11,25.11,simetrico,24,15953476,4391800000,2000000,1.8163
10,11,26.07,simetrico,24,19116592,4391800000,2000000,2.1764
10,12,25.11,assimetrico,64,31137084,4391800000,2000000,3.5449
10,12,26.07,assimetrico,64,34850200,4391800000,2000000,3.9676
10,13,25.11,simetrico,32,15957260,4391800000,2000000,1.8167
10,13,26.07,simetrico,32,17145524,4391800000,2000000,1.9520
10,14,25.11,simetrico,128,15895000,4391800000,2000000,1.8096
10,14,26.07,simetrico,128,17184332,4391800000,2000000,1.9564
10,15,25.11,assimetrico,32,33823020,4391800000,2000000,3.8507
10,15,26.07,assimetrico,32,33503404,4391800000,2000000,3.8143
10,16,25.11,assimetrico,48,33333388,4391800000,2000000,3.7950
10,16,26.07,assimetrico,48,33280632,4391800000,2000000,3.7890
10,17,25.11,assimetrico,128,28449036,4391800000,2000000,3.2389
10,17,26.07,assimetrico,128,30196320,4391800000,2000000,3.4378
10,18,25.11,simetrico,48,15947052,4391800000,2000000,1.8155
10,18,26.07,simetrico,48,17112656,4391800000,2000000,1.9483
10,19,25.11,simetrico,0,18137680,4391800000,2000000,2.0649
10,19,26.07,simetrico,0,18875648,4391800000,2000000,2.1490
10,20,25.11,assimetrico,512,26532484,4391800000,2000000,3.0207
10,20,26.07,assimetrico,512,25994540,4391800000,2000000,2.9594
11,1,25.11,assimetrico,96,28306036,4391800000,2000000,3.2226
11,1,26.07,assimetrico,96,34469424,4391800000,2000000,3.9243
11,2,25.11,simetrico,96,16012304,4391800000,2000000,1.8230
11,2,26.07,simetrico,96,17049120,4391800000,2000000,1.9410
11,3,25.11,simetrico,16,20140428,4391800000,2000000,2.2930
11,3,26.07,simetrico,16,19374168,4391800000,2000000,2.2057
11,4,25.11,assimetrico,48,32533908,4391800000,2000000,3.7039
11,4,26.07,assimetrico,48,32382416,4391800000,2000000,3.6867
11,5,25.11,assimetrico,64,31280348,4391800000,2000000,3.5612
11,5,26.07,assimetrico,64,34481524,4391800000,2000000,3.9257
11,6,25.11,simetrico,512,15928264,4391800000,2000000,1.8134
11,6,26.07,simetrico,512,17151068,4391800000,2000000,1.9526
11,7,25.11,assimetrico,32,33331232,4391800000,2000000,3.7947
11,7,26.07,assimetrico,32,32192028,4391800000,2000000,3.6650
11,8,25.11,simetrico,48,15924348,4391800000,2000000,1.8130
